sub ses blk trl soa cond acc rt
21 1 3 27 0.5 0 1 0.24659
21 1 3 28 0.6 0 1 0.21954
21 1 3 29 0.5 2 1 0.2476
21 1 3 30 0.6 0 1 0.095788
21 1 3 31 0.5 2 1 0.30903
21 1 3 32 0.4 0 1 0.078192
21 1 3 33 0.5 0 1 0.11255
21 1 3 34 0.3 0 1 0.32784
21 1 3 35 0.4 2 1 0.2185
21 1 3 36 0.3 0 1 0.3141
21 1 3 37 0.4 0 1 0.1854
21 1 3 38 0.3 0 1 0.35971
21 1 3 39 0.5 2 1 0.14167
21 1 3 40 0.5 0 1 0.10738
21 1 3 41 0.3 0 1 0.32555
21 1 3 42 0.4 0 1 0.28131
21 1 3 43 0.5 0 1 0.16971
21 1 3 44 0.4 0 1 0.29662
21 1 3 45 0.6 2 1 0.062619
21 1 3 46 0.5 0 1 0.25298
21 1 3 47 0.3 0 1 0.30974
21 1 3 48 0.4 0 1 0.31189
21 1 3 49 0.4 2 1 0.26651
21 1 3 50 0.5 0 1 0.23109
21 1 3 51 0.4 0 1 0.25223
21 1 3 52 0.4 0 1 0.26434
21 1 3 53 0.6 0 1 0.252
21 1 3 54 0.5 0 1 0.20108
21 1 3 55 0.5 0 1 0.11253
21 1 3 56 0.6 0 1 0.076131
21 1 3 57 0.3 0 1 0.32597
21 1 3 58 0.5 0 0 NA
21 1 3 59 0.5 0 1 0.30907
21 1 3 60 0.5 2 1 0.24596
21 1 3 61 0.5 0 1 0.32771
21 1 3 62 0.6 0 1 0.21846
21 1 3 63 0.6 0 1 0.29343
21 1 3 64 0.4 0 1 0.28104
21 1 3 65 0.5 0 1 0.29344
21 1 3 66 0.3 2 1 0.34459
21 1 3 67 0.6 0 1 0.3133
21 1 3 68 0.6 0 1 0.24876
21 1 3 69 0.4 0 1 0.36103
21 1 3 70 0.5 0 1 0.21872
21 1 3 71 0.3 2 1 0.37667
21 1 3 72 0.5 0 1 0.29801
21 1 3 73 0.4 2 1 0.31445
21 1 3 74 0.4 0 1 0.27945
21 1 3 75 0.4 0 1 0.062783
21 1 3 76 0.3 0 1 0.29645
21 1 3 77 0.6 0 0 NA
21 1 3 78 0.3 2 1 0.34344
21 1 3 79 0.4 0 1 0.21862
21 1 3 80 0.3 0 1 0.35906
21 1 3 81 0.4 0 1 0.23757
21 1 3 82 0.6 0 1 0.28108
21 1 3 83 0.6 0 1 0.11261
21 1 3 84 0.3 0 1 0.32763
21 1 3 85 0.5 2 1 0.078242
21 1 3 86 0.3 0 1 0.34341
21 1 3 87 0.4 0 1 0.26434
21 1 3 88 0.4 0 1 0.28098
21 1 3 89 0.6 0 1 0.2823
21 1 3 90 0.3 2 1 0.35884
21 1 3 91 0.6 0 1 0.32997
21 1 3 92 0.4 2 1 0.29447
21 1 3 93 0.6 0 1 0.050286
21 1 3 94 0.4 0 1 0.28104
21 1 3 95 0.3 2 1 0.38804
21 1 3 96 0.4 0 1 0.20325
21 1 3 97 0.6 0 1 0.016939
21 1 3 98 0.3 0 1 0.31426
21 1 3 99 0.5 0 1 0.26437
21 1 3 100 0.6 2 1 0.28323
21 1 3 101 0.5 0 1 0.23638
21 1 3 102 0.4 0 1 0.40483
21 1 3 103 0.5 0 1 0.26548
21 1 3 104 0.5 0 1 0.21863
21 1 3 105 0.6 0 1 0.18747
21 1 3 106 0.4 0 1 0.33109
21 1 3 107 0.4 0 1 0.32569
21 1 3 108 0.3 2 1 0.28087
21 1 3 109 0.3 0 1 0.21992
21 1 3 110 0.6 0 1 0.28209
21 1 3 111 0.4 0 1 0.32869
21 1 3 112 0.6 2 1 0.26422
21 1 3 113 0.5 0 1 0.26433
21 1 3 114 0.3 0 1 0.42253
21 1 3 115 0.6 0 1 0.26431
21 1 3 116 0.3 0 1 0.30877
21 1 3 117 0.3 0 1 0.34224
21 1 3 118 0.3 2 1 0.2944
21 1 3 119 0.6 0 1 0.26567
21 1 3 120 0.5 0 1 0.31116
21 1 3 121 0.4 0 1 0.2642
21 1 3 122 0.6 2 1 0.079487
21 1 3 123 0.3 0 1 0.36028
21 1 3 124 0.6 2 0 NA
21 1 3 125 0.3 0 1 0.32772
21 1 3 126 0.6 0 1 0.27885
21 1 3 127 0.6 0 1 0.21968
21 1 3 128 0.5 2 1 0.28127
21 1 3 129 0.5 0 1 0.28213
21 1 3 130 0.3 0 1 0.31243
21 1 3 131 0.4 0 1 0.28107
21 1 3 132 0.6 0 1 0.29641
21 1 3 133 0.6 0 1 0.095892
21 1 3 134 0.5 0 1 0.26349
21 1 3 135 0.4 2 1 0.29937
21 1 3 136 0.3 0 1 0.29769
21 1 3 137 0.6 2 1 0.28088
21 1 3 138 0.6 0 1 0.23637
21 1 3 139 0.3 0 1 0.31421
21 1 3 140 0.3 0 1 0.32697
21 1 3 141 0.3 0 1 0.30897
21 1 3 142 0.5 0 1 0.21983
21 1 3 143 0.3 0 1 0.28095
21 1 3 144 0.4 0 1 0.28087
21 1 3 145 0.4 0 1 0.31428
21 1 3 146 0.3 0 1 0.33005
21 1 3 147 0.4 2 1 0.29711
21 1 3 148 0.6 2 1 0.34359
21 1 3 149 0.5 0 1 0.30993
21 1 3 150 0.6 0 1 0.28218
21 1 3 151 0.5 0 1 0.28103
21 1 3 152 0.4 2 1 0.36042
21 1 3 153 0.3 0 1 0.28221
21 1 3 154 0.3 0 1 0.34315
21 1 3 155 0.4 0 1 0.26545
21 1 3 156 0.3 2 1 0.26871
21 1 3 157 0.4 2 1 0.2032
21 1 3 158 0.6 0 1 0.25304
21 1 3 159 0.5 2 1 0.26562
21 1 3 160 0.3 0 1 0.32568
21 1 4 1 0.4 0 1 0.28074
21 1 4 2 0.5 0 1 0.2799
21 1 4 3 0.6 0 1 0.17397
21 1 4 4 0.4 0 1 0.28065
21 1 4 5 0.4 0 1 0.28115
21 1 4 6 0.4 0 1 0.2987
21 1 4 7 0.4 0 1 0.2657
21 1 4 8 0.6 0 1 0.56183
21 1 4 9 0.4 0 1 0.31242
21 1 4 10 0.6 0 1 0.26306
21 1 4 11 0.5 0 1 0.282
21 1 4 12 0.3 0 1 0.32781
21 1 4 13 0.5 0 1 0.22009
21 1 4 14 0.4 0 1 0.14089
21 1 4 15 0.3 0 1 0.31491
21 1 4 16 0.6 2 0 NA
21 1 4 17 0.5 0 1 0.30982
21 1 4 18 0.5 2 1 0.2199
21 1 4 19 0.4 0 1 0.32673
21 1 4 20 0.3 0 1 0.29776
21 1 4 21 0.6 0 1 0.063677
21 1 4 22 0.5 0 1 0.23527
21 1 4 23 0.3 0 1 0.3421
21 1 4 24 0.4 0 1 0.26542
21 1 4 25 0.3 2 1 0.30899
21 1 4 26 0.6 0 0 NA
21 1 4 27 0.6 0 1 0.29676
21 1 4 28 0.4 0 1 0.26543
21 1 4 29 0.6 0 1 0.22078
21 1 4 30 0.4 0 1 0.26437
21 1 4 31 0.3 2 1 0.31106
21 1 4 32 0.3 0 1 0.29776
21 1 4 33 0.3 0 1 0.29667
21 1 4 34 0.3 2 1 0.15724
21 1 4 35 0.6 0 1 0.281
21 1 4 36 0.6 0 1 0.3267
21 1 4 37 0.4 2 1 0.2976
21 1 4 38 0.4 0 1 0.29456
21 1 4 39 0.3 0 1 0.37124
21 1 4 40 0.4 2 1 0.25351
21 1 4 41 0.3 0 1 0.34346
21 1 4 42 0.5 0 1 0.26268
21 1 4 43 0.3 0 1 0.34344
21 1 4 44 0.6 0 1 0.26427
21 1 4 45 0.3 0 1 0.3757
21 1 4 46 0.5 0 1 0.23634
21 1 4 47 0.6 2 1 0.36126
21 1 4 48 0.6 0 1 0.25193
21 1 4 49 0.6 2 1 0.25196
21 1 4 50 0.3 2 1 0.31222
21 1 4 51 0.4 2 1 0.2026
21 1 4 52 0.5 2 1 0.32766
21 1 4 53 0.6 2 1 0.34346
21 1 4 54 0.4 0 1 0.28102
21 1 4 55 0.5 0 1 0.28263
21 1 4 56 0.3 0 1 0.23658
21 1 4 57 0.3 0 1 0.2364
21 1 4 58 0.5 0 1 0.078427
21 1 4 59 0.5 0 1 0.12398
21 1 4 60 0.3 2 1 0.34451
21 1 4 61 0.6 0 0 NA
21 1 4 62 0.6 0 1 0.29336
21 1 4 63 0.6 0 1 0.24662
21 1 4 64 0.5 0 1 0.29372
21 1 4 65 0.6 0 1 0.19988
21 1 4 66 0.6 0 1 0.11224
21 1 4 67 0.5 0 1 0.15785
21 1 4 68 0.6 2 1 0.14181
21 1 4 69 0.5 0 1 0.18734
21 1 4 70 0.3 0 1 0.34415
21 1 4 71 0.5 0 1 0.12305
21 1 4 72 0.5 0 1 0.15833
21 1 4 73 0.4 0 1 0.26549
21 1 4 74 0.5 0 1 0.1853
21 1 4 75 0.3 0 1 0.29779
21 1 4 76 0.3 2 1 0.29802
21 1 4 77 0.6 0 1 0.033644
21 1 4 78 0.4 2 1 0.29535
21 1 4 79 0.4 0 1 0.28215
21 1 4 80 0.4 0 1 0.2642
21 1 4 81 0.4 0 1 0.21839
21 1 4 82 0.3 0 1 0.29876
21 1 4 83 0.4 2 1 0.26401
21 1 4 84 0.3 2 1 0.37654
21 1 4 85 0.6 0 1 0.15815
21 1 4 86 0.5 2 1 0.31447
21 1 4 87 0.3 0 1 0.29772
21 1 4 88 0.6 0 1 0.34321
21 1 4 89 0.5 0 1 0.35576
21 1 4 90 0.5 0 1 0.405
21 1 4 91 0.4 0 1 0.18636
21 1 4 92 0.5 0 1 0.24629
21 1 4 93 0.5 2 1 0.26427
21 1 4 94 0.3 0 1 0.29901
21 1 4 95 0.4 0 1 0.26431
21 1 4 96 0.5 0 1 0.24634
21 1 4 97 0.3 0 1 0.32559
21 1 4 98 0.4 2 1 0.50045
21 1 4 99 0.5 2 1 0.42034
21 1 4 100 0.5 0 1 0.13968
21 1 4 101 0.6 0 1 0.19068
21 1 4 102 0.3 2 1 0.2535
21 1 4 103 0.5 0 1 0.14068
21 1 4 104 0.4 0 1 0.2353
21 1 4 105 0.4 2 1 0.24878
21 1 4 106 0.4 0 1 0.32766
21 1 4 107 0.5 2 1 0.11174
21 1 4 108 0.4 0 1 0.2203
21 1 4 109 0.3 0 1 0.30994
21 1 4 110 0.6 2 0 NA
21 1 4 111 0.3 0 1 0.37151
21 1 4 112 0.4 0 1 0.23723
21 1 4 113 0.4 0 1 0.24984
21 1 4 114 0.3 0 1 0.28226
21 1 4 115 0.4 2 1 0.28237
21 1 4 116 0.6 0 1 0.26859
21 1 4 117 0.5 0 1 0.28085
21 1 4 118 0.3 0 1 0.32458
21 1 4 119 0.4 0 1 0.11075
21 1 4 120 0.4 0 1 0.22007
21 1 4 121 0.6 2 1 0.45378
21 1 4 122 0.5 0 1 0.26548
21 1 4 123 0.6 0 1 0.20176
21 1 4 124 0.6 0 1 0.16861
21 1 4 125 0.5 0 1 0.24773
21 1 4 126 0.6 0 1 0.095821
21 1 4 127 0.3 0 1 0.35574
21 1 4 128 0.6 0 1 0.45041
21 1 4 129 0.6 0 1 0.21988
21 1 4 130 0.4 0 1 0.2824
21 1 4 131 0.6 0 1 0.14021
21 1 4 132 0.4 0 1 0.28094
21 1 4 133 0.6 2 1 0.063115
21 1 4 134 0.5 2 1 0.1405
21 1 4 135 0.3 0 1 0.36006
21 1 4 136 0.5 0 1 0.15837
21 1 4 137 0.5 0 1 0.050729
21 1 4 138 0.3 0 1 0.31434
21 1 4 139 0.3 0 1 0.29782
21 1 4 140 0.5 0 1 0.12488
21 1 4 141 0.5 0 1 0.15739
21 1 4 142 0.6 0 1 0.1072
21 1 4 143 0.6 0 1 0.050355
21 1 4 144 0.5 0 1 0.23526
21 1 4 145 0.3 0 1 0.3766
21 1 4 146 0.3 0 1 0.26561
21 1 4 147 0.6 0 0 NA
21 1 4 148 0.3 0 1 0.25316
21 1 4 149 0.3 0 1 0.2655
21 1 4 150 0.5 2 1 0.15624
21 1 4 151 0.5 0 1 0.095852
21 1 4 152 0.4 0 1 0.23214
21 1 4 153 0.6 0 1 0.017029
21 1 4 154 0.4 0 1 0.28147
21 1 4 155 0.5 0 1 0.16974
21 1 4 156 0.3 0 1 0.3278
21 1 4 157 0.4 0 1 0.18657
21 1 4 158 0.3 0 1 0.2977
21 1 4 159 0.6 0 1 0.079277
21 1 4 160 0.4 0 1 0.28224
21 2 1 1 0.3 0 1 0.32471
21 2 1 2 0.3 0 1 0.29859
21 2 1 3 0.6 0 1 0.033563
21 2 1 4 0.6 0 1 0.045852
21 2 1 5 0.6 0 1 0.13737
21 2 1 6 0.4 0 1 0.29752
21 2 1 7 0.3 0 1 0.29658
21 2 1 8 0.3 0 1 0.29879
21 2 1 9 0.3 0 1 0.29888
21 2 1 10 0.5 0 1 0.07929
21 2 1 11 0.5 0 1 0.26323
21 2 1 12 0.3 0 1 0.28088
21 2 1 13 0.5 2 1 0.078821
21 2 1 14 0.3 0 1 0.28102
21 2 1 15 0.3 0 1 0.28151
21 2 1 16 0.4 0 1 0.21975
21 2 1 17 0.6 0 1 0.029242
21 2 1 18 0.6 2 1 0.12507
21 2 1 19 0.6 2 1 0.24814
21 2 1 20 0.3 2 1 0.2977
21 2 1 21 0.4 0 1 0.25196
21 2 1 22 0.5 0 1 0.30903
21 2 1 23 0.5 0 1 0.17439
21 2 1 24 0.4 0 1 0.061532
21 2 1 25 0.3 0 1 0.26546
21 2 1 26 0.6 0 0 NA
21 2 1 27 0.4 0 1 0.28117
21 2 1 28 0.4 0 1 0.24846
21 2 1 29 0.5 0 1 0.2519
21 2 1 30 0.5 0 1 0.14061
21 2 1 31 0.3 0 1 0.28314
21 2 1 32 0.5 0 1 0.2208
21 2 1 33 0.3 0 1 0.28124
21 2 1 34 0.4 0 1 0.24839
21 2 1 35 0.6 0 1 0.062436
21 2 1 36 0.5 0 1 0.29398
21 2 1 37 0.6 2 1 0.10637
21 2 1 38 0.6 0 1 0.16863
21 2 1 39 0.5 2 1 0.18532
21 2 1 40 0.3 2 1 0.281
21 2 1 41 0.5 0 1 0.079455
21 2 1 42 0.3 0 1 0.28102
21 2 1 43 0.6 0 0 NA
21 2 1 44 0.4 2 1 0.26557
21 2 1 45 0.6 0 1 0.16868
21 2 1 46 0.4 0 1 0.31433
21 2 1 47 0.3 0 1 0.21857
21 2 1 48 0.6 0 1 0.20316
21 2 1 49 0.6 0 1 0.13969
21 2 1 50 0.5 0 1 0.23531
21 2 1 51 0.4 0 1 0.28091
21 2 1 52 0.4 2 1 0.24923
21 2 1 53 0.4 0 1 0.26454
21 2 1 54 0.5 0 1 0.12505
21 2 1 55 0.4 0 1 0.26426
21 2 1 56 0.4 0 1 0.12388
21 2 1 57 0.4 0 1 0.20199
21 2 1 58 0.6 2 1 0.59504
21 2 1 59 0.6 0 1 0.26861
21 2 1 60 0.3 0 1 0.29879
21 2 1 61 0.4 0 1 0.26401
21 2 1 62 0.3 0 1 0.27973
21 2 1 63 0.4 2 1 0.1854
21 2 1 64 0.4 0 1 0.2185
21 2 1 65 0.6 0 0 NA
21 2 1 66 0.5 0 1 0.15705
21 2 1 67 0.4 0 1 0.26428
21 2 1 68 0.5 0 1 0.050234
21 2 1 69 0.3 0 1 0.29727
21 2 1 70 0.3 2 1 0.29644
21 2 1 71 0.5 0 1 0.26431
21 2 1 72 0.5 0 1 0.24765
21 2 1 73 0.4 0 1 0.21867
21 2 1 74 0.4 0 1 0.24854
21 2 1 75 0.5 0 1 0.23523
21 2 1 76 0.5 0 1 0.29438
21 2 1 77 0.6 0 1 0.095937
21 2 1 78 0.3 0 1 0.3558
21 2 1 79 0.5 0 1 0.13948
21 2 1 80 0.3 0 1 0.33102
21 2 1 81 0.5 0 1 0.1083
21 2 1 82 0.4 0 1 0.28102
21 2 1 83 0.4 0 1 0.2976
21 2 1 84 0.5 0 1 0.12265
21 2 1 85 0.3 0 1 0.3588
21 2 1 86 0.3 0 1 0.26519
21 2 1 87 0.5 0 1 0.12286
21 2 1 88 0.4 0 1 0.34362
21 2 1 89 0.5 0 1 0.15633
21 2 1 90 0.6 0 1 0.18636
21 2 1 91 0.5 0 1 0.26542
21 2 1 92 0.5 2 1 0.21836
21 2 1 93 0.3 0 1 0.31423
21 2 1 94 0.3 0 1 0.29355
21 2 1 95 0.4 2 1 0.044982
21 2 1 96 0.3 0 1 0.28094
21 2 1 97 0.5 0 1 0.04554
21 2 1 98 0.5 0 1 0.21847
21 2 1 99 0.4 0 1 0.21968
21 2 1 100 0.3 0 1 0.28094
21 2 1 101 0.6 0 0 NA
21 2 1 102 0.3 0 1 0.24771
21 2 1 103 0.3 2 1 0.29342
21 2 1 104 0.3 0 1 0.29446
21 2 1 105 0.6 0 1 0.09711
21 2 1 106 0.4 0 1 0.29661
21 2 1 107 0.4 0 1 0.061523
21 2 1 108 0.3 0 1 0.28102
21 2 1 109 0.5 2 1 0.11245
21 2 1 110 0.3 2 1 0.28121
21 2 1 111 0.3 2 1 0.29357
21 2 1 112 0.4 2 1 0.26456
21 2 1 113 0.3 2 1 0.25222
21 2 1 114 0.4 0 1 0.21864
21 2 1 115 0.4 0 1 0.24765
21 2 1 116 0.5 0 0 NA
21 2 1 117 0.6 0 1 0.016911
21 2 1 118 0.6 0 1 0.20318
21 2 1 119 0.4 0 1 0.26843
21 2 1 120 0.4 2 1 0.32904
21 2 1 121 0.5 0 1 0.28018
21 2 1 122 0.6 0 1 0.23474
21 2 1 123 0.4 0 1 0.2644
21 2 1 124 0.5 2 1 0.18741
21 2 1 125 0.6 0 1 0.045843
21 2 1 126 0.4 2 1 0.28093
21 2 1 127 0.6 2 1 0.18717
21 2 1 128 0.3 0 1 0.28229
21 2 1 129 0.6 0 1 0.07836
21 2 1 130 0.6 2 1 0.16856
21 2 1 131 0.6 0 1 0.14147
21 2 1 132 0.6 2 1 0.28092
21 2 1 133 0.4 0 1 0.21849
21 2 1 134 0.3 0 1 0.2974
21 2 1 135 0.6 0 1 0.062465
21 2 1 136 0.5 0 1 0.16841
21 2 1 137 0.5 2 1 0.21842
21 2 1 138 0.5 0 1 0.23645
21 2 1 139 0.5 0 1 0.29617
21 2 1 140 0.3 2 1 0.30998
21 2 1 141 0.6 0 1 0.4994
21 2 1 142 0.6 0 1 0.13742
21 2 1 143 0.6 0 1 0.17395
21 2 1 144 0.6 0 1 0.17272
21 2 1 145 0.6 0 1 0.14066
21 2 1 146 0.3 0 1 0.34116
21 2 1 147 0.3 0 1 0.31434
21 2 1 148 0.5 0 1 0.14006
21 2 1 149 0.3 0 1 0.35889
21 2 1 150 0.5 2 0 NA
21 2 1 151 0.5 0 1 0.2977
21 2 1 152 0.4 0 1 0.232
21 2 1 153 0.6 0 1 0.18743
21 2 1 154 0.6 0 1 0.18516
21 2 1 155 0.6 0 1 0.23635
21 2 1 156 0.6 2 1 0.12606
21 2 1 157 0.5 2 1 0.29665
21 2 1 158 0.4 2 1 0.23532
21 2 1 159 0.4 0 1 0.32565
21 2 1 160 0.4 0 1 0.23642
21 2 2 1 0.5 0 1 0.28098
21 2 2 2 0.6 0 1 0.25192
21 2 2 3 0.3 0 1 0.3258
21 2 2 4 0.3 2 1 0.2475
21 2 2 5 0.4 0 1 0.21873
21 2 2 6 0.6 0 1 0.079467
21 2 2 7 0.3 0 1 0.29631
21 2 2 8 0.4 0 1 0.36035
21 2 2 9 0.6 0 1 0.050223
21 2 2 10 0.6 2 1 0.15719
21 2 2 11 0.3 0 1 0.31435
21 2 2 12 0.3 0 1 0.24861
21 2 2 13 0.6 0 1 0.21859
21 2 2 14 0.5 2 1 0.26542
21 2 2 15 0.5 0 1 0.23533
21 2 2 16 0.4 0 1 0.28103
21 2 2 17 0.5 0 1 0.17507
21 2 2 18 0.5 0 1 0.21868
21 2 2 19 0.4 0 1 0.28104
21 2 2 20 0.6 0 1 0.21851
21 2 2 21 0.4 0 1 0.25308
21 2 2 22 0.6 0 1 0.078271
21 2 2 23 0.5 0 1 0.18479
21 2 2 24 0.4 0 1 0.23535
21 2 2 25 0.5 0 1 0.21975
21 2 2 26 0.3 0 1 0.34281
21 2 2 27 0.5 0 1 0.16879
21 2 2 28 0.4 0 1 0.28085
21 2 2 29 0.4 0 1 0.18637
21 2 2 30 0.5 2 1 0.096141
21 2 2 31 0.5 0 1 0.20318
21 2 2 32 0.3 0 1 0.309
21 2 2 33 0.6 0 1 0.25195
21 2 2 34 0.3 2 1 0.31033
21 2 2 35 0.4 0 1 0.25134
21 2 2 36 0.3 0 1 0.26532
21 2 2 37 0.6 2 1 0.31021
21 2 2 38 0.5 0 1 0.18542
21 2 2 39 0.6 2 1 0.24768
21 2 2 40 0.4 0 1 0.29871
21 2 2 41 0.4 0 1 0.10728
21 2 2 42 0.5 0 1 0.10829
21 2 2 43 0.4 2 1 0.28097
21 2 2 44 0.4 2 1 0.25192
21 2 2 45 0.4 2 1 0.27923
21 2 2 46 0.4 0 1 0.20338
21 2 2 47 0.4 0 1 0.21866
21 2 2 48 0.5 0 1 0.18552
21 2 2 49 0.3 0 1 0.28083
21 2 2 50 0.3 0 1 0.18787
21 2 2 51 0.4 0 1 0.21968
21 2 2 52 0.5 0 1 0.078407
21 2 2 53 0.4 0 1 0.23095
21 2 2 54 0.3 0 1 0.31111
21 2 2 55 0.6 2 0 NA
21 2 2 56 0.4 0 0 NA
21 2 2 57 0.6 0 1 0.28092
21 2 2 58 0.5 0 1 0.34661
21 2 2 59 0.3 0 1 0.29872
21 2 2 60 0.4 0 1 0.095844
21 2 2 61 0.6 0 1 0.20183
21 2 2 62 0.6 2 1 0.21762
21 2 2 63 0.6 0 1 0.31113
21 2 2 64 0.4 0 1 0.34338
21 2 2 65 0.3 0 1 0.37238
21 2 2 66 0.4 0 1 0.28095
21 2 2 67 0.4 0 1 0.32782
21 2 2 68 0.5 0 1 0.12277
21 2 2 69 0.4 2 1 0.34245
21 2 2 70 0.4 0 1 0.22068
21 2 2 71 0.6 0 1 0.26862
21 2 2 72 0.3 0 1 0.34448
21 2 2 73 0.6 0 1 0.29893
21 2 2 74 0.6 0 1 0.28098
21 2 2 75 0.3 0 1 0.34228
21 2 2 76 0.6 0 1 0.35984
21 2 2 77 0.5 2 1 0.26556
21 2 2 78 0.5 2 1 0.29865
21 2 2 79 0.5 0 1 0.26856
21 2 2 80 0.6 0 1 0.17406
21 2 2 81 0.3 0 1 0.37154
21 2 2 82 0.3 2 1 0.37244
21 2 2 83 0.5 2 1 0.095786
21 2 2 84 0.6 0 1 0.07896
21 2 2 85 0.3 0 1 0.3092
21 2 2 86 0.3 0 1 0.29763
21 2 2 87 0.3 0 1 0.26408
21 2 2 88 0.3 0 1 0.26437
21 2 2 89 0.3 2 1 0.26565
21 2 2 90 0.3 2 1 0.31217
21 2 2 91 0.4 0 1 0.078174
21 2 2 92 0.5 0 1 0.26439
21 2 2 93 0.3 0 1 0.38914
21 2 2 94 0.6 2 1 0.044907
21 2 2 95 0.3 0 1 0.3278
21 2 2 96 0.4 0 1 0.21978
21 2 2 97 0.4 0 1 0.26559
21 2 2 98 0.3 0 1 0.32751
21 2 2 99 0.3 0 1 0.28088
21 2 2 100 0.5 0 1 0.061632
21 2 2 101 0.5 0 1 0.28114
21 2 2 102 0.3 0 1 0.12273
21 2 2 103 0.4 0 1 0.20318
21 2 2 104 0.5 0 1 0.19049
21 2 2 105 0.5 0 1 0.25298
21 2 2 106 0.4 2 1 0.23099
21 2 2 107 0.6 0 1 0.062639
21 2 2 108 0.6 0 1 0.017033
21 2 2 109 0.4 0 1 0.37247
21 2 2 110 0.4 0 1 0.2807
21 2 2 111 0.5 2 1 0.078222
21 2 2 112 0.4 0 1 0.21972
21 2 2 113 0.6 0 1 0.016964
21 2 2 114 0.6 0 1 0.14062
21 2 2 115 0.6 2 1 0.12508
21 2 2 116 0.3 0 1 0.37253
21 2 2 117 0.4 2 1 0.28094
21 2 2 118 0.6 0 0 NA
21 2 2 119 0.5 0 1 0.29767
21 2 2 120 0.3 2 1 0.28161
21 2 2 121 0.3 2 1 0.331
21 2 2 122 0.6 0 1 0.12385
21 2 2 123 0.3 2 1 0.35997
21 2 2 124 0.4 0 1 0.26544
21 2 2 125 0.6 2 1 0.033624
21 2 2 126 0.3 0 1 0.31507
21 2 2 127 0.5 0 1 0.10838
21 2 2 128 0.3 0 1 0.28226
21 2 2 129 0.6 0 0 NA
21 2 2 130 0.4 0 1 0.31332
21 2 2 131 0.5 0 1 0.2177
21 2 2 132 0.5 0 1 0.28144
21 2 2 133 0.6 0 1 0.063839
21 2 2 134 0.3 0 1 0.33002
21 2 2 135 0.6 0 0 NA
21 2 2 136 0.4 2 1 0.26534
21 2 2 137 0.3 0 1 0.29653
21 2 2 138 0.3 0 1 0.30986
21 2 2 139 0.6 0 1 0.15787
21 2 2 140 0.5 2 1 0.25184
21 2 2 141 0.4 0 1 0.21799
21 2 2 142 0.6 0 1 0.21862
21 2 2 143 0.6 0 1 0.18628
21 2 2 144 0.5 0 1 0.21976
21 2 2 145 0.3 0 1 0.31427
21 2 2 146 0.6 0 1 0.48376
21 2 2 147 0.5 0 1 0.23528
21 2 2 148 0.6 0 1 0.14052
21 2 2 149 0.5 0 1 0.28102
21 2 2 150 0.6 0 1 0.079189
21 2 2 151 0.5 0 1 0.21972
21 2 2 152 0.6 0 1 0.062602
21 2 2 153 0.4 2 1 0.31439
21 2 2 154 0.3 0 1 0.28227
21 2 2 155 0.5 0 1 0.11165
21 2 2 156 0.4 0 1 0.23636
21 2 2 157 0.5 0 1 0.15307
21 2 2 158 0.5 2 1 0.12293
21 2 2 159 0.5 0 1 0.15796
21 2 2 160 0.5 0 1 0.06237
21 2 3 1 0.3 0 1 0.28101
21 2 3 2 0.3 2 1 0.28136
21 2 3 3 0.4 0 1 0.26542
21 2 3 4 0.3 0 1 0.26552
21 2 3 5 0.4 0 1 0.22028
21 2 3 6 0.3 0 1 0.21868
21 2 3 7 0.3 0 1 0.203
21 2 3 8 0.5 0 1 0.28102
21 2 3 9 0.4 0 1 0.16872
21 2 3 10 0.6 0 1 0.062756
21 2 3 11 0.3 0 1 0.26646
21 2 3 12 0.6 0 1 0.092755
21 2 3 13 0.4 0 1 0.29766
21 2 3 14 0.5 0 1 0.15727
21 2 3 15 0.4 0 1 0.24886
21 2 3 16 0.6 0 1 0.13973
21 2 3 17 0.6 0 1 0.25196
21 2 3 18 0.4 0 1 0.17299
21 2 3 19 0.6 0 1 0.017783
21 2 3 20 0.5 0 1 0.18647
21 2 3 21 0.3 2 1 0.34359
21 2 3 22 0.5 2 0 NA
21 2 3 23 0.3 0 1 0.29764
21 2 3 24 0.5 0 1 0.2361
21 2 3 25 0.6 2 1 0.1579
21 2 3 26 0.3 2 1 0.2976
21 2 3 27 0.5 0 1 0.23636
21 2 3 28 0.4 0 1 0.24769
21 2 3 29 0.6 0 1 0.11253
21 2 3 30 0.3 2 1 0.3434
21 2 3 31 0.4 0 1 0.28101
21 2 3 32 0.5 0 1 0.21969
21 2 3 33 0.5 0 1 0.1396
21 2 3 34 0.5 0 1 0.2188
21 2 3 35 0.5 0 1 0.18969
21 2 3 36 0.5 0 1 0.14075
21 2 3 37 0.3 0 1 0.23203
21 2 3 38 0.4 0 1 0.11232
21 2 3 39 0.4 0 1 0.18651
21 2 3 40 0.5 0 1 0.029188
21 2 3 41 0.6 2 1 0.017012
21 2 3 42 0.3 0 1 0.2977
21 2 3 43 0.3 0 1 0.2498
21 2 3 44 0.5 0 1 0.079196
21 2 3 45 0.5 0 1 0.096098
21 2 3 46 0.6 0 1 0.078366
21 2 3 47 0.4 0 1 0.16967
21 2 3 48 0.4 0 1 0.20205
21 2 3 49 0.5 0 1 0.12394
21 2 3 50 0.6 2 0 NA
21 2 3 51 0.5 0 1 0.29658
21 2 3 52 0.5 0 1 0.3277
21 2 3 53 0.5 2 1 0.29656
21 2 3 54 0.3 0 1 0.2976
