sub ses blk trl locGlob cond acc rt
10 2 1 96 1 0 1 0.3818
10 2 1 97 1 2 1 0.59752
10 2 1 98 1 0 1 0.33203
10 2 1 99 1 0 1 0.49796
10 2 1 100 1 0 1 0.41498
10 2 1 101 1 2 1 0.46471
10 2 1 102 1 0 1 0.43158
10 2 1 103 1 0 1 0.415
10 2 1 104 1 0 1 0.3818
10 2 1 105 1 0 1 0.33205
10 2 1 106 1 0 1 0.34866
10 2 1 107 1 2 1 0.4316
10 2 1 108 1 0 1 0.41516
10 2 1 109 1 0 1 0.48146
10 2 1 110 1 0 1 0.48133
10 2 1 111 1 0 1 0.3652
10 2 1 112 1 0 1 0.41501
10 2 1 113 1 2 1 0.46487
10 2 1 114 1 2 1 0.53116
10 2 1 115 1 0 1 0.41502
10 2 1 116 1 2 1 0.61411
10 2 1 117 1 2 0 0.41505
10 2 1 118 1 0 1 0.38181
10 2 1 119 1 0 1 0.46461
10 2 1 120 1 2 0 0.56428
10 2 1 121 1 0 1 0.53122
10 2 1 122 1 2 1 0.63069
10 2 1 123 1 0 1 0.48136
10 2 1 124 1 2 0 0.48137
10 2 1 125 1 2 1 0.54774
10 2 1 126 1 0 1 0.3984
10 2 1 127 1 2 1 0.51461
10 2 1 128 1 2 0 0.46484
10 2 1 129 1 0 1 0.41503
10 2 1 130 1 2 1 0.5478
10 2 1 131 1 0 1 0.34854
10 2 1 132 1 0 1 0.41509
10 2 1 133 1 2 1 0.54775
10 2 1 134 1 0 1 0.3652
10 2 1 135 1 2 1 0.49818
10 2 1 136 1 0 1 0.44817
10 2 1 137 1 2 1 0.46474
10 2 1 138 1 0 0 0.38199
10 2 1 139 1 0 1 0.44818
10 2 1 140 1 0 1 0.3818
10 2 1 141 1 2 1 0.51455
10 2 1 142 1 2 0 0.39848
10 2 1 143 1 2 0 0.38182
10 2 1 144 1 0 1 0.46475
10 2 1 145 1 2 1 0.5146
10 2 1 146 1 0 1 0.3984
10 2 1 147 1 2 1 0.53116
10 2 1 148 1 2 1 0.49804
10 2 1 149 1 2 1 0.48137
10 2 1 150 1 0 1 0.36524
10 2 1 151 1 0 1 0.46478
10 2 1 152 1 2 1 0.44818
10 2 1 153 1 2 0 0.44818
10 2 1 154 1 2 0 0.38183
10 2 1 155 1 2 1 0.53128
10 2 1 156 1 0 1 0.39839
10 2 1 157 1 0 1 0.46477
10 2 1 158 1 2 1 0.54773
10 2 1 159 1 2 1 0.66391
10 2 1 160 1 2 1 0.43158
10 2 2 1 2 0 1 0.43158
10 2 2 2 2 0 1 0.34866
10 2 2 3 2 2 1 0.36521
10 2 2 4 2 2 1 0.3818
10 2 2 5 2 0 1 0.39837
10 2 2 6 2 2 0 0.38176
10 2 2 7 2 2 1 0.48137
10 2 2 8 2 0 1 0.38179
10 2 2 9 2 0 1 0.44818
10 2 2 10 2 0 1 0.39847
10 2 2 11 2 0 1 0.44817
10 2 2 12 2 0 1 0.34857
10 2 2 13 2 2 1 0.41499
10 2 2 14 2 2 1 0.3154
10 2 2 15 2 0 1 0.44818
10 2 2 16 2 2 0 0.3487
10 2 2 17 2 0 1 0.38181
10 2 2 18 2 0 1 0.41499
10 2 2 19 2 0 1 0.44822
10 2 2 20 2 0 1 0.46477
10 2 2 21 2 0 1 0.39841
10 2 2 22 2 2 1 0.39837
10 2 2 23 2 0 1 0.39846
10 2 2 24 2 0 1 0.41506
10 2 2 25 2 2 1 0.36522
10 2 2 26 2 2 1 0.36521
10 2 2 27 2 0 1 0.3983
10 2 2 28 2 0 1 0.44818
10 2 2 29 2 0 1 0.36522
10 2 2 30 2 2 1 0.36522
10 2 2 31 2 2 1 0.38182
10 2 2 32 2 2 1 0.38179
10 2 2 33 2 0 0 0.3818
10 2 2 34 2 0 1 0.33208
10 2 2 35 2 0 1 0.34863
10 2 2 36 2 0 1 0.34861
10 2 2 37 2 0 1 0.44818
10 2 2 38 2 2 1 0.41499
10 2 2 39 2 2 0 0.36527
10 2 2 40 2 0 1 0.39841
10 2 2 41 2 2 1 0.44818
10 2 2 42 2 2 1 0.79676
10 2 2 43 2 2 1 0.36521
10 2 2 44 2 0 1 0.44822
10 2 2 45 2 2 0 0.33203
10 2 2 46 2 2 1 0.46465
10 2 2 47 2 2 1 0.46481
10 2 2 48 2 2 1 0.41508
10 2 2 49 2 2 1 0.36522
10 2 2 50 2 0 1 0.44818
10 2 2 51 2 0 1 0.36518
10 2 2 52 2 2 1 0.33201
10 2 2 53 2 2 1 0.36521
10 2 2 54 2 2 1 0.3818
10 2 2 55 2 2 1 0.31541
10 2 2 56 2 2 1 0.44817
10 2 2 57 2 0 1 0.4316
10 2 2 58 2 2 1 0.36517
10 2 2 59 2 0 1 0.43165
10 2 2 60 2 0 1 0.3652
10 2 2 61 2 2 1 0.34864
10 2 2 62 2 0 1 0.31542
10 2 2 63 2 0 1 0.38181
10 2 2 64 2 2 1 0.34869
10 2 2 65 2 2 1 0.36521
10 2 2 66 2 0 1 0.33202
10 2 2 67 2 2 1 0.43156
10 2 2 68 2 2 1 0.4316
10 2 2 69 2 2 1 0.49805
10 2 2 70 2 0 1 0.39841
10 2 2 71 2 2 1 0.24899
10 2 2 72 2 2 1 0.53124
10 2 2 73 2 2 0 0.33206
10 2 2 74 2 0 1 0.39847
10 2 2 75 2 2 1 0.39834
10 2 2 76 2 0 1 0.38183
10 2 2 77 2 2 0 0.33208
10 2 2 78 2 2 1 0.39839
10 2 2 79 2 2 0 0.43166
10 2 2 80 2 0 1 0.46472
10 2 2 81 2 2 1 0.41485
10 2 2 82 2 2 1 0.63071
10 2 2 83 2 2 1 0.68049
10 2 2 84 2 2 1 0.33203
10 2 2 85 2 0 1 0.36527
10 2 2 86 2 2 1 0.34862
10 2 2 87 2 2 1 0.51456
10 2 2 88 2 0 1 0.36523
10 2 2 89 2 0 1 0.38182
10 2 2 90 2 0 1 0.2989
10 2 2 91 2 0 1 0.33201
10 2 2 92 2 0 1 0.31543
10 2 2 93 2 2 0 0.29885
10 2 2 94 2 2 1 0.43159
10 2 2 95 2 0 1 0.46474
10 2 2 96 2 0 0 0.46476
10 2 2 97 2 0 1 0.39842
10 2 2 98 2 2 1 0.38179
10 2 2 99 2 0 1 0.34863
10 2 2 100 2 2 1 0.39818
10 2 2 101 2 2 1 0.34854
10 2 2 102 2 2 1 0.41503
10 2 2 103 2 0 1 0.33198
10 2 2 104 2 2 1 0.34861
10 2 2 105 2 0 1 0.44819
10 2 2 106 2 2 1 0.36521
10 2 2 107 2 0 1 0.33218
10 2 2 108 2 0 1 0.51456
10 2 2 109 2 0 1 0.43158
10 2 2 110 2 0 1 0.33204
10 2 2 111 2 2 1 0.3816
10 2 2 112 2 0 0 0.34862
10 2 2 113 2 0 1 0.39854
10 2 2 114 2 0 1 0.36528
10 2 2 115 2 0 1 0.29895
10 2 2 116 2 2 1 0.39837
10 2 2 117 2 2 1 0.39842
10 2 2 118 2 2 1 0.41526
10 2 2 119 2 2 1 0.34866
10 2 2 120 2 0 1 0.34862
10 2 2 121 2 0 1 0.34856
10 2 2 122 2 0 1 0.43157
10 2 2 123 2 2 1 0.34868
10 2 2 124 2 2 1 0.34861
10 2 2 125 2 2 1 0.34857
10 2 2 126 2 0 1 0.33202
10 2 2 127 2 2 1 0.33202
10 2 2 128 2 0 1 0.53115
10 2 2 129 2 0 1 0.43159
10 2 2 130 2 2 0 0.41484
10 2 2 131 2 0 1 0.415
10 2 2 132 2 2 1 0.33201
10 2 2 133 2 2 1 0.38177
10 2 2 134 2 2 1 0.44811
10 2 2 135 2 2 1 0.48133
10 2 2 136 2 2 1 0.46483
10 2 2 137 2 2 1 0.64732
10 2 2 138 2 0 1 0.39835
10 2 2 139 2 2 1 0.43159
10 2 2 140 2 0 1 0.31542
10 2 2 141 2 0 1 0.34861
10 2 2 142 2 0 1 0.39854
10 2 2 143 2 0 1 0.41491
10 2 2 144 2 0 1 0.34861
10 2 2 145 2 0 1 0.4316
10 2 2 146 2 0 1 0.31543
10 2 2 147 2 0 1 0.33198
10 2 2 148 2 2 1 0.36527
10 2 2 149 2 2 1 0.36516
10 2 2 150 2 2 1 0.39839
10 2 2 151 2 0 1 0.36521
10 2 2 152 2 2 1 0.43157
10 2 2 153 2 2 1 0.26571
10 2 2 154 2 2 1 0.31542
10 2 2 155 2 0 1 0.38209
10 2 2 156 2 0 1 0.29884
10 2 2 157 2 2 1 0.33203
10 2 2 158 2 0 1 0.33209
10 2 2 159 2 0 1 0.31542
10 2 2 160 2 0 1 0.41496
10 2 3 1 1 0 0 0.41492
10 2 3 2 1 2 1 0.59753
10 2 3 3 1 2 1 0.46478
10 2 3 4 1 2 1 0.51456
10 2 3 5 1 2 1 0.61412
10 2 3 6 1 2 0 0.46478
10 2 3 7 1 0 1 0.44818
10 2 3 8 1 0 1 0.44822
10 2 3 9 1 2 0 0.59751
10 2 3 10 1 0 1 0.39839
10 2 3 11 1 2 1 0.44812
10 2 3 12 1 2 1 0.54774
10 2 3 13 1 2 1 0.51455
10 2 3 14 1 0 1 0.36521
10 2 3 15 1 0 1 0.36518
10 2 3 16 1 2 1 0.51456
10 2 3 17 1 2 1 0.58095
10 2 3 18 1 2 1 0.74693
10 2 3 19 1 0 1 0.41495
10 2 3 20 1 0 1 0.31543
10 2 3 21 1 0 0 0.36521
10 2 3 22 1 2 1 0.43153
10 2 3 23 1 0 1 0.43158
10 2 3 24 1 0 1 0.5644
10 2 3 25 1 0 1 0.41499
10 2 3 26 1 0 1 0.38181
10 2 3 27 1 2 1 0.49796
10 2 3 28 1 0 1 0.39842
10 2 3 29 1 0 1 0.36522
10 2 3 30 1 2 1 0.4316
10 2 3 31 1 0 1 0.3818
10 2 3 32 1 2 0 0.38174
10 2 3 33 1 0 1 0.3818
10 2 3 34 1 2 0 0.3984
10 2 3 35 1 2 1 0.54775
10 2 3 36 1 0 1 0.44819
10 2 3 37 1 0 1 0.51461
10 2 3 38 1 2 0 0.3984
10 2 3 39 1 0 1 0.71375
10 2 3 40 1 2 1 0.44819
10 2 3 41 1 2 1 0.48138
10 2 3 42 1 0 1 0.33199
10 2 3 43 1 2 1 0.76346
10 2 3 44 1 0 1 0.34861
10 2 3 45 1 2 1 0.44817
10 2 3 46 1 2 1 0.41496
10 2 3 47 1 0 1 0.33212
10 2 3 48 1 2 1 0.38187
10 2 3 49 1 2 1 0.54773
10 2 3 50 1 2 0 0.34863
10 2 3 51 1 2 1 0.51455
10 2 3 52 1 2 1 0.54774
10 2 3 53 1 2 1 0.51457
10 2 3 54 1 2 0 0.38182
10 2 3 55 1 2 1 0.53115
10 2 3 56 1 0 1 0.46478
10 2 3 57 1 0 1 0.49795
10 2 3 58 1 0 1 0.39832
10 2 3 59 1 2 1 0.51455
10 2 3 60 1 0 1 0.41506
10 2 3 61 1 2 0 0.44817
10 2 3 62 1 0 1 0.48139
10 2 3 63 1 0 1 0.44817
10 2 3 64 1 0 1 0.44823
10 2 3 65 1 0 1 0.39846
10 2 3 66 1 0 1 0.415
10 2 3 67 1 2 0 0.33201
10 2 3 68 1 0 1 0.39845
10 2 3 69 1 2 1 0.49796
10 2 3 70 1 2 1 0.54774
10 2 3 71 1 2 1 0.54774
10 2 3 72 1 0 1 0.44818
10 2 3 73 1 0 1 0.43158
10 2 3 74 1 0 1 0.41499
10 2 3 75 1 2 1 0.53115
10 2 3 76 1 2 1 0.46475
10 2 3 77 1 0 1 0.39851
10 2 3 78 1 0 1 0.38182
10 2 3 79 1 0 1 0.41501
10 2 3 80 1 0 1 0.41493
10 2 3 81 1 0 1 0.41499
10 2 3 82 1 2 1 0.63072
10 2 3 83 1 0 1 0.36522
10 2 3 84 1 0 1 0.33203
10 2 3 85 1 0 1 0.43159
10 2 3 86 1 2 0 0.38184
10 2 3 87 1 0 1 0.39841
10 2 3 88 1 0 1 0.38184
10 2 3 89 1 2 0 0.41503
10 2 3 90 1 2 1 0.44818
10 2 3 91 1 0 1 0.43158
10 2 3 92 1 2 1 0.54751
10 2 3 93 1 2 1 0.54774
10 2 3 94 1 0 1 0.53114
10 2 3 95 1 0 1 0.41499
10 2 3 96 1 2 0 0.33202
10 2 3 97 1 0 1 0.51456
10 2 3 98 1 0 1 0.49791
10 2 3 99 1 0 1 0.44817
10 2 3 100 1 2 1 0.53113
10 2 3 101 1 0 1 0.3984
10 2 3 102 1 2 1 0.51455
10 2 3 103 1 2 0 0.53107
10 2 3 104 1 2 1 0.44818
10 2 3 105 1 0 1 0.44818
10 2 3 106 1 0 1 0.53116
10 2 3 107 1 0 1 0.44818
10 2 3 108 1 0 1 0.4648
10 2 3 109 1 0 1 0.43158
10 2 3 110 1 0 1 0.43158
10 2 3 111 1 0 1 0.43157
10 2 3 112 1 0 1 0.39839
10 2 3 113 1 0 1 0.31548
10 2 3 114 1 2 0 0.4315
10 2 3 115 1 2 1 0.48137
10 2 3 116 1 0 1 0.56432
10 2 3 117 1 2 0 0.39839
10 2 3 118 1 0 1 0.34871
10 2 3 119 1 0 1 0.38188
10 2 3 120 1 2 1 0.46482
10 2 3 121 1 0 1 0.92947
10 2 3 122 1 2 1 0.53116
10 2 3 123 1 0 1 0.36521
10 2 3 124 1 2 1 0.53121
10 2 3 125 1 2 1 0.44811
10 2 3 126 1 0 1 0.41499
10 2 3 127 1 0 1 0.36515
10 2 3 128 1 2 0 0.39839
10 2 3 129 1 0 1 0.3818
10 2 3 130 1 2 1 0.49796
10 2 3 131 1 2 1 0.48136
10 2 3 132 1 2 0 0.44824
10 2 3 133 1 2 1 0.56434
10 2 3 134 1 0 1 0.51456
10 2 3 135 1 2 1 0.48136
10 2 3 136 1 0 1 0.44817
10 2 3 137 1 2 1 0.54763
10 2 3 138 1 0 1 0.44817
10 2 3 139 1 2 1 0.38185
10 2 3 140 1 2 1 0.46476
10 2 3 141 1 0 1 0.44818
10 2 3 142 1 2 1 0.33197
10 2 3 143 1 2 0 0.38181
10 2 3 144 1 2 1 0.53115
10 2 3 145 1 0 1 0.34856
10 2 3 146 1 2 1 0.53115
10 2 3 147 1 2 1 0.51461
10 2 3 148 1 2 1 0.43159
10 2 3 149 1 0 1 0.46477
10 2 3 150 1 2 1 0.46478
10 2 3 151 1 0 1 0.38186
10 2 3 152 1 2 1 0.3819
10 2 3 153 1 0 1 0.44818
10 2 3 154 1 0 1 0.39844
10 2 3 155 1 2 1 0.38175
10 2 3 156 1 2 1 0.39844
10 2 3 157 1 2 1 0.46475
10 2 3 158 1 2 0 0.33202
10 2 3 159 1 2 1 0.46476
10 2 3 160 1 0 1 0.3818
10 2 4 1 2 0 1 0.36521
10 2 4 2 2 0 1 0.33202
10 2 4 3 2 2 1 0.38181
10 2 4 4 2 0 0 0.36527
10 2 4 5 2 0 1 0.4316
10 2 4 6 2 2 0 0.41499
10 2 4 7 2 2 0 0.51455
10 2 4 8 2 2 1 0.43164
10 2 4 9 2 0 1 0.48137
10 2 4 10 2 2 1 0.33204
10 2 4 11 2 0 1 0.48133
10 2 4 12 2 2 1 0.39851
10 2 4 13 2 0 1 0.3984
10 2 4 14 2 0 1 0.36522
10 2 4 15 2 0 1 0.46478
10 2 4 16 2 2 0 0.332
10 2 4 17 2 2 1 0.3984
10 2 4 18 2 0 1 0.43157
10 2 4 19 2 0 1 0.63072
10 2 4 20 2 0 1 0.36521
10 2 4 21 2 0 1 0.33202
10 2 4 22 2 2 1 0.44818
10 2 4 23 2 0 1 0.38183
10 2 4 24 2 2 1 0.33202
10 2 4 25 2 2 1 0.3818
10 2 4 26 2 0 1 0.29883
10 2 4 27 2 2 1 0.51443
10 2 4 28 2 2 1 0.43159
10 2 4 29 2 0 1 0.38192
10 2 4 30 2 0 1 0.415
10 2 4 31 2 0 1 0.34862
10 2 4 32 2 0 1 0.3818
10 2 4 33 2 2 0 0.51456
10 2 4 34 2 2 1 0.54774
10 2 4 35 2 0 1 0.3818
10 2 4 36 2 0 1 0.38181
10 2 4 37 2 0 1 0.3984
10 2 4 38 2 0 1 0.36521
10 2 4 39 2 2 1 0.53111
10 2 4 40 2 0 1 0.44822
10 2 4 41 2 0 1 0.34855
10 2 4 42 2 0 1 0.3984
10 2 4 43 2 2 1 0.49797
10 2 4 44 2 0 1 0.33203
10 2 4 45 2 2 1 0.39846
10 2 4 46 2 0 1 0.38178
10 2 4 47 2 2 1 0.49792
10 2 4 48 2 0 1 0.34882
10 2 4 49 2 2 1 0.43158
10 2 4 50 2 0 1 0.39839
10 2 4 51 2 0 1 0.3984
10 2 4 52 2 2 1 0.53114
10 2 4 53 2 0 1 0.36519
10 2 4 54 2 0 1 0.38182
10 2 4 55 2 2 1 0.3652
10 2 4 56 2 2 1 0.36525
10 2 4 57 2 2 0 0.3155
10 2 4 58 2 2 1 0.38186
10 2 4 59 2 2 1 0.3652
10 2 4 60 2 0 1 0.36516
10 2 4 61 2 0 1 0.34862
10 2 4 62 2 2 1 0.29885
10 2 4 63 2 2 1 0.31553
10 2 4 64 2 2 1 0.33223
10 2 4 65 2 2 1 0.34862
10 2 4 66 2 2 0 0.36516
10 2 4 67 2 2 1 0.59739
10 2 4 68 2 2 1 0.33203
10 2 4 69 2 2 1 0.34861
10 2 4 70 2 0 1 0.46479
10 2 4 71 2 0 1 0.33202
10 2 4 72 2 2 1 0.39835
10 2 4 73 2 0 1 0.36522
10 2 4 74 2 0 1 0.41502
10 2 4 75 2 2 1 0.33202
10 2 4 76 2 2 1 0.44819
10 2 4 77 2 0 1 0.54771
10 2 4 78 2 0 1 0.49795
10 2 4 79 2 0 0 0.39839
10 2 4 80 2 0 1 0.39847
10 2 4 81 2 0 1 0.41503
10 2 4 82 2 2 1 0.38173
10 2 4 83 2 2 1 0.38186
10 2 4 84 2 2 1 0.36527
10 2 4 85 2 0 1 0.3818
10 2 4 86 2 2 1 0.38193
10 2 4 87 2 2 1 0.36521
10 2 4 88 2 2 1 0.38181
10 2 4 89 2 2 1 0.38181
10 2 4 90 2 2 1 0.38183
10 2 4 91 2 2 1 0.33202
10 2 4 92 2 0 0 0.3818
10 2 4 93 2 2 1 0.39843
10 2 4 94 2 2 1 0.36524
10 2 4 95 2 0 1 0.53115
10 2 4 96 2 0 1 0.39845
10 2 4 97 2 2 1 0.36521
10 2 4 98 2 0 1 0.41497
10 2 4 99 2 0 1 0.33203
10 2 4 100 2 2 1 0.39842
10 2 4 101 2 0 1 0.3652
10 2 4 102 2 2 1 0.41505
10 2 4 103 2 0 1 0.31543
10 2 4 104 2 2 1 0.38184
10 2 4 105 2 0 1 0.36533
10 2 4 106 2 0 1 0.29884
10 2 4 107 2 2 1 0.41493
10 2 4 108 2 0 1 0.34861
10 2 4 109 2 0 1 0.31544
10 2 4 110 2 2 0 0.44813
10 2 4 111 2 0 1 0.38178
10 2 4 112 2 0 1 0.43166
10 2 4 113 2 0 1 0.39848
10 2 4 114 2 2 1 0.36527
10 2 4 115 2 2 1 0.34862
10 2 4 116 2 2 1 0.31542
10 2 4 117 2 2 1 0.3818
10 2 4 118 2 2 1 0.3652
10 2 4 119 2 0 1 0.34862
10 2 4 120 2 2 1 0.36535
10 2 4 121 2 0 1 0.33202
10 2 4 122 2 2 1 0.28224
10 2 4 123 2 0 1 0.34856
10 2 4 124 2 2 1 0.31547
10 2 4 125 2 0 1 0.49796
10 2 4 126 2 2 1 0.38187
10 2 4 127 2 0 0 0.33212
10 2 4 128 2 2 0 0.33198
10 2 4 129 2 0 1 0.7136
10 2 4 130 2 0 1 0.29892
10 2 4 131 2 2 1 0.38175
10 2 4 132 2 2 1 0.39854
10 2 4 133 2 2 0 0.34861
10 2 4 134 2 2 1 0.41499
10 2 4 135 2 2 1 0.31551
10 2 4 136 2 0 1 0.2989
10 2 4 137 2 0 0 0.28234
10 2 4 138 2 2 1 0.36525
10 2 4 139 2 0 1 0.4317
10 2 4 140 2 0 1 0.3984
10 2 4 141 2 0 1 0.33204
10 2 4 142 2 2 1 0.39841
10 2 4 143 2 0 1 0.41496
10 2 4 144 2 0 0 0.31549
10 2 4 145 2 0 1 0.31545
10 2 4 146 2 2 1 0.46477
10 2 4 147 2 0 1 0.6639
10 2 4 148 2 2 1 0.43159
10 2 4 149 2 2 1 0.44818
10 2 4 150 2 2 1 0.34841
10 2 4 151 2 0 1 0.3652
10 2 4 152 2 2 1 0.31546
10 2 4 153 2 2 1 0.31554
10 2 4 154 2 2 1 0.33208
10 2 4 155 2 0 1 0.43165
10 2 4 156 2 0 1 0.31543
10 2 4 157 2 2 1 0.43158
10 2 4 158 2 0 1 0.36529
10 2 4 159 2 0 1 0.31549
10 2 4 160 2 2 1 0.2823
12 1 1 1 1 0 1 0.44814
12 1 1 2 1 0 1 0.44818
12 1 1 3 1 2 0 0.415
12 1 1 4 1 2 1 0.66398
12 1 1 5 1 0 1 0.46481
12 1 1 6 1 2 1 0.7801
12 1 1 7 1 2 1 0.48135
12 1 1 8 1 0 1 0.46485
12 1 1 9 1 2 1 0.54781
12 1 1 10 1 2 1 0.91279
12 1 1 11 1 2 1 0.7469
12 1 1 12 1 0 1 0.41494
12 1 1 13 1 2 1 0.6142
12 1 1 14 1 0 1 0.56437
12 1 1 15 1 0 1 0.58094
12 1 1 16 1 0 1 0.43157
12 1 1 17 1 0 1 0.46477
12 1 1 18 1 2 1 0.59731
12 1 1 19 1 0 1 0.4314
12 1 1 20 1 0 1 0.415
12 1 1 21 1 2 1 0.51457
12 1 1 22 1 0 1 0.56438
12 1 1 23 1 2 0 0.46483
12 1 1 24 1 2 1 0.8462
12 1 1 25 1 2 1 0.63072
12 1 1 26 1 2 1 0.49796
12 1 1 27 1 2 1 0.5644
12 1 1 28 1 2 1 0.49778
12 1 1 29 1 0 1 0.53092
12 1 1 30 1 2 1 0.53137
12 1 1 31 1 2 1 0.54784
12 1 1 32 1 0 1 0.53109
12 1 1 33 1 2 0 0.39842
12 1 1 34 1 2 1 0.48133
12 1 1 35 1 0 1 0.43161
12 1 1 36 1 0 1 0.38179
12 1 1 37 1 0 1 0.41507
12 1 1 38 1 2 0 0.39838
12 1 1 39 1 0 1 0.58093
12 1 1 40 1 0 1 0.43151
12 1 1 41 1 0 1 0.39822
12 1 1 42 1 0 1 0.36522
12 1 1 43 1 2 1 0.53114
12 1 1 44 1 2 1 0.3984
12 1 1 45 1 0 1 0.31544
12 1 1 46 1 2 0 0.49797
12 1 1 47 1 2 1 0.54774
12 1 1 48 1 2 0 0.49796
12 1 1 49 1 0 1 0.58102
12 1 1 50 1 0 1 0.58099
12 1 1 51 1 2 1 0.5976
12 1 1 52 1 2 1 0.5312
12 1 1 53 1 2 0 0.498
12 1 1 54 1 2 1 0.54776
12 1 1 55 1 0 1 0.5478
12 1 1 56 1 2 1 0.58095
12 1 1 57 1 2 1 0.43166
12 1 1 58 1 2 1 0.58092
12 1 1 59 1 2 1 0.76346
12 1 1 60 1 2 1 0.49794
12 1 1 61 1 0 1 0.38172
12 1 1 62 1 0 1 0.3815
12 1 1 63 1 0 1 0.4645
12 1 1 64 1 2 1 0.49782
12 1 1 65 1 2 1 0.66391
12 1 1 66 1 2 1 0.58117
12 1 1 67 1 0 1 0.51463
12 1 1 68 1 0 1 0.46476
12 1 1 69 1 0 1 0.415
12 1 1 70 1 0 1 0.44812
12 1 1 71 1 2 0 0.415
12 1 1 72 1 0 1 0.46479
12 1 1 73 1 0 1 0.41499
12 1 1 74 1 0 1 0.48158
12 1 1 75 1 2 1 0.41494
12 1 1 76 1 0 1 0.48132
12 1 1 77 1 0 1 0.39842
12 1 1 78 1 2 0 0.29883
12 1 1 79 1 2 1 0.5644
12 1 1 80 1 0 1 0.44827
12 1 1 81 1 2 1 0.49797
12 1 1 82 1 0 1 0.38186
12 1 1 83 1 0 1 0.56438
12 1 1 84 1 2 0 0.34856
12 1 1 85 1 2 1 0.49797
12 1 1 86 1 2 1 0.49797
12 1 1 87 1 0 1 0.49792
12 1 1 88 1 2 0 0.3984
12 1 1 89 1 2 1 0.54774
12 1 1 90 1 2 1 0.51442
12 1 1 91 1 2 1 0.43162
12 1 1 92 1 0 0 0.34871
12 1 1 93 1 2 1 0.46488
12 1 1 94 1 0 1 0.46469
12 1 1 95 1 0 1 0.38188
12 1 1 96 1 0 1 0.3155
12 1 1 97 1 0 1 0.33214
12 1 1 98 1 0 1 0.31546
12 1 1 99 1 2 0 0.41504
12 1 1 100 1 2 1 0.51455
12 1 1 101 1 0 1 0.41514
12 1 1 102 1 2 1 0.64732
12 1 1 103 1 2 1 0.38179
12 1 1 104 1 0 1 0.49796
12 1 1 105 1 0 1 0.39841
12 1 1 106 1 0 1 0.54776
12 1 1 107 1 0 0 0.54781
12 1 1 108 1 0 1 0.39848
12 1 1 109 1 2 1 0.51454
12 1 1 110 1 2 1 0.79687
12 1 1 111 1 0 1 0.4814
12 1 1 112 1 2 1 0.51459
12 1 1 113 1 2 1 0.51459
12 1 1 114 1 0 1 0.44818
12 1 1 115 1 0 1 0.51457
12 1 1 116 1 0 1 0.36516
12 1 1 117 1 0 1 0.51449
12 1 1 118 1 2 1 0.46478
12 1 1 119 1 2 1 0.36536
12 1 1 120 1 0 1 0.43167
12 1 1 121 1 2 1 0.38182
12 1 1 122 1 2 1 0.51456
12 1 1 123 1 0 0 0.41502
12 1 1 124 1 0 1 0.56435
12 1 1 125 1 0 1 0.43156
12 1 1 126 1 2 0 0.332
12 1 1 127 1 2 1 0.53121
12 1 1 128 1 2 0 0.31548
12 1 1 129 1 0 1 0.68043
12 1 1 130 1 2 0 0.3155
12 1 1 131 1 2 1 0.64725
12 1 1 132 1 0 1 0.49803
12 1 1 133 1 0 1 0.41505
12 1 1 134 1 2 1 0.58094
12 1 1 135 1 2 1 0.51456
12 1 1 136 1 0 1 0.43161
12 1 1 137 1 0 0 0.34865
12 1 1 138 1 0 1 0.5976
12 1 1 139 1 0 1 0.36528
12 1 1 140 1 0 1 0.33201
12 1 1 141 1 0 1 0.41495
12 1 1 142 1 2 0 0.48137
12 1 1 143 1 0 1 0.5311
12 1 1 144 1 0 1 0.54775
12 1 1 145 1 2 0 0.38224
12 1 1 146 1 0 1 0.39834
12 1 1 147 1 2 1 0.58093
12 1 1 148 1 2 0 0.46471
12 1 1 149 1 0 1 0.59752
12 1 1 150 1 0 1 0.34834
12 1 1 151 1 0 1 0.36511
12 1 1 152 1 2 1 0.53117
12 1 1 153 1 0 1 0.68049
12 1 1 154 1 0 1 0.38182
12 1 1 155 1 2 1 0.38185
12 1 1 156 1 2 0 0.36519
12 1 1 157 1 2 1 0.53116
12 1 1 158 1 0 1 0.36527
12 1 1 159 1 2 1 0.46476
12 1 1 160 1 2 0 0.46466
12 1 2 1 2 2 1 0.54755
12 1 2 2 2 0 1 0.36529
12 1 2 3 2 0 1 0.31544
12 1 2 4 2 2 1 0.6971
12 1 2 5 2 0 1 0.34862
12 1 2 6 2 0 1 0.34858
12 1 2 7 2 0 1 0.31549
12 1 2 8 2 0 1 0.34867
12 1 2 9 2 2 1 0.29891
12 1 2 10 2 0 1 0.2989
12 1 2 11 2 0 1 0.31529
12 1 2 12 2 2 1 0.31544
12 1 2 13 2 0 1 0.29885
12 1 2 14 2 2 1 0.33201
12 1 2 15 2 2 1 0.29885
12 1 2 16 2 0 0 0.33198
12 1 2 17 2 2 1 0.38184
12 1 2 18 2 2 1 0.43157
12 1 2 19 2 2 1 0.33206
12 1 2 20 2 2 0 0.33182
12 1 2 21 2 2 1 0.43152
12 1 2 22 2 2 1 0.36523
12 1 2 23 2 2 1 0.33202
12 1 2 24 2 0 1 0.34858
12 1 2 25 2 0 0 0.33196
12 1 2 26 2 2 1 0.48139
12 1 2 27 2 2 0 0.36528
12 1 2 28 2 2 1 0.3984
12 1 2 29 2 2 1 0.39836
12 1 2 30 2 2 1 0.31542
12 1 2 31 2 2 1 0.36522
