subject,session,date,time,block,trial,delay,acc,rt,target_side
9005,1,10/3/2022,12:42,antisaccade,24,2000,1,848.8654,left
9005,1,10/3/2022,12:42,antisaccade,25,2000,0,1051.8975,right
9005,1,10/3/2022,12:42,antisaccade,26,3000,1,1870.941,left
9005,1,10/3/2022,12:42,antisaccade,27,3000,0,976.9575,right
9005,1,10/3/2022,12:42,antisaccade,28,3000,0,912.7207,right
9005,1,10/3/2022,12:42,antisaccade,29,2000,0,885.3509,left
9005,1,10/3/2022,12:42,antisaccade,30,3000,1,1281.4348,right
9005,1,10/3/2022,12:42,antisaccade,31,3000,0,1000.1082,left
9005,1,10/3/2022,12:42,antisaccade,32,3000,0,2151.8409,right
9005,1,10/3/2022,12:42,antisaccade,33,3000,1,1118.6523,left
9005,1,10/3/2022,12:42,antisaccade,34,3000,1,1119.9942,left
9005,1,10/3/2022,12:42,antisaccade,35,2000,1,904.4718,right
9005,1,10/3/2022,12:42,antisaccade,36,2000,0,733.0662,left
9005,1,10/3/2022,12:42,antisaccade,37,3000,1,860.8808,right
9005,1,10/3/2022,12:42,antisaccade,38,2000,0,851.7518,right
9005,1,10/3/2022,12:42,antisaccade,39,3000,1,1533.0989,left
9005,1,10/3/2022,12:42,antisaccade,40,2000,0,757.4062,right
9005,1,10/3/2022,12:42,antisaccade,41,2000,1,711.8971,left
9005,1,10/3/2022,12:42,antisaccade,42,3000,1,785.8632,left
9005,1,10/3/2022,12:42,antisaccade,43,2000,0,841.9336,left
9005,1,10/3/2022,12:42,antisaccade,44,3000,0,513.1063,right
9005,1,10/3/2022,12:42,antisaccade,45,2000,1,657.3782,left
9005,1,10/3/2022,12:42,antisaccade,46,3000,0,715.8048,right
9005,1,10/3/2022,12:42,antisaccade,47,2000,1,516.3018,left
9005,1,10/3/2022,12:42,antisaccade,48,2000,1,796.4447,right
9005,1,10/3/2022,12:42,antisaccade,49,3000,1,362.7811,right
9005,1,10/3/2022,12:42,antisaccade,50,3000,1,648.1922,right
9005,1,10/3/2022,12:42,antisaccade,51,3000,0,729.8512,left
9005,1,10/3/2022,12:42,antisaccade,52,3000,0,667.4407,right
9005,1,10/3/2022,12:42,antisaccade,53,3000,1,586.0936,left
9005,1,10/3/2022,12:42,antisaccade,54,3000,1,1059.4515,left
9005,1,10/3/2022,12:42,antisaccade,55,2000,1,814.6881,right
9005,1,10/3/2022,12:42,antisaccade,56,2000,1,687.4264,right
9005,1,10/3/2022,12:42,antisaccade,57,3000,1,694.8823,right
9005,1,10/3/2022,12:42,antisaccade,58,2000,0,791.4657,left
9005,1,10/3/2022,12:42,antisaccade,59,2000,1,1231.0879,right
9005,1,10/3/2022,12:42,antisaccade,60,2000,0,910.3433,left
9006,1,10/4/2022,9:40,slow_practice,1,2000,1,1583.7639,left
9006,1,10/4/2022,9:40,slow_practice,2,2000,1,940.7751,right
9006,1,10/4/2022,9:40,slow_practice,3,3000,1,873.0738,left
9006,1,10/4/2022,9:40,slow_practice,4,2000,1,766.3984,left
9006,1,10/4/2022,9:40,slow_practice,5,2000,1,673.7781,left
9006,1,10/4/2022,9:40,slow_practice,6,2000,1,833.5442,right
9006,1,10/4/2022,9:40,slow_practice,7,3000,1,824.6386,right
9006,1,10/4/2022,9:40,slow_practice,8,3000,1,695.5991,right
9006,1,10/4/2022,9:40,fast_practice,1,2000,1,2601.5791,left
9006,1,10/4/2022,9:40,fast_practice,2,2000,0,2273.2519,right
9006,1,10/4/2022,9:40,fast_practice,3,3000,0,2061.6143,left
9006,1,10/4/2022,9:40,fast_practice,4,2000,0,4490.068,right
9006,1,10/4/2022,9:40,fast_practice,5,2000,0,1750.513,right
9006,1,10/4/2022,9:40,fast_practice,6,3000,1,1315.4589,left
9006,1,10/4/2022,9:40,fast_practice,7,3000,1,746.6681,left
9006,1,10/4/2022,9:40,fast_practice,8,2000,1,878.0686,right
9006,1,10/4/2022,9:40,fast_practice,9,3000,1,743.3284,left
9006,1,10/4/2022,9:40,fast_practice,10,2000,0,772.6435,left
9006,1,10/4/2022,9:40,fast_practice,11,2000,1,1130.5792,left
9006,1,10/4/2022,9:40,fast_practice,12,3000,0,1057.5074,right
9006,1,10/4/2022,9:40,fast_practice,13,3000,0,1304.4831,right
9006,1,10/4/2022,9:40,fast_practice,14,2000,1,1169.8135,right
9006,1,10/4/2022,9:40,fast_practice,15,2000,0,914.059,right
9006,1,10/4/2022,9:40,fast_practice,16,3000,0,859.1018,left
9006,1,10/4/2022,9:40,antisaccade,1,3000,1,564.5632,right
9006,1,10/4/2022,9:40,antisaccade,2,2000,1,861.6187,left
9006,1,10/4/2022,9:40,antisaccade,3,3000,0,1317.2614,right
9006,1,10/4/2022,9:40,antisaccade,4,3000,0,794.2443,left
9006,1,10/4/2022,9:40,antisaccade,5,2000,1,465.7975,right
9006,1,10/4/2022,9:40,antisaccade,6,3000,0,1477.5727,right
9006,1,10/4/2022,9:40,antisaccade,7,3000,0,832.4431,right
9006,1,10/4/2022,9:40,antisaccade,8,3000,0,583.4731,left
9006,1,10/4/2022,9:40,antisaccade,9,3000,0,164.9272,left
9006,1,10/4/2022,9:40,antisaccade,10,3000,1,116.2131,right
9006,1,10/4/2022,9:40,antisaccade,11,3000,1,165.5981,left
9006,1,10/4/2022,9:40,antisaccade,12,2000,1,165.1633,left
9006,1,10/4/2022,9:40,antisaccade,13,2000,0,109.0208,right
9006,1,10/4/2022,9:40,antisaccade,14,2000,1,113.6892,right
9006,1,10/4/2022,9:40,antisaccade,15,3000,0,110.4698,right
9006,1,10/4/2022,9:40,antisaccade,16,2000,1,109.9506,right
9006,1,10/4/2022,9:40,antisaccade,17,2000,1,108.8911,right
9006,1,10/4/2022,9:40,antisaccade,18,3000,1,106.9131,right
9006,1,10/4/2022,9:40,antisaccade,19,2000,0,110.3453,right
9006,1,10/4/2022,9:40,antisaccade,20,3000,1,109.5155,right
9006,1,10/4/2022,9:40,antisaccade,21,2000,0,169.4119,left
9006,1,10/4/2022,9:40,antisaccade,22,3000,0,164.0488,left
9006,1,10/4/2022,9:40,antisaccade,23,2000,1,166.1272,left
9006,1,10/4/2022,9:40,antisaccade,24,2000,0,108.6652,right
9006,1,10/4/2022,9:40,antisaccade,25,2000,1,164.3652,left
9006,1,10/4/2022,9:40,antisaccade,26,3000,0,110.102,right
9006,1,10/4/2022,9:40,antisaccade,27,3000,1,107.5167,right
9006,1,10/4/2022,9:40,antisaccade,28,2000,1,110.2526,right
9006,1,10/4/2022,9:40,antisaccade,29,2000,1,168.0197,left
9006,1,10/4/2022,9:40,antisaccade,30,2000,0,166.1233,left
9006,1,10/4/2022,9:40,antisaccade,31,3000,1,109.4958,right
9006,1,10/4/2022,9:40,antisaccade,32,3000,0,111.3939,right
9006,1,10/4/2022,9:40,antisaccade,33,2000,1,173.646,left
9006,1,10/4/2022,9:40,antisaccade,34,2000,0,107.7288,right
9006,1,10/4/2022,9:40,antisaccade,35,2000,1,109.4395,right
9006,1,10/4/2022,9:40,antisaccade,36,3000,0,110.5202,right
9006,1,10/4/2022,9:40,antisaccade,37,2000,1,113.8747,right
9006,1,10/4/2022,9:40,antisaccade,38,3000,1,166.2773,left
9006,1,10/4/2022,9:40,antisaccade,39,2000,0,169.6318,left
9006,1,10/4/2022,9:40,antisaccade,40,3000,1,110.5956,right
9006,1,10/4/2022,9:40,antisaccade,41,3000,1,167.632,left
9006,1,10/4/2022,9:40,antisaccade,42,3000,0,110.5467,right
9006,1,10/4/2022,9:40,antisaccade,43,2000,1,111.2162,right
9006,1,10/4/2022,9:40,antisaccade,44,3000,1,163.2258,left
9006,1,10/4/2022,9:40,antisaccade,45,3000,0,108.5507,right
9006,1,10/4/2022,9:40,antisaccade,46,3000,0,171.5469,left
9006,1,10/4/2022,9:40,antisaccade,47,3000,0,109.8501,right
9006,1,10/4/2022,9:40,antisaccade,48,3000,1,107.618,right
9006,1,10/4/2022,9:40,antisaccade,49,3000,1,109.3323,right
9006,1,10/4/2022,9:40,antisaccade,50,3000,0,169.4904,left
9006,1,10/4/2022,9:40,antisaccade,51,3000,1,179.2249,left
9006,1,10/4/2022,9:40,antisaccade,52,2000,0,111.2501,right
9006,1,10/4/2022,9:40,antisaccade,53,3000,1,110.7074,right
9006,1,10/4/2022,9:40,antisaccade,54,2000,1,165.4885,left
9006,1,10/4/2022,9:40,antisaccade,55,2000,1,112.1886,right
9006,1,10/4/2022,9:40,antisaccade,56,3000,0,168.729,left
9006,1,10/4/2022,9:40,antisaccade,57,3000,0,173.596,left
9006,1,10/4/2022,9:40,antisaccade,58,3000,0,111.2852,right
9006,1,10/4/2022,9:40,antisaccade,59,3000,1,167.8944,left
9006,1,10/4/2022,9:40,antisaccade,60,2000,1,909.5948,left
9007,1,10/4/2022,9:37,slow_practice,1,3000,1,2087.6693,left
9007,1,10/4/2022,9:37,slow_practice,2,3000,1,901.261,left
9007,1,10/4/2022,9:37,slow_practice,3,2000,1,861.9598,right
9007,1,10/4/2022,9:37,slow_practice,4,3000,1,841.6115,left
9007,1,10/4/2022,9:37,slow_practice,5,2000,1,582.7389,right
9007,1,10/4/2022,9:37,slow_practice,6,3000,1,646.5072,left
9007,1,10/4/2022,9:37,slow_practice,7,2000,1,621.0453,left
9007,1,10/4/2022,9:37,slow_practice,8,3000,1,731.5889,right
9007,1,10/4/2022,9:37,fast_practice,1,2000,1,829.1238,left
9007,1,10/4/2022,9:37,fast_practice,2,3000,1,1257.1333,right
9007,1,10/4/2022,9:37,fast_practice,3,3000,1,644.6915,left
9007,1,10/4/2022,9:37,fast_practice,4,3000,1,502.7958,right
9007,1,10/4/2022,9:37,fast_practice,5,2000,1,536.5432,left
9007,1,10/4/2022,9:37,fast_practice,6,3000,1,566.057,left
9007,1,10/4/2022,9:37,fast_practice,7,2000,1,528.3098,right
9007,1,10/4/2022,9:37,fast_practice,8,3000,1,455.3734,right
9007,1,10/4/2022,9:37,fast_practice,9,2000,1,380.1451,right
9007,1,10/4/2022,9:37,fast_practice,10,2000,1,474.5827,left
9007,1,10/4/2022,9:37,fast_practice,11,2000,1,1159.7957,left
9007,1,10/4/2022,9:37,fast_practice,12,2000,1,558.83,left
9007,1,10/4/2022,9:37,fast_practice,13,3000,1,529.5636,right
9007,1,10/4/2022,9:37,fast_practice,14,3000,1,1223.8695,left
9007,1,10/4/2022,9:37,fast_practice,15,3000,1,705.4684,right
9007,1,10/4/2022,9:37,fast_practice,16,3000,1,548.0721,left
9007,1,10/4/2022,9:37,antisaccade,1,3000,1,565.7042,left
9007,1,10/4/2022,9:37,antisaccade,2,3000,1,490.5116,left
9007,1,10/4/2022,9:37,antisaccade,3,3000,1,558.7771,left
9007,1,10/4/2022,9:37,antisaccade,4,3000,1,535.8204,right
9007,1,10/4/2022,9:37,antisaccade,5,3000,1,731.0597,right
9007,1,10/4/2022,9:37,antisaccade,6,2000,1,583.2989,left
9007,1,10/4/2022,9:37,antisaccade,7,3000,1,551.8983,right
9007,1,10/4/2022,9:37,antisaccade,8,3000,0,627.5892,right
9007,1,10/4/2022,9:37,antisaccade,9,2000,0,1402.2045,right
9007,1,10/4/2022,9:37,antisaccade,10,2000,1,575.328,left
9007,1,10/4/2022,9:37,antisaccade,11,2000,0,507.2691,left
9007,1,10/4/2022,9:37,antisaccade,12,3000,1,529.4588,right
9007,1,10/4/2022,9:37,antisaccade,13,3000,1,460.6003,right
9007,1,10/4/2022,9:37,antisaccade,14,3000,0,1051.685,left
9007,1,10/4/2022,9:37,antisaccade,15,3000,1,720.0418,left
9007,1,10/4/2022,9:37,antisaccade,16,2000,1,782.2246,right
9007,1,10/4/2022,9:37,antisaccade,17,2000,1,627.7527,left
9007,1,10/4/2022,9:37,antisaccade,18,3000,1,536.4654,right
9007,1,10/4/2022,9:37,antisaccade,19,3000,1,522.0048,left
9007,1,10/4/2022,9:37,antisaccade,20,2000,1,552.6579,right
9007,1,10/4/2022,9:37,antisaccade,21,3000,1,458.8976,left
9007,1,10/4/2022,9:37,antisaccade,22,2000,1,527.4562,right
9007,1,10/4/2022,9:37,antisaccade,23,2000,1,505.5636,left
9007,1,10/4/2022,9:37,antisaccade,24,2000,1,553.956,left
9007,1,10/4/2022,9:37,antisaccade,25,3000,1,637.9912,left
9007,1,10/4/2022,9:37,antisaccade,26,3000,1,563.6353,right
9007,1,10/4/2022,9:37,antisaccade,27,3000,1,597.5968,left
9007,1,10/4/2022,9:37,antisaccade,28,2000,1,535.5981,left
9007,1,10/4/2022,9:37,antisaccade,29,2000,1,642.0261,left
9007,1,10/4/2022,9:37,antisaccade,30,2000,1,812.0921,left
9007,1,10/4/2022,9:37,antisaccade,31,2000,1,630.0577,right
9007,1,10/4/2022,9:37,antisaccade,32,2000,1,608.7571,left
9007,1,10/4/2022,9:37,antisaccade,33,3000,1,580.2303,right
9007,1,10/4/2022,9:37,antisaccade,34,3000,1,462.7372,left
9007,1,10/4/2022,9:37,antisaccade,35,2000,1,645.3304,right
9007,1,10/4/2022,9:37,antisaccade,36,2000,1,560.3892,right
9007,1,10/4/2022,9:37,antisaccade,37,2000,1,558.0617,left
9007,1,10/4/2022,9:37,antisaccade,38,2000,1,590.0104,left
9007,1,10/4/2022,9:37,antisaccade,39,2000,0,1327.1596,right
9007,1,10/4/2022,9:37,antisaccade,40,3000,1,617.9594,right
9007,1,10/4/2022,9:37,antisaccade,41,3000,1,499.5811,right
9007,1,10/4/2022,9:37,antisaccade,42,3000,1,508.7779,right
9007,1,10/4/2022,9:37,antisaccade,43,3000,1,443.8065,left
9007,1,10/4/2022,9:37,antisaccade,44,3000,1,499.7183,left
9007,1,10/4/2022,9:37,antisaccade,45,2000,1,570.2702,right
9007,1,10/4/2022,9:37,antisaccade,46,3000,1,527.3996,right
9007,1,10/4/2022,9:37,antisaccade,47,3000,1,642.0162,right
9007,1,10/4/2022,9:37,antisaccade,48,3000,1,503.0331,left
9007,1,10/4/2022,9:37,antisaccade,49,3000,1,827.9426,left
9007,1,10/4/2022,9:37,antisaccade,50,2000,1,786.0173,right
9007,1,10/4/2022,9:37,antisaccade,51,2000,1,539.5672,right
9007,1,10/4/2022,9:37,antisaccade,52,2000,1,495.0032,left
9007,1,10/4/2022,9:37,antisaccade,53,2000,1,661.7296,left
9007,1,10/4/2022,9:37,antisaccade,54,2000,1,546.9421,left
9007,1,10/4/2022,9:37,antisaccade,55,3000,1,477.0684,right
9007,1,10/4/2022,9:37,antisaccade,56,2000,0,768.0887,right
9007,1,10/4/2022,9:37,antisaccade,57,2000,1,489.3881,right
9007,1,10/4/2022,9:37,antisaccade,58,2000,1,603.2051,left
9007,1,10/4/2022,9:37,antisaccade,59,2000,1,935.9279,right
9007,1,10/4/2022,9:37,antisaccade,60,3000,1,572.0699,left
9008,1,10/4/2022,12:56,slow_practice,1,3000,1,4515.9431,right
9008,1,10/4/2022,12:56,slow_practice,2,2000,1,1175.903,left
9008,1,10/4/2022,12:56,slow_practice,3,2000,1,813.6264,left
9008,1,10/4/2022,12:56,slow_practice,4,3000,1,940.8037,right
9008,1,10/4/2022,12:56,slow_practice,5,2000,0,557.8374,left
9008,1,10/4/2022,12:56,slow_practice,6,3000,0,507.5828,right
9008,1,10/4/2022,12:56,slow_practice,7,2000,1,556.5927,left
9008,1,10/4/2022,12:56,slow_practice,8,3000,1,563.9826,left
9008,1,10/4/2022,12:56,fast_practice,1,3000,0,3544.0318,right
9008,1,10/4/2022,12:56,fast_practice,2,2000,1,1067.1363,right
9008,1,10/4/2022,12:56,fast_practice,3,3000,1,1645.2638,left
9008,1,10/4/2022,12:56,fast_practice,4,2000,0,1308.0885,right
9008,1,10/4/2022,12:56,fast_practice,5,3000,1,845.9437,left
9008,1,10/4/2022,12:56,fast_practice,6,2000,0,1196.821,right
9008,1,10/4/2022,12:56,fast_practice,7,3000,0,1196.5851,right
9008,1,10/4/2022,12:56,fast_practice,8,3000,1,1506.5776,right
9008,1,10/4/2022,12:56,fast_practice,9,3000,1,1731.4444,right
9008,1,10/4/2022,12:56,fast_practice,10,2000,1,1110.7236,left
9008,1,10/4/2022,12:56,fast_practice,11,2000,1,1076.6146,right
9008,1,10/4/2022,12:56,fast_practice,12,3000,1,788.3236,right
9008,1,10/4/2022,12:56,fast_practice,13,2000,0,909.4716,left
9008,1,10/4/2022,12:56,fast_practice,14,3000,1,1179.3227,right
9008,1,10/4/2022,12:56,fast_practice,15,3000,0,1843.3745,left
9008,1,10/4/2022,12:56,fast_practice,16,3000,1,977.1376,right
9008,1,10/4/2022,12:56,antisaccade,1,2000,1,715.2487,left
9008,1,10/4/2022,12:56,antisaccade,2,3000,0,916.7861,right
9008,1,10/4/2022,12:56,antisaccade,3,2000,0,3024.6704,right
9008,1,10/4/2022,12:56,antisaccade,4,3000,1,759.2265,left
9008,1,10/4/2022,12:56,antisaccade,5,2000,0,1706.2927,left
9008,1,10/4/2022,12:56,antisaccade,6,2000,1,851.237,right
9008,1,10/4/2022,12:56,antisaccade,7,2000,1,631.2889,left
9008,1,10/4/2022,12:56,antisaccade,8,3000,1,742.8272,right
9008,1,10/4/2022,12:56,antisaccade,9,3000,1,690.2883,right
9008,1,10/4/2022,12:56,antisaccade,10,2000,1,740.6972,left
9008,1,10/4/2022,12:56,antisaccade,11,2000,1,809.7514,left
9008,1,10/4/2022,12:56,antisaccade,12,2000,1,1631.6777,left
9008,1,10/4/2022,12:56,antisaccade,13,3000,1,724.7951,right
9008,1,10/4/2022,12:56,antisaccade,14,3000,1,718.7599,left
9008,1,10/4/2022,12:56,antisaccade,15,3000,1,838.5411,right
9008,1,10/4/2022,12:56,antisaccade,16,2000,1,691.8226,left
9008,1,10/4/2022,12:56,antisaccade,17,2000,1,792.9189,right
9008,1,10/4/2022,12:56,antisaccade,18,3000,1,858.6046,left
9008,1,10/4/2022,12:56,antisaccade,19,2000,1,685.4209,right
9008,1,10/4/2022,12:56,antisaccade,20,3000,0,3123.8334,right
9008,1,10/4/2022,12:56,antisaccade,21,2000,1,782.3368,right
9008,1,10/4/2022,12:56,antisaccade,22,3000,1,701.6918,left
9008,1,10/4/2022,12:56,antisaccade,23,3000,1,1124.074,right
9008,1,10/4/2022,12:56,antisaccade,24,3000,1,716.4018,right
9008,1,10/4/2022,12:56,antisaccade,25,2000,1,778.5724,right
9008,1,10/4/2022,12:56,antisaccade,26,3000,1,678.2768,right
9008,1,10/4/2022,12:56,antisaccade,27,2000,1,1847.1154,right
9008,1,10/4/2022,12:56,antisaccade,28,2000,1,2130.6449,left
9008,1,10/4/2022,12:56,antisaccade,29,3000,1,702.8896,left
9008,1,10/4/2022,12:56,antisaccade,30,2000,1,848.8251,right
9008,1,10/4/2022,12:56,antisaccade,31,2000,1,670.3279,left
9008,1,10/4/2022,12:56,antisaccade,32,2000,0,704.9989,left
9008,1,10/4/2022,12:56,antisaccade,33,2000,0,112.8129,right
9008,1,10/4/2022,12:56,antisaccade,34,3000,1,165.692,left
9008,1,10/4/2022,12:56,antisaccade,35,2000,0,1954.9674,right
9008,1,10/4/2022,12:56,antisaccade,36,3000,1,3072.52,left
9008,1,10/4/2022,12:56,antisaccade,37,3000,1,842.9339,right
9008,1,10/4/2022,12:56,antisaccade,38,2000,1,711.2471,right
9008,1,10/4/2022,12:56,antisaccade,39,2000,1,1593.1056,right
9008,1,10/4/2022,12:56,antisaccade,40,2000,1,1762.7544,left
9008,1,10/4/2022,12:56,antisaccade,41,3000,1,1880.362,right
9008,1,10/4/2022,12:56,antisaccade,42,3000,1,928.1227,right
9008,1,10/4/2022,12:56,antisaccade,43,3000,1,1853.6806,left
9008,1,10/4/2022,12:56,antisaccade,44,3000,1,693.3641,left
9008,1,10/4/2022,12:56,antisaccade,45,3000,1,645.2342,left
9008,1,10/4/2022,12:56,antisaccade,46,3000,1,617.8843,left
9008,1,10/4/2022,12:56,antisaccade,47,3000,1,2016.5849,right
9008,1,10/4/2022,12:56,antisaccade,48,3000,1,768.9887,right
9008,1,10/4/2022,12:56,antisaccade,49,3000,1,697.0597,right
9008,1,10/4/2022,12:56,antisaccade,50,3000,0,4367.8565,left
9008,1,10/4/2022,12:56,antisaccade,51,3000,1,733.662,right
9008,1,10/4/2022,12:56,antisaccade,52,3000,1,689.2996,left
9008,1,10/4/2022,12:56,antisaccade,53,3000,1,813.465,right
9008,1,10/4/2022,12:56,antisaccade,54,2000,0,2965.6036,left
9008,1,10/4/2022,12:56,antisaccade,55,2000,1,2240.0382,left
9008,1,10/4/2022,12:56,antisaccade,56,3000,1,665.6548,right
9008,1,10/4/2022,12:56,antisaccade,57,3000,1,887.6645,left
9008,1,10/4/2022,12:56,antisaccade,58,2000,1,591.8965,left
9008,1,10/4/2022,12:56,antisaccade,59,2000,1,683.4018,left
9008,1,10/4/2022,12:56,antisaccade,60,2000,1,608.5242,right
9009,1,10/4/2022,12:42,slow_practice,1,3000,1,1285.5824,left
9009,1,10/4/2022,12:42,slow_practice,2,2000,1,615.5277,right
9009,1,10/4/2022,12:42,slow_practice,3,2000,1,601.157,left
9009,1,10/4/2022,12:42,slow_practice,4,2000,1,584.0997,left
9009,1,10/4/2022,12:42,slow_practice,5,2000,1,585.1255,left
9009,1,10/4/2022,12:42,slow_practice,6,2000,1,601.2895,left
9009,1,10/4/2022,12:42,slow_practice,7,2000,1,599.8192,right
9009,1,10/4/2022,12:42,slow_practice,8,2000,1,561.0053,left
9009,1,10/4/2022,12:42,fast_practice,1,2000,0,1141.7898,left
9009,1,10/4/2022,12:42,fast_practice,2,2000,0,2024.3554,right
9009,1,10/4/2022,12:42,fast_practice,3,3000,1,486.1184,left
9009,1,10/4/2022,12:42,fast_practice,4,3000,1,547.3357,right
9009,1,10/4/2022,12:42,fast_practice,5,2000,1,336.3448,right
9009,1,10/4/2022,12:42,fast_practice,6,3000,1,571.2639,right
9009,1,10/4/2022,12:42,fast_practice,7,3000,1,476.2132,right
9009,1,10/4/2022,12:42,fast_practice,8,2000,0,639.7998,right
9009,1,10/4/2022,12:42,fast_practice,9,3000,0,936.4128,right
9009,1,10/4/2022,12:42,fast_practice,10,3000,0,890.7856,left
9009,1,10/4/2022,12:42,fast_practice,11,3000,1,852.8174,right
9009,1,10/4/2022,12:42,fast_practice,12,2000,1,746.5499,left
9009,1,10/4/2022,12:42,fast_practice,13,2000,1,610.8335,left
9009,1,10/4/2022,12:42,fast_practice,14,2000,1,633.5372,right
9009,1,10/4/2022,12:42,fast_practice,15,2000,1,505.5016,left
9009,1,10/4/2022,12:42,fast_practice,16,3000,1,490.8677,right
9009,1,10/4/2022,12:42,antisaccade,1,2000,1,807.4756,right
9009,1,10/4/2022,12:42,antisaccade,2,2000,0,938.252,left
9009,1,10/4/2022,12:42,antisaccade,3,2000,0,799.9127,right
9009,1,10/4/2022,12:42,antisaccade,4,2000,1,1075.5589,left
9009,1,10/4/2022,12:42,antisaccade,5,2000,1,966.3743,right
9009,1,10/4/2022,12:42,antisaccade,6,3000,0,1384.7716,left
9009,1,10/4/2022,12:42,antisaccade,7,3000,1,1221.8881,right
9009,1,10/4/2022,12:42,antisaccade,8,2000,0,805.7469,right
9009,1,10/4/2022,12:42,antisaccade,9,3000,1,538.8908,left
9009,1,10/4/2022,12:42,antisaccade,10,3000,1,859.2927,left
9009,1,10/4/2022,12:42,antisaccade,11,3000,1,633.8647,left
9009,1,10/4/2022,12:42,antisaccade,12,3000,1,467.2086,left
9009,1,10/4/2022,12:42,antisaccade,13,3000,1,1916.6406,right
9009,1,10/4/2022,12:42,antisaccade,14,2000,1,458.0821,right
9009,1,10/4/2022,12:42,antisaccade,15,2000,1,519.2194,left
9009,1,10/4/2022,12:42,antisaccade,16,3000,1,563.3866,left
9009,1,10/4/2022,12:42,antisaccade,17,3000,1,658.696,right
9009,1,10/4/2022,12:42,antisaccade,18,3000,1,464.2679,right
9009,1,10/4/2022,12:42,antisaccade,19,3000,1,451.7227,left
9009,1,10/4/2022,12:42,antisaccade,20,2000,1,1243.5513,right
9009,1,10/4/2022,12:42,antisaccade,21,3000,1,474.8168,left
9009,1,10/4/2022,12:42,antisaccade,22,3000,1,539.2514,right
9009,1,10/4/2022,12:42,antisaccade,23,2000,1,1109.4342,right
9009,1,10/4/2022,12:42,antisaccade,24,3000,1,925.3602,left
9009,1,10/4/2022,12:42,antisaccade,25,2000,1,547.6237,left
9009,1,10/4/2022,12:42,antisaccade,26,2000,0,662.0461,right
9009,1,10/4/2022,12:42,antisaccade,27,2000,1,710.8921,left
9009,1,10/4/2022,12:42,antisaccade,28,2000,1,497.2862,left
9009,1,10/4/2022,12:42,antisaccade,29,3000,1,444.6845,left
9009,1,10/4/2022,12:42,antisaccade,30,2000,1,442.0342,right
9009,1,10/4/2022,12:42,antisaccade,31,3000,0,380.0604,left
9009,1,10/4/2022,12:42,antisaccade,32,3000,0,1512.3023,right
9009,1,10/4/2022,12:42,antisaccade,33,3000,1,371.6233,left
9009,1,10/4/2022,12:42,antisaccade,34,2000,1,497.2857,right
9009,1,10/4/2022,12:42,antisaccade,35,2000,0,547.311,left
9009,1,10/4/2022,12:42,antisaccade,36,3000,1,577.688,right
9009,1,10/4/2022,12:42,antisaccade,37,2000,0,1382.3555,left
9009,1,10/4/2022,12:42,antisaccade,38,2000,0,619.5113,right
9009,1,10/4/2022,12:42,antisaccade,39,2000,1,1063.7119,right
9009,1,10/4/2022,12:42,antisaccade,40,2000,1,819.1687,left
9009,1,10/4/2022,12:42,antisaccade,41,3000,1,624.4739,left
9009,1,10/4/2022,12:42,antisaccade,42,3000,1,631.1181,left
9009,1,10/4/2022,12:42,antisaccade,43,3000,1,489.0098,left
9009,1,10/4/2022,12:42,antisaccade,44,3000,1,1105.8682,right
9009,1,10/4/2022,12:42,antisaccade,45,2000,1,669.5521,left
9009,1,10/4/2022,12:42,antisaccade,46,2000,1,489.2903,left
9009,1,10/4/2022,12:42,antisaccade,47,2000,1,936.6358,right
9009,1,10/4/2022,12:42,antisaccade,48,3000,0,2080.0087,right
9009,1,10/4/2022,12:42,antisaccade,49,2000,0,755.3783,right
9009,1,10/4/2022,12:42,antisaccade,50,3000,0,841.4586,left
9009,1,10/4/2022,12:42,antisaccade,51,3000,1,537.7548,left
9009,1,10/4/2022,12:42,antisaccade,52,3000,1,515.705,left
9009,1,10/4/2022,12:42,antisaccade,53,2000,1,917.8303,right
9009,1,10/4/2022,12:42,antisaccade,54,3000,1,767.5017,right
9009,1,10/4/2022,12:42,antisaccade,55,3000,0,946.3308,right
9009,1,10/4/2022,12:42,antisaccade,56,3000,0,857.128,right
9009,1,10/4/2022,12:42,antisaccade,57,2000,1,879.3815,left
9009,1,10/4/2022,12:42,antisaccade,58,2000,0,705.7649,right
9009,1,10/4/2022,12:42,antisaccade,59,3000,0,703.1391,left
9009,1,10/4/2022,12:42,antisaccade,60,2000,1,693.4683,right
