subject,session,date,time,screen_size,block,trial,trial_type,set_size,resp,acc,rt,probe_resp
9006,1,10/4/2022,10:01,"(1600, 900)",real,27,no-change,6,f,1,1718.7976,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,28,change,6,f,0,3722.4584,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,29,change,6,f,0,2436.5328,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,30,no-change,6,f,1,1244.2177,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,31,no-change,6,f,1,1441.1712,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,32,no-change,6,f,1,1865.74,2
9006,1,10/4/2022,10:01,"(1600, 900)",real,33,change,6,f,0,1656.7444,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,34,change,6,f,0,1606.9519,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,35,change,6,j,1,1534.543,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,36,change,6,f,0,1663.2004,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,37,change,6,f,0,1325.8432,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,38,no-change,6,j,0,2099.1909,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,39,change,6,f,0,1367.8542,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,40,change,6,f,0,1595.8168,1
9006,1,10/4/2022,10:01,"(1600, 900)",real,41,no-change,6,f,1,1285.4367,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,42,change,6,j,1,1794.9921,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,43,no-change,6,j,0,3061.8587,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,44,no-change,6,j,0,1574.3739,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,45,no-change,6,f,1,1490.8829,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,46,change,6,f,0,1806.5901,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,47,no-change,6,f,1,1490.3727,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,48,no-change,6,f,1,1195.4387,2
9006,1,10/4/2022,10:01,"(1600, 900)",real,49,change,6,f,0,972.7945,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,50,change,6,j,1,2199.6045,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,51,change,6,f,0,3.7489,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,52,no-change,6,f,1,1694.4587,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,53,no-change,6,f,1,915.72260000000006,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,54,no-change,6,f,1,1116.827,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,55,no-change,6,f,1,630.0663,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,56,no-change,6,f,1,921.772,2
9006,1,10/4/2022,10:01,"(1600, 900)",real,57,no-change,6,f,1,1253.3261,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,58,change,6,f,0,763.4322,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,59,change,6,f,0,916.3762,NA
9006,1,10/4/2022,10:01,"(1600, 900)",real,60,no-change,6,j,0,1498.0685,NA
9007,1,10/4/2022,9:56,"(1600, 900)",practice,0,no-change,6,f,1,1513.8449,NA
9007,1,10/4/2022,9:56,"(1600, 900)",practice,0,change,6,j,1,1023.7989,NA
9007,1,10/4/2022,9:56,"(1600, 900)",practice,0,change,6,f,0,1674.7208,NA
9007,1,10/4/2022,9:56,"(1600, 900)",practice,0,no-change,6,f,1,1409.4381,NA
9007,1,10/4/2022,9:56,"(1600, 900)",practice,0,no-change,6,f,1,1787.8558,NA
9007,1,10/4/2022,9:56,"(1600, 900)",practice,0,change,6,j,1,918.0076,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,1,change,6,j,1,1104.0876,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,2,change,6,j,1,1524.7402,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,3,change,6,j,1,1000.0034,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,4,no-change,6,f,1,1458.8578,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,5,no-change,6,j,0,1239.8039,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,6,no-change,6,j,0,1343.2779,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,7,no-change,6,f,1,2768.2451,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,8,change,6,f,0,2514.0216,5
9007,1,10/4/2022,9:56,"(1600, 900)",real,9,no-change,6,j,0,2180.1454,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,10,change,6,f,0,1252.6024,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,11,no-change,6,f,1,1325.5486,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,12,no-change,6,j,0,1497.9411,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,13,change,6,j,1,1549.3562,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,14,no-change,6,j,0,1585.5414,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,15,no-change,6,f,1,2466.4259,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,16,change,6,j,1,1612.2663,5
9007,1,10/4/2022,9:56,"(1600, 900)",real,17,change,6,j,1,1866.4565,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,18,change,6,j,1,826.811,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,19,no-change,6,f,1,5841.5935,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,20,change,6,j,1,2056.7815,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,21,change,6,j,1,6947.3597,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,22,change,6,j,1,1616.6229,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,23,no-change,6,f,1,1666.414,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,24,change,6,f,0,1564.8736,5
9007,1,10/4/2022,9:56,"(1600, 900)",real,25,change,6,f,0,1758.9074,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,26,no-change,6,f,1,2344.4627,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,27,no-change,6,f,1,1792.3531,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,28,change,6,j,1,1407.2474,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,29,change,6,j,1,1177.0422,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,30,no-change,6,f,1,1365.6074,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,31,change,6,j,1,1006.1713,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,32,change,6,f,0,2624.7981,5
9007,1,10/4/2022,9:56,"(1600, 900)",real,33,no-change,6,f,1,1927.6651,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,34,change,6,j,1,2212.9189,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,35,no-change,6,f,1,1292.5743,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,36,no-change,6,f,1,2397.0751,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,37,no-change,6,f,1,1050.5863,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,38,no-change,6,f,1,4349.7446,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,39,no-change,6,f,1,1501.0385,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,40,no-change,6,j,0,2452.2941,5
9007,1,10/4/2022,9:56,"(1600, 900)",real,41,no-change,6,f,1,878.8895,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,42,change,6,j,1,2078.4666,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,43,change,6,j,1,1030.4885,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,44,change,6,f,0,1398.575,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,45,no-change,6,f,1,1326.8232,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,46,change,6,j,1,1501.2474,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,47,no-change,6,j,0,1532.072,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,48,change,6,j,1,1388.6136,5
9007,1,10/4/2022,9:56,"(1600, 900)",real,49,change,6,j,1,825.8886,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,50,change,6,j,1,1410.1937,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,51,no-change,6,f,1,1313.3421,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,52,no-change,6,f,1,989.3525,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,53,no-change,6,f,1,987.7989,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,54,change,6,j,1,2761.5846,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,55,no-change,6,f,1,2194.6201,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,56,no-change,6,f,1,1374.4104,5
9007,1,10/4/2022,9:56,"(1600, 900)",real,57,change,6,f,0,1330.9485,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,58,change,6,f,0,920.9317,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,59,change,6,j,1,1533.1651,NA
9007,1,10/4/2022,9:56,"(1600, 900)",real,60,no-change,6,j,0,1286.4401,NA
9008,1,10/4/2022,13:20,"(1600, 900)",practice,0,no-change,6,f,1,2828.216,NA
9008,1,10/4/2022,13:20,"(1600, 900)",practice,0,change,6,f,0,1393.6782,NA
9008,1,10/4/2022,13:20,"(1600, 900)",practice,0,no-change,6,j,0,1532.4793,NA
9008,1,10/4/2022,13:20,"(1600, 900)",practice,0,change,6,f,0,1129.5779,NA
9008,1,10/4/2022,13:20,"(1600, 900)",practice,0,change,6,f,0,1340.0116,NA
9008,1,10/4/2022,13:20,"(1600, 900)",practice,0,no-change,6,f,1,1051.8439,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,1,change,6,f,0,1468.2235,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,2,no-change,6,f,1,2433.6223,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,3,no-change,6,f,1,2146.9977,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,4,no-change,6,f,1,916.8291,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,5,no-change,6,f,1,3602.2764,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,6,no-change,6,f,1,3213.6747,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,7,no-change,6,j,0,2562.1024,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,8,change,6,j,1,1474.1895,2
9008,1,10/4/2022,13:20,"(1600, 900)",real,9,change,6,j,1,1480.7791,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,10,no-change,6,f,1,1670.4221,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,11,change,6,j,1,3337.7086,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,12,change,6,j,1,1156.7312,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,13,no-change,6,j,0,1533.7201,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,14,no-change,6,f,1,4465.6658,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,15,change,6,j,1,1650.1463,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,16,no-change,6,f,1,1983.053,1
9008,1,10/4/2022,13:20,"(1600, 900)",real,17,no-change,6,f,1,1315.2566,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,18,no-change,6,f,1,1438.2131,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,19,change,6,f,0,6114.185,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,20,change,6,j,1,1163.7731,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,21,no-change,6,j,0,1242.8658,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,22,change,6,f,0,1028.4628,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,23,change,6,f,0,1597.7569,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,24,change,6,f,0,2336.7541,5
9008,1,10/4/2022,13:20,"(1600, 900)",real,25,change,6,j,1,742.3188,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,26,no-change,6,f,1,4004.4059,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,27,no-change,6,f,1,1429.1048,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,28,no-change,6,f,1,1325.2192,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,29,no-change,6,f,1,906.4837,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,30,no-change,6,j,0,1799.9221,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,31,change,6,f,0,2445.0442,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,32,change,6,j,1,5684.9795,3
9008,1,10/4/2022,13:20,"(1600, 900)",real,33,change,6,f,0,1535.3921,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,34,no-change,6,f,1,4308.5468,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,35,change,6,j,1,3605.7203,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,36,change,6,j,1,1196.0342,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,37,no-change,6,f,1,1541.9258,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,38,change,6,j,1,980.8811,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,39,no-change,6,f,1,2863.1267,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,40,change,6,f,0,5419.0174,3
9008,1,10/4/2022,13:20,"(1600, 900)",real,41,no-change,6,j,0,6655.8039,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,42,no-change,6,f,1,1490.5624,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,43,no-change,6,f,1,6983.2316,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,44,change,6,j,1,1041.6738,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,45,change,6,j,1,5252.5711,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,46,change,6,f,0,4333.7588,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,47,no-change,6,f,1,1499.176,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,48,no-change,6,j,0,3472.246,2
9008,1,10/4/2022,13:20,"(1600, 900)",real,49,change,6,j,1,1660.3862,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,50,no-change,6,f,1,1797.2759,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,51,change,6,j,1,2163.7507,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,52,change,6,f,0,1573.3068,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,53,no-change,6,f,1,2282.7033,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,54,change,6,j,1,1943.3024,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,55,no-change,6,j,0,1993.9267,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,56,change,6,f,0,1775.6398,2
9008,1,10/4/2022,13:20,"(1600, 900)",real,57,no-change,6,f,1,2396.6316,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,58,change,6,j,1,5.2967,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,59,change,6,j,1,1052.4824,NA
9008,1,10/4/2022,13:20,"(1600, 900)",real,60,change,6,j,1,1407.2546,NA
9009,1,10/4/2022,13:01,"(1600, 900)",practice,0,change,6,j,1,2392.8237,NA
9009,1,10/4/2022,13:01,"(1600, 900)",practice,0,no-change,6,f,1,1046.7193,NA
9009,1,10/4/2022,13:01,"(1600, 900)",practice,0,change,6,f,0,819.5979,NA
9009,1,10/4/2022,13:01,"(1600, 900)",practice,0,change,6,f,0,892.686,NA
9009,1,10/4/2022,13:01,"(1600, 900)",practice,0,no-change,6,f,1,1341.9116,NA
9009,1,10/4/2022,13:01,"(1600, 900)",practice,0,no-change,6,f,1,933.8655,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,1,change,6,f,0,856.5261,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,2,change,6,j,1,1100.6641,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,3,no-change,6,f,1,921.6615,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,4,no-change,6,f,1,950.1952,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,5,change,6,j,1,1032.2366,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,6,change,6,j,1,845.5608,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,7,no-change,6,f,1,1074.414,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,8,no-change,6,f,1,780.0655,1
9009,1,10/4/2022,13:01,"(1600, 900)",real,9,no-change,6,f,1,864.0643,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,10,change,6,j,1,921.2169,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,11,change,6,j,1,1869.0164,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,12,no-change,6,f,1,1142.6734,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,13,change,6,f,0,1248.6723,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,14,no-change,6,f,1,813.214,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,15,change,6,j,1,888.6621,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,16,no-change,6,f,1,977.4556,1
9009,1,10/4/2022,13:01,"(1600, 900)",real,17,change,6,j,1,1649.4593,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,18,no-change,6,f,1,1279.4252,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,19,no-change,6,f,1,780.2516,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,20,change,6,j,1,1111.7281,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,21,no-change,6,f,1,976.4785,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,22,change,6,j,1,1159.8478,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,23,change,6,f,0,1702.646,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,24,no-change,6,f,1,900.2463,1
9009,1,10/4/2022,13:01,"(1600, 900)",real,25,change,6,j,1,1108.1749,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,26,no-change,6,f,1,1955.6545,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,27,no-change,6,f,1,974.1965,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,28,change,6,j,1,1128.5802,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,29,change,6,f,0,3624.9588,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,30,change,6,f,0,3772.0818,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,31,change,6,j,1,1955.9627,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,32,no-change,6,f,1,1218.3924,1
9009,1,10/4/2022,13:01,"(1600, 900)",real,33,no-change,6,f,1,779.0453,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,34,no-change,6,f,1,654.0973,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,35,change,6,j,1,1026.4306,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,36,no-change,6,f,1,809.5515,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,37,no-change,6,f,1,1006.7469,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,38,no-change,6,f,1,890.143,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,39,change,6,j,1,990.7049,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,40,change,6,j,1,1167.4899,1
9009,1,10/4/2022,13:01,"(1600, 900)",real,41,no-change,6,f,1,855.209,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,42,no-change,6,j,0,2574.4394,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,43,change,6,f,0,1450.3058,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,44,change,6,j,1,2464.7567,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,45,change,6,j,1,1078.4958,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,46,change,6,j,1,1928.616,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,47,no-change,6,f,1,1098.6936,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,48,no-change,6,f,1,1365.7536,1
9009,1,10/4/2022,13:01,"(1600, 900)",real,49,no-change,6,f,1,945.054,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,50,no-change,6,f,1,762.7995,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,51,change,6,j,1,2209.4324,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,52,change,6,j,1,1102.9102,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,53,change,6,j,1,1491.2149,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,54,change,6,j,1,1102.5918,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,55,change,6,j,1,1123.7036,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,56,no-change,6,f,1,982.648,1
9009,1,10/4/2022,13:01,"(1600, 900)",real,57,no-change,6,f,1,893.0515,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,58,change,6,j,1,912.3198,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,59,no-change,6,f,1,3341.7742,NA
9009,1,10/4/2022,13:01,"(1600, 900)",real,60,no-change,6,j,0,990.3268,NA
9010,1,10/4/2022,15:51,"(1600, 900)",practice,0,no-change,6,f,1,1949.1155,NA
9010,1,10/4/2022,15:51,"(1600, 900)",practice,0,change,6,f,0,1611.1216,NA
9010,1,10/4/2022,15:51,"(1600, 900)",practice,0,no-change,6,f,1,1271.9157,NA
9010,1,10/4/2022,15:51,"(1600, 900)",practice,0,change,6,j,1,1279.0969,NA
9010,1,10/4/2022,15:51,"(1600, 900)",practice,0,no-change,6,f,1,1014.6735,NA
9010,1,10/4/2022,15:51,"(1600, 900)",practice,0,change,6,f,0,1178.3799,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,1,change,6,j,1,1069.3998,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,2,no-change,6,j,0,1005.0232,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,3,no-change,6,j,0,967.315,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,4,no-change,6,f,1,1496.4405,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,5,no-change,6,f,1,1341.7673,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,6,change,6,f,0,1164.3578,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,7,change,6,j,1,1126.001,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,8,change,6,j,1,1751.9789,2
9010,1,10/4/2022,15:51,"(1600, 900)",real,9,no-change,6,f,1,1011.3543,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,10,change,6,j,1,1235.6159,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,11,change,6,j,1,1016.7029,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,12,no-change,6,f,1,1294.4196,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,13,no-change,6,f,1,1125.0447,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,14,change,6,j,1,1678.4767,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,15,no-change,6,j,0,819.4164,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,16,no-change,6,j,0,1017.6262,1
9010,1,10/4/2022,15:51,"(1600, 900)",real,17,change,6,j,1,1303.32,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,18,no-change,6,f,1,3185.0702,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,19,no-change,6,f,1,1022.77,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,20,change,6,f,0,2609.938,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,21,no-change,6,f,1,2383.9239,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,22,change,6,f,0,1705.1606,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,23,change,6,f,0,1099.0516,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,24,change,6,f,0,2007.0221,2
9010,1,10/4/2022,15:51,"(1600, 900)",real,25,change,6,f,0,974.1145,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,26,change,6,j,1,3235.72,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,27,change,6,f,0,1388.7863,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,28,change,6,j,1,6501.4151,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,29,no-change,6,f,1,611.0545,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,30,no-change,6,f,1,1507.9442,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,31,change,6,f,0,931.9421,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,32,change,6,f,0,966.2333,2
9010,1,10/4/2022,15:51,"(1600, 900)",real,33,no-change,6,f,1,972.5411,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,34,change,6,j,1,1487.623,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,35,no-change,6,f,1,1267.5025,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,36,change,6,f,0,1935.5159,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,37,no-change,6,f,1,1175.1443,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,38,change,6,f,0,712.41010000000006,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,39,change,6,j,1,2099.0925,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,40,no-change,6,f,1,1381.9108,4
9010,1,10/4/2022,15:51,"(1600, 900)",real,41,no-change,6,f,1,1208.8493,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,42,no-change,6,f,1,2704.6652,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,43,no-change,6,j,0,1015.0717,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,44,no-change,6,f,1,979.3965,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,45,no-change,6,f,1,1253.2287,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,46,no-change,6,j,0,1657.5061,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,47,change,6,j,1,1416.2333,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,48,no-change,6,j,0,1821.0883,1
9010,1,10/4/2022,15:51,"(1600, 900)",real,49,change,6,j,1,1675.4555,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,50,change,6,j,1,2070.815,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,51,change,6,f,0,720.8456,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,52,change,6,j,1,1470.64,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,53,change,6,f,0,1223.8197,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,54,no-change,6,f,1,1146.5583,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,55,no-change,6,f,1,1666.9077,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,56,change,6,j,1,936.2068,2
9010,1,10/4/2022,15:51,"(1600, 900)",real,57,no-change,6,f,1,1259.2905,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,58,no-change,6,j,0,961.9575,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,59,change,6,j,1,1677.4273,NA
9010,1,10/4/2022,15:51,"(1600, 900)",real,60,no-change,6,j,0,1978.0882,NA
