subject,session,date,time,block,trial,delay,acc,rt,target_side,V11,V12
9006,2,10/18/22,09:33,fast_practice,11,2000,1,927.7951,,NA,left
9006,2,10/18/22,09:33,fast_practice,12,3000,1,630.5562,,NA,right
9006,2,10/18/22,09:33,fast_practice,13,3000,1,814.654,,NA,left
9006,2,10/18/22,09:33,fast_practice,14,2000,0,698.7976,,NA,left
9006,2,10/18/22,09:33,fast_practice,15,3000,0,746.7727,,NA,left
9006,2,10/18/22,09:33,fast_practice,16,2000,0,1343.6251,,NA,left
9006,2,10/18/22,09:33,antisaccade,1,3000,0,537.2041,right,NA,
9006,2,10/18/22,09:33,antisaccade,2,2000,1,1000.177,left,NA,
9006,2,10/18/22,09:33,antisaccade,3,2000,1,1044.5515,left,NA,
9006,2,10/18/22,09:33,antisaccade,4,3000,1,1095.785,left,NA,
9006,2,10/18/22,09:33,antisaccade,5,3000,0,4930.558,left,NA,
9006,2,10/18/22,09:33,antisaccade,6,2000,1,4309.8927,right,NA,
9006,2,10/18/22,09:33,antisaccade,7,3000,0,171.5032,left,NA,
9006,2,10/18/22,09:33,antisaccade,8,3000,0,165.506,left,NA,
9006,2,10/18/22,09:33,antisaccade,9,3000,1,111.6455,right,NA,
9006,2,10/18/22,09:33,antisaccade,10,2000,0,115.6861,right,NA,
9006,2,10/18/22,09:33,antisaccade,11,2000,0,108.3014,right,NA,
9006,2,10/18/22,09:33,antisaccade,12,3000,0,114.7425,right,NA,
9006,2,10/18/22,09:33,antisaccade,13,2000,0,174.2904,left,NA,
9006,2,10/18/22,09:33,antisaccade,14,2000,1,107.6813,right,NA,
9006,2,10/18/22,09:33,antisaccade,15,2000,1,171.7166,left,NA,
9006,2,10/18/22,09:33,antisaccade,16,3000,1,111.2817,right,NA,
9006,2,10/18/22,09:33,antisaccade,17,2000,0,109.2729,right,NA,
9006,2,10/18/22,09:33,antisaccade,18,3000,0,163.8944,left,NA,
9006,2,10/18/22,09:33,antisaccade,19,3000,0,167.1104,left,NA,
9006,2,10/18/22,09:33,antisaccade,20,2000,1,165.6561,left,NA,
9006,2,10/18/22,09:33,antisaccade,21,2000,0,163.6188,left,NA,
9006,2,10/18/22,09:33,antisaccade,22,3000,0,109.0029,right,NA,
9006,2,10/18/22,09:33,antisaccade,23,2000,1,165.6398,left,NA,
9006,2,10/18/22,09:33,antisaccade,24,3000,1,166.835,left,NA,
9006,2,10/18/22,09:33,antisaccade,25,3000,0,172.8463,left,NA,
9006,2,10/18/22,09:33,antisaccade,26,3000,0,168.4159,left,NA,
9006,2,10/18/22,09:33,antisaccade,27,3000,0,168.6152,left,NA,
9006,2,10/18/22,09:33,antisaccade,28,2000,1,169.3305,left,NA,
9006,2,10/18/22,09:33,antisaccade,29,2000,0,167.8236,left,NA,
9006,2,10/18/22,09:33,antisaccade,30,2000,1,169.5393,left,NA,
9006,2,10/18/22,09:33,antisaccade,31,3000,1,167.6608,left,NA,
9006,2,10/18/22,09:33,antisaccade,32,3000,0,108.0459,right,NA,
9006,2,10/18/22,09:33,antisaccade,33,3000,0,169.4474,left,NA,
9006,2,10/18/22,09:33,antisaccade,34,2000,1,109.8715,right,NA,
9006,2,10/18/22,09:33,antisaccade,35,3000,1,165.6522,left,NA,
9006,2,10/18/22,09:33,antisaccade,36,3000,0,166.5353,left,NA,
9006,2,10/18/22,09:33,antisaccade,37,2000,1,107.0393,right,NA,
9006,2,10/18/22,09:33,antisaccade,38,3000,0,108.9684,right,NA,
9006,2,10/18/22,09:33,antisaccade,39,2000,0,109.125,right,NA,
9006,2,10/18/22,09:33,antisaccade,40,2000,1,109.074,right,NA,
9006,2,10/18/22,09:33,antisaccade,41,3000,0,169.2815,left,NA,
9006,2,10/18/22,09:33,antisaccade,42,2000,1,166.1608,left,NA,
9006,2,10/18/22,09:33,antisaccade,43,3000,0,162.9694,left,NA,
9006,2,10/18/22,09:33,antisaccade,44,3000,0,110.3143,right,NA,
9006,2,10/18/22,09:33,antisaccade,45,3000,0,168.4417,left,NA,
9006,2,10/18/22,09:33,antisaccade,46,3000,1,108.3404,right,NA,
9006,2,10/18/22,09:33,antisaccade,47,3000,0,172.6738,left,NA,
9006,2,10/18/22,09:33,antisaccade,48,3000,0,109.0524,right,NA,
9006,2,10/18/22,09:33,antisaccade,49,2000,0,166.9262,left,NA,
9006,2,10/18/22,09:33,antisaccade,50,3000,1,107.9768,right,NA,
9006,2,10/18/22,09:33,antisaccade,51,3000,1,170.017,left,NA,
9006,2,10/18/22,09:33,antisaccade,52,2000,0,110.6866,right,NA,
9006,2,10/18/22,09:33,antisaccade,53,2000,0,170.3253,left,NA,
9006,2,10/18/22,09:33,antisaccade,54,2000,0,109.3802,right,NA,
9006,2,10/18/22,09:33,antisaccade,55,3000,0,111.8243,right,NA,
9006,2,10/18/22,09:33,antisaccade,56,3000,1,178.1982,left,NA,
9006,2,10/18/22,09:33,antisaccade,57,2000,0,782.1319,right,NA,
9006,2,10/18/22,09:33,antisaccade,58,2000,1,628.0458,right,NA,
9006,2,10/18/22,09:33,antisaccade,59,2000,1,596.8645,left,NA,
9006,2,10/18/22,09:33,antisaccade,60,2000,0,544.4368,left,NA,
9007,2,10/18/22,09:30,slow_practice,1,3000,1,732.4211,left,NA,
9007,2,10/18/22,09:30,slow_practice,2,2000,1,613.2966,left,NA,
9007,2,10/18/22,09:30,slow_practice,3,2000,0,1021.6356,right,NA,
9007,2,10/18/22,09:30,slow_practice,4,3000,1,581.7756,left,NA,
9007,2,10/18/22,09:30,slow_practice,5,3000,1,572.5076,right,NA,
9007,2,10/18/22,09:30,slow_practice,6,3000,1,557.8842,left,NA,
9007,2,10/18/22,09:30,slow_practice,7,3000,1,702.6423,left,NA,
9007,2,10/18/22,09:30,slow_practice,8,3000,1,557.5972,left,NA,
9007,2,10/18/22,09:30,fast_practice,1,3000,1,412.2952,,NA,left
9007,2,10/18/22,09:30,fast_practice,2,3000,1,471.7441,,NA,left
9007,2,10/18/22,09:30,fast_practice,3,2000,1,535.5874,,NA,left
9007,2,10/18/22,09:30,fast_practice,4,2000,1,475.7169,,NA,right
9007,2,10/18/22,09:30,fast_practice,5,3000,1,1019.4662,,NA,right
9007,2,10/18/22,09:30,fast_practice,6,3000,1,411.1182,,NA,right
9007,2,10/18/22,09:30,fast_practice,7,2000,0,680.4112,,NA,right
9007,2,10/18/22,09:30,fast_practice,8,3000,1,580.7272,,NA,right
9007,2,10/18/22,09:30,fast_practice,9,3000,1,466.9951,,NA,left
9007,2,10/18/22,09:30,fast_practice,10,2000,1,702.7735,,NA,left
9007,2,10/18/22,09:30,fast_practice,11,2000,1,546.5855,,NA,right
9007,2,10/18/22,09:30,fast_practice,12,2000,1,530.6631,,NA,left
9007,2,10/18/22,09:30,fast_practice,13,3000,1,487.8773,,NA,right
9007,2,10/18/22,09:30,fast_practice,14,2000,1,470.4331,,NA,right
9007,2,10/18/22,09:30,fast_practice,15,3000,1,548.3775,,NA,left
9007,2,10/18/22,09:30,fast_practice,16,2000,0,819.5582,,NA,right
9007,2,10/18/22,09:30,antisaccade,1,3000,1,515.9617,left,NA,
9007,2,10/18/22,09:30,antisaccade,2,3000,1,547.7127,left,NA,
9007,2,10/18/22,09:30,antisaccade,3,2000,1,433.1559,left,NA,
9007,2,10/18/22,09:30,antisaccade,4,3000,1,491.3305,right,NA,
9007,2,10/18/22,09:30,antisaccade,5,3000,1,455.7656,right,NA,
9007,2,10/18/22,09:30,antisaccade,6,2000,0,1018.6963,left,NA,
9007,2,10/18/22,09:30,antisaccade,7,3000,1,1012.3886,right,NA,
9007,2,10/18/22,09:30,antisaccade,8,2000,1,623.1751,right,NA,
9007,2,10/18/22,09:30,antisaccade,9,2000,1,544.9876,right,NA,
9007,2,10/18/22,09:30,antisaccade,10,2000,1,573.8749,left,NA,
9007,2,10/18/22,09:30,antisaccade,11,3000,1,488.3311,left,NA,
9007,2,10/18/22,09:30,antisaccade,12,2000,0,603.7161,right,NA,
9007,2,10/18/22,09:30,antisaccade,13,3000,1,585.4958,right,NA,
9007,2,10/18/22,09:30,antisaccade,14,2000,1,462.5609,left,NA,
9007,2,10/18/22,09:30,antisaccade,15,3000,1,528.5953,right,NA,
9007,2,10/18/22,09:30,antisaccade,16,2000,1,542.2084,right,NA,
9007,2,10/18/22,09:30,antisaccade,17,2000,1,1256.3182,right,NA,
9007,2,10/18/22,09:30,antisaccade,18,3000,1,773.3131,left,NA,
9007,2,10/18/22,09:30,antisaccade,19,3000,1,506.7702,right,NA,
9007,2,10/18/22,09:30,antisaccade,20,3000,1,480.4618,right,NA,
9007,2,10/18/22,09:30,antisaccade,21,3000,1,564.53510000000006,left,NA,
9007,2,10/18/22,09:30,antisaccade,22,3000,1,567.7852,left,NA,
9007,2,10/18/22,09:30,antisaccade,23,3000,1,560.467,left,NA,
9007,2,10/18/22,09:30,antisaccade,24,3000,1,457.3567,right,NA,
9007,2,10/18/22,09:30,antisaccade,25,3000,1,549.1901,left,NA,
9007,2,10/18/22,09:30,antisaccade,26,2000,1,516.8455,right,NA,
9007,2,10/18/22,09:30,antisaccade,27,3000,1,487.8629,right,NA,
9007,2,10/18/22,09:30,antisaccade,28,2000,1,483.3272,right,NA,
9007,2,10/18/22,09:30,antisaccade,29,3000,1,543.2133,right,NA,
9007,2,10/18/22,09:30,antisaccade,30,3000,1,468.2769,right,NA,
9007,2,10/18/22,09:30,antisaccade,31,2000,1,472.4948,left,NA,
9007,2,10/18/22,09:30,antisaccade,32,2000,1,543.9795,left,NA,
9007,2,10/18/22,09:30,antisaccade,33,3000,1,327.5703,right,NA,
9007,2,10/18/22,09:30,antisaccade,34,2000,1,497.1827,right,NA,
9007,2,10/18/22,09:30,antisaccade,35,2000,1,415.6734,left,NA,
9007,2,10/18/22,09:30,antisaccade,36,2000,1,527.2151,left,NA,
9007,2,10/18/22,09:30,antisaccade,37,2000,1,922.2611,left,NA,
9007,2,10/18/22,09:30,antisaccade,38,2000,1,476.7798,left,NA,
9007,2,10/18/22,09:30,antisaccade,39,2000,1,432.2558,right,NA,
9007,2,10/18/22,09:30,antisaccade,40,3000,1,478.4108,left,NA,
9007,2,10/18/22,09:30,antisaccade,41,2000,1,482.9792,right,NA,
9007,2,10/18/22,09:30,antisaccade,42,3000,1,487.8418,left,NA,
9007,2,10/18/22,09:30,antisaccade,43,3000,1,451.509,right,NA,
9007,2,10/18/22,09:30,antisaccade,44,3000,1,445.7682,left,NA,
9007,2,10/18/22,09:30,antisaccade,45,3000,1,394.5115,right,NA,
9007,2,10/18/22,09:30,antisaccade,46,3000,0,615.8506,right,NA,
9007,2,10/18/22,09:30,antisaccade,47,3000,1,439.4014,left,NA,
9007,2,10/18/22,09:30,antisaccade,48,3000,1,483.6221,left,NA,
9007,2,10/18/22,09:30,antisaccade,49,3000,1,456.2937,right,NA,
9007,2,10/18/22,09:30,antisaccade,50,3000,1,677.0918,right,NA,
9007,2,10/18/22,09:30,antisaccade,51,2000,1,549.7462,left,NA,
9007,2,10/18/22,09:30,antisaccade,52,3000,1,460.9168,right,NA,
9007,2,10/18/22,09:30,antisaccade,53,2000,1,479.178,right,NA,
9007,2,10/18/22,09:30,antisaccade,54,3000,1,500.8442,right,NA,
9007,2,10/18/22,09:30,antisaccade,55,2000,1,558.233,right,NA,
9007,2,10/18/22,09:30,antisaccade,56,2000,1,667.4759,left,NA,
9007,2,10/18/22,09:30,antisaccade,57,2000,1,469.4103,right,NA,
9007,2,10/18/22,09:30,antisaccade,58,3000,1,515.7853,right,NA,
9007,2,10/18/22,09:30,antisaccade,59,3000,1,457.7719,right,NA,
9007,2,10/18/22,09:30,antisaccade,60,3000,1,581.0262,right,NA,
9009,2,10/18/22,12:28,slow_practice,1,2000,1,3081.1359,right,NA,
9009,2,10/18/22,12:28,slow_practice,2,3000,1,706.9807,right,NA,
9009,2,10/18/22,12:28,slow_practice,3,3000,1,923.5296,left,NA,
9009,2,10/18/22,12:28,slow_practice,4,2000,0,531.4182,right,NA,
9009,2,10/18/22,12:28,slow_practice,5,3000,1,493.0293,right,NA,
9009,2,10/18/22,12:28,slow_practice,6,2000,1,556.7114,left,NA,
9009,2,10/18/22,12:28,slow_practice,7,3000,1,558.555,left,NA,
9009,2,10/18/22,12:28,slow_practice,8,2000,1,787.2286,left,NA,
9009,2,10/18/22,12:28,fast_practice,1,3000,1,488.1978,,NA,left
9009,2,10/18/22,12:28,fast_practice,2,3000,1,545.0124,,NA,left
9009,2,10/18/22,12:28,fast_practice,3,2000,1,421.3876,,NA,right
9009,2,10/18/22,12:28,fast_practice,4,3000,1,415.984,,NA,right
9009,2,10/18/22,12:28,fast_practice,5,3000,1,590.4978,,NA,left
9009,2,10/18/22,12:28,fast_practice,6,3000,1,448.7829,,NA,right
9009,2,10/18/22,12:28,fast_practice,7,3000,0,567.7454,,NA,left
9009,2,10/18/22,12:28,fast_practice,8,2000,1,488.2097,,NA,left
9009,2,10/18/22,12:28,fast_practice,9,2000,0,629.9826,,NA,left
9009,2,10/18/22,12:28,fast_practice,10,2000,1,557.9319,,NA,right
9009,2,10/18/22,12:28,fast_practice,11,3000,0,717.6159,,NA,right
9009,2,10/18/22,12:28,fast_practice,12,3000,0,640.4119,,NA,left
9009,2,10/18/22,12:28,fast_practice,13,3000,1,502.0003,,NA,left
9009,2,10/18/22,12:28,fast_practice,14,2000,1,541.654,,NA,left
9009,2,10/18/22,12:28,fast_practice,15,3000,1,613.5018,,NA,right
9009,2,10/18/22,12:28,fast_practice,16,3000,1,537.5895,,NA,left
9009,2,10/18/22,12:28,antisaccade,1,3000,1,576.7537,right,NA,
9009,2,10/18/22,12:28,antisaccade,2,2000,1,466.5985,left,NA,
9009,2,10/18/22,12:28,antisaccade,3,3000,1,421.8554,right,NA,
9009,2,10/18/22,12:28,antisaccade,4,2000,1,811.9108,right,NA,
9009,2,10/18/22,12:28,antisaccade,5,3000,1,889.1981,left,NA,
9009,2,10/18/22,12:28,antisaccade,6,3000,1,532.2406,left,NA,
9009,2,10/18/22,12:28,antisaccade,7,3000,0,681.0287,right,NA,
9009,2,10/18/22,12:28,antisaccade,8,3000,1,545.1898,left,NA,
9009,2,10/18/22,12:28,antisaccade,9,3000,0,2222.8465,left,NA,
9009,2,10/18/22,12:28,antisaccade,10,3000,1,733.7982,right,NA,
9009,2,10/18/22,12:28,antisaccade,11,2000,1,827.8192,right,NA,
9009,2,10/18/22,12:28,antisaccade,12,3000,1,509.9034,right,NA,
9009,2,10/18/22,12:28,antisaccade,13,2000,0,642.4328,left,NA,
9009,2,10/18/22,12:28,antisaccade,14,2000,1,495.8075,left,NA,
9009,2,10/18/22,12:28,antisaccade,15,3000,1,571.475,right,NA,
9009,2,10/18/22,12:28,antisaccade,16,2000,1,593.7596,right,NA,
9009,2,10/18/22,12:28,antisaccade,17,3000,1,751.7193,right,NA,
9009,2,10/18/22,12:28,antisaccade,18,3000,0,511.0498,right,NA,
9009,2,10/18/22,12:28,antisaccade,19,3000,1,683.0315,left,NA,
9009,2,10/18/22,12:28,antisaccade,20,3000,1,716.4529,right,NA,
9009,2,10/18/22,12:28,antisaccade,21,2000,1,579.4892,left,NA,
9009,2,10/18/22,12:28,antisaccade,22,2000,1,649.1976,right,NA,
9009,2,10/18/22,12:28,antisaccade,23,3000,0,653.5703,left,NA,
9009,2,10/18/22,12:28,antisaccade,24,2000,1,614.1393,right,NA,
9009,2,10/18/22,12:28,antisaccade,25,3000,1,588.3868,left,NA,
9009,2,10/18/22,12:28,antisaccade,26,3000,1,540.8285,left,NA,
9009,2,10/18/22,12:28,antisaccade,27,3000,1,603.4479,right,NA,
9009,2,10/18/22,12:28,antisaccade,28,2000,1,553.1603,left,NA,
9009,2,10/18/22,12:28,antisaccade,29,3000,0,573.3056,left,NA,
9009,2,10/18/22,12:28,antisaccade,30,3000,0,625.053,right,NA,
9009,2,10/18/22,12:28,antisaccade,31,3000,1,721.4975,right,NA,
9009,2,10/18/22,12:28,antisaccade,32,3000,1,593.6704,left,NA,
9009,2,10/18/22,12:28,antisaccade,33,3000,1,569.8048,left,NA,
9009,2,10/18/22,12:28,antisaccade,34,3000,1,796.9406,right,NA,
9009,2,10/18/22,12:28,antisaccade,35,2000,0,762.3942,left,NA,
9009,2,10/18/22,12:28,antisaccade,36,2000,1,469.3838,right,NA,
9009,2,10/18/22,12:28,antisaccade,37,3000,1,523.4034,right,NA,
9009,2,10/18/22,12:28,antisaccade,38,3000,1,463.8118,right,NA,
9009,2,10/18/22,12:28,antisaccade,39,2000,1,467.655,left,NA,
9009,2,10/18/22,12:28,antisaccade,40,3000,0,748.2159,right,NA,
9009,2,10/18/22,12:28,antisaccade,41,3000,1,801.9906,right,NA,
9009,2,10/18/22,12:28,antisaccade,42,2000,0,630.6331,right,NA,
9009,2,10/18/22,12:28,antisaccade,43,2000,0,658.9672,right,NA,
9009,2,10/18/22,12:28,antisaccade,44,3000,1,676.6098,left,NA,
9009,2,10/18/22,12:28,antisaccade,45,2000,1,596.5919,left,NA,
9009,2,10/18/22,12:28,antisaccade,46,3000,0,637.1829,right,NA,
9009,2,10/18/22,12:28,antisaccade,47,2000,1,599.9724,left,NA,
9009,2,10/18/22,12:28,antisaccade,48,3000,0,577.4945,right,NA,
9009,2,10/18/22,12:28,antisaccade,49,3000,1,615.4441,right,NA,
9009,2,10/18/22,12:28,antisaccade,50,3000,1,608.4411,left,NA,
9009,2,10/18/22,12:28,antisaccade,51,3000,1,598.2077,left,NA,
9009,2,10/18/22,12:28,antisaccade,52,3000,1,1045.1088,right,NA,
9009,2,10/18/22,12:28,antisaccade,53,2000,0,646.9651,right,NA,
9009,2,10/18/22,12:28,antisaccade,54,3000,0,577.5504,right,NA,
9009,2,10/18/22,12:28,antisaccade,55,3000,1,665.865,left,NA,
9009,2,10/18/22,12:28,antisaccade,56,2000,0,617.4047,right,NA,
9009,2,10/18/22,12:28,antisaccade,57,3000,0,616.0356,right,NA,
9009,2,10/18/22,12:28,antisaccade,58,2000,1,576.5548,right,NA,
9009,2,10/18/22,12:28,antisaccade,59,2000,1,111.5679,right,NA,
9009,2,10/18/22,12:28,antisaccade,60,3000,0,170.5836,left,NA,
9010,2,10/18/22,15:23,slow_practice,1,2000,1,1823.6428,right,NA,
9010,2,10/18/22,15:23,slow_practice,2,3000,0,1472.0009,right,NA,
9010,2,10/18/22,15:23,slow_practice,3,3000,1,663.6839,left,NA,
9010,2,10/18/22,15:23,slow_practice,4,3000,1,560.1951,left,NA,
9010,2,10/18/22,15:23,slow_practice,5,2000,1,519.7565,right,NA,
9010,2,10/18/22,15:23,slow_practice,6,3000,0,676.7715,right,NA,
9010,2,10/18/22,15:23,slow_practice,7,2000,1,558.4737,left,NA,
9010,2,10/18/22,15:23,slow_practice,8,2000,1,974.2843,left,NA,
9010,2,10/18/22,15:23,fast_practice,1,2000,1,769.3184,,NA,left
9010,2,10/18/22,15:23,fast_practice,2,3000,1,680.773,,NA,right
9010,2,10/18/22,15:23,fast_practice,3,3000,1,546.1116,,NA,left
9010,2,10/18/22,15:23,fast_practice,4,3000,1,492.9319,,NA,right
9010,2,10/18/22,15:23,fast_practice,5,3000,1,595.4912,,NA,right
9010,2,10/18/22,15:23,fast_practice,6,3000,1,573.3969,,NA,left
9010,2,10/18/22,15:23,fast_practice,7,2000,1,506.465,,NA,left
9010,2,10/18/22,15:23,fast_practice,8,2000,1,515.7378,,NA,right
9010,2,10/18/22,15:23,fast_practice,9,2000,1,576.7196,,NA,right
9010,2,10/18/22,15:23,fast_practice,10,2000,1,1130.9692,,NA,left
9010,2,10/18/22,15:23,fast_practice,11,2000,1,494.7544,,NA,left
9010,2,10/18/22,15:23,fast_practice,12,2000,1,768.9379,,NA,left
9010,2,10/18/22,15:23,fast_practice,13,2000,1,864.0798,,NA,right
9010,2,10/18/22,15:23,fast_practice,14,2000,1,640.91,,NA,right
9010,2,10/18/22,15:23,fast_practice,15,3000,1,487.6481,,NA,right
9010,2,10/18/22,15:23,fast_practice,16,3000,1,876.6441,,NA,right
9010,2,10/18/22,15:23,antisaccade,1,2000,0,674.9795,left,NA,
9010,2,10/18/22,15:23,antisaccade,2,3000,1,523.3465,left,NA,
9010,2,10/18/22,15:23,antisaccade,3,3000,1,588.8858,left,NA,
9010,2,10/18/22,15:23,antisaccade,4,3000,0,1606.8797,left,NA,
9010,2,10/18/22,15:23,antisaccade,5,3000,1,882.9582,right,NA,
9010,2,10/18/22,15:23,antisaccade,6,2000,0,616.4241,left,NA,
9010,2,10/18/22,15:23,antisaccade,7,3000,1,2522.4853,left,NA,
9010,2,10/18/22,15:23,antisaccade,8,3000,1,643.5664,right,NA,
9010,2,10/18/22,15:23,antisaccade,9,2000,1,659.6925,left,NA,
9010,2,10/18/22,15:23,antisaccade,10,3000,1,4089.6786,left,NA,
9010,2,10/18/22,15:23,antisaccade,11,2000,1,880.6246,right,NA,
9010,2,10/18/22,15:23,antisaccade,12,2000,1,725.7834,left,NA,
9010,2,10/18/22,15:23,antisaccade,13,3000,1,3879.4712,right,NA,
9010,2,10/18/22,15:23,antisaccade,14,2000,1,627.5862,right,NA,
9010,2,10/18/22,15:23,antisaccade,15,2000,0,1009.9679,right,NA,
9010,2,10/18/22,15:23,antisaccade,16,3000,1,595.3898,left,NA,
9010,2,10/18/22,15:23,antisaccade,17,2000,1,856.4143,right,NA,
9010,2,10/18/22,15:23,antisaccade,18,2000,0,1550.8876,left,NA,
9010,2,10/18/22,15:23,antisaccade,19,3000,1,819.0474,left,NA,
9010,2,10/18/22,15:23,antisaccade,20,3000,1,632.5409,left,NA,
9010,2,10/18/22,15:23,antisaccade,21,2000,0,4537.2782,left,NA,
9010,2,10/18/22,15:23,antisaccade,22,2000,1,653.8105,left,NA,
9010,2,10/18/22,15:23,antisaccade,23,2000,1,565.0332,right,NA,
9010,2,10/18/22,15:23,antisaccade,24,2000,1,1115.4201,left,NA,
9010,2,10/18/22,15:23,antisaccade,25,3000,1,1211.834,right,NA,
9010,2,10/18/22,15:23,antisaccade,26,2000,1,4206.5374,right,NA,
9010,2,10/18/22,15:23,antisaccade,27,3000,0,1426.3253,left,NA,
9010,2,10/18/22,15:23,antisaccade,28,2000,0,984.1315,left,NA,
9010,2,10/18/22,15:23,antisaccade,29,3000,1,6642.1149,right,NA,
9010,2,10/18/22,15:23,antisaccade,30,2000,0,584.4046,left,NA,
9010,2,10/18/22,15:23,antisaccade,31,3000,0,1139.4784,left,NA,
9010,2,10/18/22,15:23,antisaccade,32,3000,1,1062.8397,right,NA,
9010,2,10/18/22,15:23,antisaccade,33,3000,1,872.7848,right,NA,
9010,2,10/18/22,15:23,antisaccade,34,3000,0,814.1885,left,NA,
9010,2,10/18/22,15:23,antisaccade,35,3000,1,162.948,left,NA,
9010,2,10/18/22,15:23,antisaccade,36,2000,0,107.5461,right,NA,
9010,2,10/18/22,15:23,antisaccade,37,2000,1,823.7718,right,NA,
9010,2,10/18/22,15:23,antisaccade,38,3000,0,1823.327,right,NA,
9010,2,10/18/22,15:23,antisaccade,39,2000,0,979.0188,left,NA,
9010,2,10/18/22,15:23,antisaccade,40,3000,1,2518.7574,left,NA,
9010,2,10/18/22,15:23,antisaccade,41,3000,1,835.8694,right,NA,
9010,2,10/18/22,15:23,antisaccade,42,2000,1,714.2704,right,NA,
9010,2,10/18/22,15:23,antisaccade,43,2000,0,2634.5758,right,NA,
9010,2,10/18/22,15:23,antisaccade,44,2000,0,2479.7021,right,NA,
9010,2,10/18/22,15:23,antisaccade,45,2000,0,762.9967,left,NA,
9010,2,10/18/22,15:23,antisaccade,46,2000,0,882.8488,left,NA,
9010,2,10/18/22,15:23,antisaccade,47,3000,0,1001.1174,left,NA,
9010,2,10/18/22,15:23,antisaccade,48,2000,1,8900.1379,right,NA,
9010,2,10/18/22,15:23,antisaccade,49,2000,0,727.8283,left,NA,
9010,2,10/18/22,15:23,antisaccade,50,2000,0,969.8732,left,NA,
9010,2,10/18/22,15:23,antisaccade,51,2000,1,612.6749,left,NA,
9010,2,10/18/22,15:23,antisaccade,52,3000,1,603.0709,left,NA,
9010,2,10/18/22,15:23,antisaccade,53,2000,1,6329.8468,right,NA,
9010,2,10/18/22,15:23,antisaccade,54,2000,1,1561.9507,left,NA,
9010,2,10/18/22,15:23,antisaccade,55,2000,1,1886.3901,left,NA,
9010,2,10/18/22,15:23,antisaccade,56,3000,1,1355.7469,right,NA,
9010,2,10/18/22,15:23,antisaccade,57,3000,1,765.9773,left,NA,
9010,2,10/18/22,15:23,antisaccade,58,2000,1,679.7914,left,NA,
9010,2,10/18/22,15:23,antisaccade,59,3000,0,1706.761,left,NA,
9010,2,10/18/22,15:23,antisaccade,60,2000,1,1383.7907,right,NA,
9011,2,10/18/22,15:18,slow_practice,1,3000,0,2839.7024,right,NA,
9011,2,10/18/22,15:18,slow_practice,2,2000,1,1349.8936,left,NA,
9011,2,10/18/22,15:18,slow_practice,3,2000,0,2110.6263,right,NA,
9011,2,10/18/22,15:18,slow_practice,4,3000,1,852.133,left,NA,
9011,2,10/18/22,15:18,slow_practice,5,3000,1,785.1883,left,NA,
9011,2,10/18/22,15:18,slow_practice,6,3000,1,645.4911,left,NA,
9011,2,10/18/22,15:18,slow_practice,7,3000,1,609.7051,right,NA,
9011,2,10/18/22,15:18,slow_practice,8,3000,1,1108.1819,right,NA,
9011,2,10/18/22,15:18,fast_practice,1,3000,1,530.3579,,NA,left
9011,2,10/18/22,15:18,fast_practice,2,3000,1,601.486,,NA,right
9011,2,10/18/22,15:18,fast_practice,3,2000,1,509.8048,,NA,right
9011,2,10/18/22,15:18,fast_practice,4,2000,0,106.8044,,NA,right
9011,2,10/18/22,15:18,fast_practice,5,2000,1,649.9502,,NA,right
9011,2,10/18/22,15:18,fast_practice,6,2000,1,105.2275,,NA,right
9011,2,10/18/22,15:18,fast_practice,7,2000,1,478.1904,,NA,left
9011,2,10/18/22,15:18,fast_practice,8,3000,1,107.0495,,NA,right
9011,2,10/18/22,15:18,fast_practice,9,3000,0,159.1944,,NA,left
9011,2,10/18/22,15:18,fast_practice,10,3000,1,158.5313,,NA,left
9011,2,10/18/22,15:18,fast_practice,11,3000,0,105.5912,,NA,right
9011,2,10/18/22,15:18,fast_practice,12,2000,0,3856.7075,,NA,right
9011,2,10/18/22,15:18,fast_practice,13,2000,1,1207.3062,,NA,left
9011,2,10/18/22,15:18,fast_practice,14,3000,0,928.9176,,NA,left
9011,2,10/18/22,15:18,fast_practice,15,2000,1,980.6802,,NA,left
9011,2,10/18/22,15:18,fast_practice,16,2000,0,159.6206,,NA,left
9011,2,10/18/22,15:18,antisaccade,1,2000,1,684.9885,left,NA,
9011,2,10/18/22,15:18,antisaccade,2,3000,0,800.7965,left,NA,
9011,2,10/18/22,15:18,antisaccade,3,2000,1,177.7817,left,NA,
9011,2,10/18/22,15:18,antisaccade,4,2000,0,109.1858,right,NA,
9011,2,10/18/22,15:18,antisaccade,5,3000,1,167.7661,left,NA,
9011,2,10/18/22,15:18,antisaccade,6,2000,1,2132.5641,right,NA,
9011,2,10/18/22,15:18,antisaccade,7,2000,1,713.8247,right,NA,
9011,2,10/18/22,15:18,antisaccade,8,3000,1,1219.3894,left,NA,
9011,2,10/18/22,15:18,antisaccade,9,3000,1,864.7968,right,NA,
9011,2,10/18/22,15:18,antisaccade,10,2000,1,869.6511,left,NA,
9011,2,10/18/22,15:18,antisaccade,11,3000,1,910.3554,right,NA,
9011,2,10/18/22,15:18,antisaccade,12,3000,1,678.0775,right,NA,
9011,2,10/18/22,15:18,antisaccade,13,2000,0,953.3623,left,NA,
9011,2,10/18/22,15:18,antisaccade,14,3000,1,1451.879,right,NA,
9011,2,10/18/22,15:18,antisaccade,15,3000,1,1041.8378,right,NA,
