subject,session,date,time,block,list,setsize,symmetryerrors,spantotal,symspantotal
9066,2,02/21/23,09:38,realblock,2,5,0,3,6
9066,2,02/21/23,09:38,realblock,3,4,0,4,10
9066,2,02/21/23,09:38,realblock,4,4,0,4,14
9066,2,02/21/23,09:38,realblock,5,5,0,5,19
9066,2,02/21/23,09:38,realblock,6,2,0,2,21
9066,2,02/21/23,09:38,realblock,7,2,0,2,23
9066,2,02/21/23,09:38,realblock,8,3,0,3,26
9067,2,02/21/23,09:31,realblock,1,4,0,4,4
9067,2,02/21/23,09:31,realblock,2,3,1,2,6
9067,2,02/21/23,09:31,realblock,3,5,0,5,11
9067,2,02/21/23,09:31,realblock,4,2,0,2,13
9067,2,02/21/23,09:31,realblock,5,2,0,2,15
9067,2,02/21/23,09:31,realblock,6,4,1,4,19
9067,2,02/21/23,09:31,realblock,7,5,0,4,23
9067,2,02/21/23,09:31,realblock,8,3,0,3,26
9068,2,02/21/23,12:46,realblock,1,3,1,3,3
9068,2,02/21/23,12:46,realblock,2,4,0,3,6
9068,2,02/21/23,12:46,realblock,3,2,0,2,8
9068,2,02/21/23,12:46,realblock,4,4,0,4,12
9068,2,02/21/23,12:46,realblock,5,5,0,1,13
9068,2,02/21/23,12:46,realblock,6,5,1,3,16
9068,2,02/21/23,12:46,realblock,7,2,0,2,18
9068,2,02/21/23,12:46,realblock,8,3,0,3,21
9069,2,02/21/23,12:50,realblock,1,5,0,3,3
9069,2,02/21/23,12:50,realblock,2,2,0,1,4
9069,2,02/21/23,12:50,realblock,3,3,2,1,5
9069,2,02/21/23,12:50,realblock,4,4,0,3,8
9069,2,02/21/23,12:50,realblock,5,3,1,3,11
9069,2,02/21/23,12:50,realblock,6,4,1,1,12
9069,2,02/21/23,12:50,realblock,7,2,1,2,14
9069,2,02/21/23,12:50,realblock,8,5,0,5,19
9071,2,02/22/23,09:48,realblock,1,2,0,2,2
9071,2,02/22/23,09:48,realblock,2,4,0,4,6
9071,2,02/22/23,09:48,realblock,3,2,0,2,8
9071,2,02/22/23,09:48,realblock,4,5,0,4,12
9071,2,02/22/23,09:48,realblock,5,5,0,4,16
9071,2,02/22/23,09:48,realblock,6,4,0,3,19
9071,2,02/22/23,09:48,realblock,7,3,0,3,22
9071,2,02/22/23,09:48,realblock,8,3,0,3,25
9072,2,02/21/23,15:53,realblock,1,2,0,2,2
9072,2,02/21/23,15:53,realblock,2,2,0,2,4
9072,2,02/21/23,15:53,realblock,3,3,1,2,6
9072,2,02/21/23,15:53,realblock,4,5,0,0,6
9072,2,02/21/23,15:53,realblock,5,4,0,4,10
9072,2,02/21/23,15:53,realblock,6,5,0,5,15
9072,2,02/21/23,15:53,realblock,7,3,0,3,18
9072,2,02/21/23,15:53,realblock,8,4,0,4,22
9073,2,02/21/23,15:45,realblock,1,4,2,3,3
9073,2,02/21/23,15:45,realblock,2,3,2,2,5
9073,2,02/21/23,15:45,realblock,3,3,0,3,8
9073,2,02/21/23,15:45,realblock,4,2,1,2,10
9073,2,02/21/23,15:45,realblock,5,5,4,4,14
9073,2,02/21/23,15:45,realblock,6,4,2,4,18
9073,2,02/21/23,15:45,realblock,7,5,1,0,18
9073,2,02/21/23,15:45,realblock,8,2,0,2,20
9074,2,02/22/23,09:59,realblock,1,2,0,2,2
9074,2,02/22/23,09:59,realblock,2,5,0,5,7
9074,2,02/22/23,09:59,realblock,3,4,0,4,11
9074,2,02/22/23,09:59,realblock,4,2,0,2,13
9074,2,02/22/23,09:59,realblock,5,3,0,3,16
9074,2,02/22/23,09:59,realblock,6,3,0,3,19
9074,2,02/22/23,09:59,realblock,7,4,0,4,23
9074,2,02/22/23,09:59,realblock,8,5,0,5,28
9076,2,02/22/23,09:33,realblock,1,2,0,2,2
9076,2,02/22/23,09:33,realblock,2,5,0,4,6
9076,2,02/22/23,09:33,realblock,3,5,4,3,9
9076,2,02/22/23,09:33,realblock,4,4,3,0,9
9076,2,02/22/23,09:33,realblock,5,3,1,2,11
9076,2,02/22/23,09:33,realblock,6,2,0,2,13
9076,2,02/22/23,09:33,realblock,7,4,2,3,16
9076,2,02/22/23,09:33,realblock,8,3,1,3,19
9077,2,02/22/23,12:46,realblock,1,3,1,2,2
9077,2,02/22/23,12:46,realblock,2,4,0,4,6
9077,2,02/22/23,12:46,realblock,3,4,1,3,9
9077,2,02/22/23,12:46,realblock,4,2,1,2,11
9077,2,02/22/23,12:46,realblock,5,3,0,3,14
9077,2,02/22/23,12:46,realblock,6,5,1,4,18
9077,2,02/22/23,12:46,realblock,7,2,1,2,20
9077,2,02/22/23,12:46,realblock,8,5,2,3,23
9078,2,02/22/23,12:43,realblock,1,2,0,2,2
9078,2,02/22/23,12:43,realblock,2,5,0,5,7
9078,2,02/22/23,12:43,realblock,3,4,0,4,11
9078,2,02/22/23,12:43,realblock,4,3,0,3,14
9078,2,02/22/23,12:43,realblock,5,2,0,2,16
9078,2,02/22/23,12:43,realblock,6,3,0,2,18
9078,2,02/22/23,12:43,realblock,7,5,0,5,23
9078,2,02/22/23,12:43,realblock,8,4,0,4,27
9079,2,02/22/23,12:39,realblock,1,4,0,4,4
9079,2,02/22/23,12:39,realblock,2,2,0,2,6
9079,2,02/22/23,12:39,realblock,3,5,0,4,10
9079,2,02/22/23,12:39,realblock,4,3,1,3,13
9079,2,02/22/23,12:39,realblock,5,5,0,3,16
9079,2,02/22/23,12:39,realblock,6,3,0,3,19
9079,2,02/22/23,12:39,realblock,7,4,0,1,20
9079,2,02/22/23,12:39,realblock,8,2,0,2,22
9080,2,02/24/23,12:44,realblock,1,2,0,2,2
9080,2,02/24/23,12:44,realblock,2,5,0,3,5
9080,2,02/24/23,12:44,realblock,3,2,0,2,7
9080,2,02/24/23,12:44,realblock,4,4,0,2,9
9080,2,02/24/23,12:44,realblock,5,5,0,5,14
9080,2,02/24/23,12:44,realblock,6,3,0,3,17
9080,2,02/24/23,12:44,realblock,7,4,1,4,21
9080,2,02/24/23,12:44,realblock,8,3,0,3,24
9081,2,02/22/23,15:34,realblock,1,3,0,3,3
9081,2,02/22/23,15:34,realblock,2,4,0,4,7
9081,2,02/22/23,15:34,realblock,3,4,0,4,11
9081,2,02/22/23,15:34,realblock,4,5,1,5,16
9081,2,02/22/23,15:34,realblock,5,5,0,5,21
9081,2,02/22/23,15:34,realblock,6,2,1,2,23
9081,2,02/22/23,15:34,realblock,7,2,0,1,24
9081,2,02/22/23,15:34,realblock,8,3,0,3,27
9082,2,02/23/23,09:35,realblock,1,5,1,2,2
9082,2,02/23/23,09:35,realblock,2,2,0,2,4
9082,2,02/23/23,09:35,realblock,3,5,0,3,7
9082,2,02/23/23,09:35,realblock,4,4,0,3,10
9082,2,02/23/23,09:35,realblock,5,3,1,1,11
9082,2,02/23/23,09:35,realblock,6,4,0,4,15
9082,2,02/23/23,09:35,realblock,7,3,0,2,17
9082,2,02/23/23,09:35,realblock,8,2,0,2,19
9083,2,02/23/23,12:47,realblock,1,4,0,4,4
9083,2,02/23/23,12:47,realblock,2,5,2,5,9
9083,2,02/23/23,12:47,realblock,3,4,0,4,13
9083,2,02/23/23,12:47,realblock,4,3,0,3,16
9083,2,02/23/23,12:47,realblock,5,3,0,3,19
9083,2,02/23/23,12:47,realblock,6,2,0,2,21
9083,2,02/23/23,12:47,realblock,7,2,0,2,23
9083,2,02/23/23,12:47,realblock,8,5,1,5,28
9084,2,02/23/23,12:52,realblock,1,5,2,1,1
9084,2,02/23/23,12:52,realblock,2,4,0,4,5
9084,2,02/23/23,12:52,realblock,3,3,0,3,8
9084,2,02/23/23,12:52,realblock,4,2,0,2,10
9084,2,02/23/23,12:52,realblock,5,2,0,2,12
9084,2,02/23/23,12:52,realblock,6,3,2,3,15
9084,2,02/23/23,12:52,realblock,7,4,1,1,16
9084,2,02/23/23,12:52,realblock,8,5,0,3,19
9085,2,02/23/23,12:54,realblock,1,4,0,4,4
9085,2,02/23/23,12:54,realblock,2,2,0,2,6
9085,2,02/23/23,12:54,realblock,3,4,0,3,9
9085,2,02/23/23,12:54,realblock,4,2,0,2,11
9085,2,02/23/23,12:54,realblock,5,5,0,5,16
9085,2,02/23/23,12:54,realblock,6,5,0,4,20
9085,2,02/23/23,12:54,realblock,7,3,0,3,23
9085,2,02/23/23,12:54,realblock,8,3,0,3,26
9087,2,02/23/23,16:00,realblock,1,3,0,3,3
9087,2,02/23/23,16:00,realblock,2,2,0,2,5
9087,2,02/23/23,16:00,realblock,3,5,0,5,10
9087,2,02/23/23,16:00,realblock,4,3,0,3,13
9087,2,02/23/23,16:00,realblock,5,2,0,2,15
9087,2,02/23/23,16:00,realblock,6,5,1,5,20
9087,2,02/23/23,16:00,realblock,7,4,0,4,24
9087,2,02/23/23,16:00,realblock,8,4,0,4,28
9088,2,02/23/23,15:47,realblock,1,5,0,1,1
9088,2,02/23/23,15:47,realblock,2,2,0,2,3
9088,2,02/23/23,15:47,realblock,3,4,0,4,7
9088,2,02/23/23,15:47,realblock,4,3,0,0,7
9088,2,02/23/23,15:47,realblock,5,2,0,2,9
9088,2,02/23/23,15:47,realblock,6,3,0,3,12
9088,2,02/23/23,15:47,realblock,7,4,0,2,14
9088,2,02/23/23,15:47,realblock,8,5,0,3,17
9089,2,02/24/23,09:31,realblock,1,5,1,0,0
9089,2,02/24/23,09:31,realblock,2,2,0,1,1
9089,2,02/24/23,09:31,realblock,3,3,1,2,3
9089,2,02/24/23,09:31,realblock,4,5,1,0,3
9089,2,02/24/23,09:31,realblock,5,3,1,0,3
9089,2,02/24/23,09:31,realblock,6,2,2,0,3
9089,2,02/24/23,09:31,realblock,7,4,1,0,3
9089,2,02/24/23,09:31,realblock,8,4,1,0,3
9090,2,02/24/23,09:40,realblock,1,2,0,2,2
9090,2,02/24/23,09:40,realblock,2,3,0,3,5
9090,2,02/24/23,09:40,realblock,3,3,0,3,8
9090,2,02/24/23,09:40,realblock,4,4,0,4,12
9090,2,02/24/23,09:40,realblock,5,2,0,2,14
9090,2,02/24/23,09:40,realblock,6,5,0,4,18
9090,2,02/24/23,09:40,realblock,7,4,0,4,22
9090,2,02/24/23,09:40,realblock,8,5,0,5,27
9091,2,02/24/23,10:25,realblock,1,3,0,3,3
9091,2,02/24/23,10:25,realblock,2,4,0,4,7
9091,2,02/24/23,10:25,realblock,3,5,0,5,12
9091,2,02/24/23,10:25,realblock,4,2,0,2,14
9091,2,02/24/23,10:25,realblock,5,3,0,0,14
9091,2,02/24/23,10:25,realblock,6,2,0,2,16
9091,2,02/24/23,10:25,realblock,7,5,0,4,20
9091,2,02/24/23,10:25,realblock,8,4,0,4,24
9092,2,02/24/23,12:29,realblock,1,2,0,2,2
9092,2,02/24/23,12:29,realblock,2,5,2,3,5
9092,2,02/24/23,12:29,realblock,3,3,0,3,8
9092,2,02/24/23,12:29,realblock,4,5,1,3,11
9092,2,02/24/23,12:29,realblock,5,4,0,2,13
9092,2,02/24/23,12:29,realblock,6,4,0,4,17
9092,2,02/24/23,12:29,realblock,7,2,1,2,19
9092,2,02/24/23,12:29,realblock,8,3,2,3,22
9093,2,02/24/23,12:46,realblock,1,3,1,3,3
9093,2,02/24/23,12:46,realblock,2,4,1,4,7
9093,2,02/24/23,12:46,realblock,3,3,0,3,10
9093,2,02/24/23,12:46,realblock,4,2,1,2,12
9093,2,02/24/23,12:46,realblock,5,4,0,3,15
9093,2,02/24/23,12:46,realblock,6,2,0,2,17
9093,2,02/24/23,12:46,realblock,7,5,1,3,20
9093,2,02/24/23,12:46,realblock,8,5,1,0,20
9095,2,02/24/23,15:37,realblock,1,2,0,2,2
9095,2,02/24/23,15:37,realblock,2,3,0,3,5
9095,2,02/24/23,15:37,realblock,3,4,0,4,9
9095,2,02/24/23,15:37,realblock,4,4,1,2,11
9095,2,02/24/23,15:37,realblock,5,3,0,3,14
9095,2,02/24/23,15:37,realblock,6,5,0,5,19
9095,2,02/24/23,15:37,realblock,7,5,0,3,22
9095,2,02/24/23,15:37,realblock,8,2,0,2,24
9096,2,02/24/23,15:36,realblock,1,5,0,1,1
9096,2,02/24/23,15:36,realblock,2,2,0,2,3
9096,2,02/24/23,15:36,realblock,3,4,0,4,7
9096,2,02/24/23,15:36,realblock,4,2,0,2,9
9096,2,02/24/23,15:36,realblock,5,5,0,1,10
9096,2,02/24/23,15:36,realblock,6,3,0,3,13
9096,2,02/24/23,15:36,realblock,7,4,0,4,17
9096,2,02/24/23,15:36,realblock,8,3,0,3,20
9097,2,02/24/23,15:48,realblock,1,2,0,1,1
9097,2,02/24/23,15:48,realblock,2,4,0,4,5
9097,2,02/24/23,15:48,realblock,3,5,0,3,8
9097,2,02/24/23,15:48,realblock,4,3,0,3,11
9097,2,02/24/23,15:48,realblock,5,4,0,4,15
9097,2,02/24/23,15:48,realblock,6,5,0,2,17
9097,2,02/24/23,15:48,realblock,7,3,0,3,20
9097,2,02/24/23,15:48,realblock,8,2,0,2,22
9098,2,04/14/23,09:48,realblock,1,3,0,3,3
9098,2,04/14/23,09:48,realblock,2,2,0,2,5
9098,2,04/14/23,09:48,realblock,3,3,0,0,5
9098,2,04/14/23,09:48,realblock,4,2,1,1,6
9098,2,04/14/23,09:48,realblock,5,4,0,4,10
9098,2,04/14/23,09:48,realblock,6,5,0,5,15
9098,2,04/14/23,09:48,realblock,7,5,1,1,16
9098,2,04/14/23,09:48,realblock,8,4,1,2,18
9099,2,04/10/23,12:54,realblock,1,2,0,2,2
9099,2,04/10/23,12:54,realblock,2,5,1,3,5
9099,2,04/10/23,12:54,realblock,3,2,0,2,7
9099,2,04/10/23,12:54,realblock,4,5,0,3,10
9099,2,04/10/23,12:54,realblock,5,4,2,3,13
9099,2,04/10/23,12:54,realblock,6,3,0,3,16
9099,2,04/10/23,12:54,realblock,7,3,1,2,18
9099,2,04/10/23,12:54,realblock,8,4,1,1,19
9100,2,04/14/23,10:06,realblock,1,4,0,3,3
9100,2,04/14/23,10:06,realblock,2,3,1,3,6
9100,2,04/14/23,10:06,realblock,3,3,0,3,9
9100,2,04/14/23,10:06,realblock,4,2,0,2,11
9100,2,04/14/23,10:06,realblock,5,5,0,5,16
9100,2,04/14/23,10:06,realblock,6,2,0,2,18
9100,2,04/14/23,10:06,realblock,7,4,0,4,22
9100,2,04/14/23,10:06,realblock,8,5,0,4,26
9101,2,04/14/23,12:43,realblock,1,5,1,0,0
9101,2,04/14/23,12:43,realblock,2,4,0,3,3
9101,2,04/14/23,12:43,realblock,3,2,0,2,5
9101,2,04/14/23,12:43,realblock,4,3,0,2,7
9101,2,04/14/23,12:43,realblock,5,3,0,1,8
9101,2,04/14/23,12:43,realblock,6,5,0,4,12
9101,2,04/14/23,12:43,realblock,7,4,1,2,14
9101,2,04/14/23,12:43,realblock,8,2,0,2,16
9102,2,04/10/23,15:46,realblock,1,3,0,2,2
9102,2,04/10/23,15:46,realblock,2,2,1,2,4
9102,2,04/10/23,15:46,realblock,3,3,0,3,7
9102,2,04/10/23,15:46,realblock,4,2,1,1,8
9102,2,04/10/23,15:46,realblock,5,4,1,2,10
9102,2,04/10/23,15:46,realblock,6,5,0,1,11
9102,2,04/10/23,15:46,realblock,7,5,1,1,12
9102,2,04/10/23,15:46,realblock,8,4,0,4,16
9103,2,04/11/23,09:34,realblock,1,5,2,0,0
9103,2,04/11/23,09:34,realblock,2,5,4,1,1
9103,2,04/11/23,09:34,realblock,3,2,1,2,3
9103,2,04/11/23,09:34,realblock,4,4,3,4,7
9103,2,04/11/23,09:34,realblock,5,3,3,2,9
9103,2,04/11/23,09:34,realblock,6,3,2,3,12
9103,2,04/11/23,09:34,realblock,7,4,1,4,16
9103,2,04/11/23,09:34,realblock,8,2,0,2,18
9104,2,04/11/23,09:58,realblock,1,3,0,3,3
9104,2,04/11/23,09:58,realblock,2,4,1,1,4
9104,2,04/11/23,09:58,realblock,3,2,2,2,6
9104,2,04/11/23,09:58,realblock,4,5,2,0,6
9104,2,04/11/23,09:58,realblock,5,5,4,0,6
9104,2,04/11/23,09:58,realblock,6,3,0,1,7
9104,2,04/11/23,09:58,realblock,7,2,1,0,7
9104,2,04/11/23,09:58,realblock,8,4,1,0,7
9105,2,04/11/23,12:44,realblock,1,5,0,3,3
9105,2,04/11/23,12:44,realblock,2,2,0,2,5
9105,2,04/11/23,12:44,realblock,3,3,0,3,8
9105,2,04/11/23,12:44,realblock,4,5,2,1,9
9105,2,04/11/23,12:44,realblock,5,3,1,3,12
9105,2,04/11/23,12:44,realblock,6,4,0,1,13
9105,2,04/11/23,12:44,realblock,7,2,0,2,15
9105,2,04/11/23,12:44,realblock,8,4,0,3,18
9106,2,04/11/23,12:39,realblock,1,3,0,3,3
9106,2,04/11/23,12:39,realblock,2,4,2,4,7
9106,2,04/11/23,12:39,realblock,3,5,0,1,8
9106,2,04/11/23,12:39,realblock,4,5,0,5,13
9106,2,04/11/23,12:39,realblock,5,2,0,2,15
9106,2,04/11/23,12:39,realblock,6,3,1,3,18
9106,2,04/11/23,12:39,realblock,7,2,0,2,20
9106,2,04/11/23,12:39,realblock,8,4,0,4,24
9107,2,04/11/23,15:44,realblock,1,2,0,2,2
9107,2,04/11/23,15:44,realblock,2,4,0,4,6
9107,2,04/11/23,15:44,realblock,3,3,0,3,9
9107,2,04/11/23,15:44,realblock,4,5,2,5,14
9107,2,04/11/23,15:44,realblock,5,2,0,2,16
9107,2,04/11/23,15:44,realblock,6,5,0,5,21
9107,2,04/11/23,15:44,realblock,7,3,0,2,23
9107,2,04/11/23,15:44,realblock,8,4,1,4,27
9108,2,04/18/23,15:59,realblock,1,3,0,3,3
9108,2,04/18/23,15:59,realblock,2,5,1,5,8
9108,2,04/18/23,15:59,realblock,3,3,0,3,11
9108,2,04/18/23,15:59,realblock,4,4,0,4,15
9108,2,04/18/23,15:59,realblock,5,2,0,2,17
9108,2,04/18/23,15:59,realblock,6,5,2,1,18
9108,2,04/18/23,15:59,realblock,7,2,0,2,20
9108,2,04/18/23,15:59,realblock,8,4,1,4,24
9109,2,04/12/23,09:49,realblock,1,4,2,0,0
9109,2,04/12/23,09:49,realblock,2,3,2,0,0
9109,2,04/12/23,09:49,realblock,3,5,3,0,0
9109,2,04/12/23,09:49,realblock,4,4,2,0,0
9109,2,04/12/23,09:49,realblock,5,5,2,0,0
9109,2,04/12/23,09:49,realblock,6,2,0,0,0
9109,2,04/12/23,09:49,realblock,7,3,1,0,0
9109,2,04/12/23,09:49,realblock,8,2,1,0,0
9112,2,04/12/23,12:41,realblock,1,3,0,3,3
9112,2,04/12/23,12:41,realblock,2,2,0,2,5
9112,2,04/12/23,12:41,realblock,3,2,0,2,7
9112,2,04/12/23,12:41,realblock,4,3,0,3,10
9112,2,04/12/23,12:41,realblock,5,5,0,5,15
9112,2,04/12/23,12:41,realblock,6,4,0,4,19
9112,2,04/12/23,12:41,realblock,7,4,0,4,23
9112,2,04/12/23,12:41,realblock,8,5,1,4,27
9114,2,04/13/23,09:35,realblock,1,2,0,2,2
9114,2,04/13/23,09:35,realblock,2,3,0,3,5
9114,2,04/13/23,09:35,realblock,3,4,1,4,9
9114,2,04/13/23,09:35,realblock,4,5,0,2,11
9114,2,04/13/23,09:35,realblock,5,2,0,2,13
9114,2,04/13/23,09:35,realblock,6,4,0,4,17
9114,2,04/13/23,09:35,realblock,7,3,0,3,20
9114,2,04/13/23,09:35,realblock,8,5,0,3,23
9115,2,04/13/23,12:46,realblock,1,5,0,5,5
9115,2,04/13/23,12:46,realblock,2,5,0,1,6
9115,2,04/13/23,12:46,realblock,3,2,1,2,8
9115,2,04/13/23,12:46,realblock,4,4,0,2,10
9115,2,04/13/23,12:46,realblock,5,4,1,3,13
9115,2,04/13/23,12:46,realblock,6,2,0,2,15
9115,2,04/13/23,12:46,realblock,7,3,1,3,18
9115,2,04/13/23,12:46,realblock,8,3,0,3,21
9116,2,04/13/23,12:58,realblock,1,3,1,3,3
9116,2,04/13/23,12:58,realblock,2,2,1,2,5
9116,2,04/13/23,12:58,realblock,3,4,3,2,7
9116,2,04/13/23,12:58,realblock,4,4,1,2,9
9116,2,04/13/23,12:58,realblock,5,5,2,3,12
9116,2,04/13/23,12:58,realblock,6,5,0,5,17
9116,2,04/13/23,12:58,realblock,7,2,0,0,17
9116,2,04/13/23,12:58,realblock,8,3,1,1,18
9117,2,04/13/23,15:47,realblock,1,3,0,2,2
9117,2,04/13/23,15:47,realblock,2,2,0,2,4
9117,2,04/13/23,15:47,realblock,3,5,1,5,9
9117,2,04/13/23,15:47,realblock,4,4,3,2,11
9117,2,04/13/23,15:47,realblock,5,3,0,3,14
9117,2,04/13/23,15:47,realblock,6,2,0,2,16
9117,2,04/13/23,15:47,realblock,7,4,0,4,20
9117,2,04/13/23,15:47,realblock,8,5,0,4,24
9118,2,04/13/23,15:35,realblock,1,3,1,2,2
9118,2,04/13/23,15:35,realblock,2,3,0,0,2
9118,2,04/13/23,15:35,realblock,3,4,0,1,3
9118,2,04/13/23,15:35,realblock,4,5,1,2,5
9118,2,04/13/23,15:35,realblock,5,5,0,1,6
9118,2,04/13/23,15:35,realblock,6,2,1,2,8
9118,2,04/13/23,15:35,realblock,7,4,0,0,8
9118,2,04/13/23,15:35,realblock,8,2,1,1,9
9122,2,04/14/23,12:39,realblock,1,5,1,3,3
9122,2,04/14/23,12:39,realblock,2,5,0,3,6
9122,2,04/14/23,12:39,realblock,3,4,1,4,10
9122,2,04/14/23,12:39,realblock,4,3,1,3,13
9122,2,04/14/23,12:39,realblock,5,2,0,2,15
9122,2,04/14/23,12:39,realblock,6,4,0,3,18
9122,2,04/14/23,12:39,realblock,7,2,0,2,20
9122,2,04/14/23,12:39,realblock,8,3,1,3,23
9123,2,04/14/23,12:43,realblock,1,3,0,3,3
9123,2,04/14/23,12:43,realblock,2,5,0,5,8
9123,2,04/14/23,12:43,realblock,3,2,0,2,10
9123,2,04/14/23,12:43,realblock,4,5,0,5,15
9123,2,04/14/23,12:43,realblock,5,4,0,4,19
9123,2,04/14/23,12:43,realblock,6,2,0,2,21
9123,2,04/14/23,12:43,realblock,7,4,0,4,25
9123,2,04/14/23,12:43,realblock,8,3,0,3,28
9124,2,04/14/23,15:43,realblock,1,4,1,4,4
9124,2,04/14/23,15:43,realblock,2,2,0,2,6
9124,2,04/14/23,15:43,realblock,3,5,0,2,8
9124,2,04/14/23,15:43,realblock,4,3,0,3,11
9124,2,04/14/23,15:43,realblock,5,5,0,5,16
9124,2,04/14/23,15:43,realblock,6,4,1,2,18
9124,2,04/14/23,15:43,realblock,7,2,0,2,20
9124,2,04/14/23,15:43,realblock,8,3,0,3,23
9126,2,04/17/23,15:41,realblock,1,4,1,4,4
9126,2,04/17/23,15:41,realblock,2,2,1,2,6
9126,2,04/17/23,15:41,realblock,3,5,1,1,7
9126,2,04/17/23,15:41,realblock,4,2,1,1,8
9126,2,04/17/23,15:41,realblock,5,3,0,3,11
9126,2,04/17/23,15:41,realblock,6,5,0,5,16
9126,2,04/17/23,15:41,realblock,7,4,0,2,18
9126,2,04/17/23,15:41,realblock,8,3,0,3,21
9127,2,07/10/23,15:47,realblock,1,5,2,5,5
9127,2,07/10/23,15:47,realblock,2,4,3,0,5
9127,2,07/10/23,15:47,realblock,3,2,1,1,6
9127,2,07/10/23,15:47,realblock,4,5,1,3,9
9127,2,07/10/23,15:47,realblock,5,3,1,0,9
9127,2,07/10/23,15:47,realblock,6,4,2,1,10
9127,2,07/10/23,15:47,realblock,7,3,0,0,10
9127,2,07/10/23,15:47,realblock,8,2,1,2,12
9128,2,06/26/23,16:05,realblock,1,3,2,3,3
9128,2,06/26/23,16:05,realblock,2,5,3,1,4
9128,2,06/26/23,16:05,realblock,3,2,0,2,6
9128,2,06/26/23,16:05,realblock,4,2,1,2,8
9128,2,06/26/23,16:05,realblock,5,4,1,4,12
9128,2,06/26/23,16:05,realblock,6,5,3,2,14
9128,2,06/26/23,16:05,realblock,7,3,1,2,16
9128,2,06/26/23,16:05,realblock,8,4,4,1,17
9130,2,06/30/23,10:06,realblock,1,4,2,0,0
9130,2,06/30/23,10:06,realblock,2,5,0,0,0
9130,2,06/30/23,10:06,realblock,3,3,0,2,2
9130,2,06/30/23,10:06,realblock,4,2,0,2,4
9130,2,06/30/23,10:06,realblock,5,4,1,1,5
9130,2,06/30/23,10:06,realblock,6,3,0,1,6
9130,2,06/30/23,10:06,realblock,7,5,0,2,8
9130,2,06/30/23,10:06,realblock,8,2,1,2,10
9132,2,06/30/23,16:36,realblock,1,3,0,3,3
9132,2,06/30/23,16:36,realblock,2,5,0,1,4
9132,2,06/30/23,16:36,realblock,3,3,0,3,7
9132,2,06/30/23,16:36,realblock,4,4,1,4,11
9132,2,06/30/23,16:36,realblock,5,2,0,2,13
9132,2,06/30/23,16:36,realblock,6,2,0,2,15
