Subject,TrialProc,Trial,Accuracy,RT,Response,CorrectResponse,Symbol,Time,SessionDate,SessionTime
14340,real,47,1,1474,8,8,X,138069,05-25-2018,14:59:44
14340,real,48,1,1421,3,3,?,139562,05-25-2018,14:59:44
14340,real,49,1,1597,7,7,?,141002,05-25-2018,14:59:44
14340,real,50,1,1728,4,4,L,142615,05-25-2018,14:59:44
14340,real,51,1,1486,6,6,0,144361,05-25-2018,14:59:44
14340,real,52,1,1276,5,5,U,145867,05-25-2018,14:59:44
14340,real,53,0,991,1,9,=,147160,05-25-2018,14:59:44
14340,real,54,1,2298,4,4,L,148173,05-25-2018,14:59:44
14341,practice,1,1,3838,1,1,–,64207,06-01-2018,11:27:01
14341,practice,2,1,2514,3,3,?,68059,06-01-2018,11:27:01
14341,practice,3,1,2589,7,7,?,70592,06-01-2018,11:27:01
14341,practice,4,1,3145,2,2,?,73204,06-01-2018,11:27:01
14341,practice,5,1,1954,4,4,L,76363,06-01-2018,11:27:01
14341,practice,6,1,2061,8,8,X,78336,06-01-2018,11:27:01
14341,practice,7,1,2414,1,1,–,80415,06-01-2018,11:27:01
14341,practice,8,1,1972,5,5,U,82841,06-01-2018,11:27:01
14341,practice,9,1,2002,4,4,L,84827,06-01-2018,11:27:01
14341,real,1,1,1851,2,2,?,93650,06-01-2018,11:27:01
14341,real,2,1,1232,1,1,–,95517,06-01-2018,11:27:01
14341,real,3,1,1612,3,3,?,96769,06-01-2018,11:27:01
14341,real,4,1,1553,2,2,?,98396,06-01-2018,11:27:01
14341,real,5,1,1069,1,1,–,99968,06-01-2018,11:27:01
14341,real,6,1,1461,4,4,L,101048,06-01-2018,11:27:01
14341,real,7,1,1549,2,2,?,102528,06-01-2018,11:27:01
14341,real,8,1,1529,3,3,?,104100,06-01-2018,11:27:01
14341,real,9,1,1758,5,5,U,105647,06-01-2018,11:27:01
14341,real,10,1,1490,2,2,?,107419,06-01-2018,11:27:01
14341,real,11,1,1328,3,3,?,108925,06-01-2018,11:27:01
14341,real,12,1,1405,1,1,–,110272,06-01-2018,11:27:01
14341,real,13,1,1322,4,4,L,111698,06-01-2018,11:27:01
14341,real,14,1,1605,6,6,0,113031,06-01-2018,11:27:01
14341,real,15,1,1691,3,3,?,114657,06-01-2018,11:27:01
14341,real,16,1,1473,1,1,–,116363,06-01-2018,11:27:01
14341,real,17,1,1676,5,5,U,117856,06-01-2018,11:27:01
14341,real,18,1,1359,4,4,L,119549,06-01-2018,11:27:01
14341,real,19,1,1427,2,2,?,120921,06-01-2018,11:27:01
14341,real,20,1,1683,7,7,?,122361,06-01-2018,11:27:01
14341,real,21,1,1513,6,6,0,124067,06-01-2018,11:27:01
14341,real,22,1,1724,3,3,?,125600,06-01-2018,11:27:01
14341,real,23,1,1626,5,5,U,127346,06-01-2018,11:27:01
14341,real,24,1,1427,7,7,?,128985,06-01-2018,11:27:01
14341,real,25,1,1427,2,2,?,130425,06-01-2018,11:27:01
14341,real,26,1,1524,8,8,X,131864,06-01-2018,11:27:01
14341,real,27,1,1561,5,5,U,133411,06-01-2018,11:27:01
14341,real,28,1,1477,4,4,L,134983,06-01-2018,11:27:01
14341,real,29,1,1680,6,6,0,136476,06-01-2018,11:27:01
14341,real,30,1,1299,3,3,?,138169,06-01-2018,11:27:01
14341,real,31,1,1851,7,7,?,139489,06-01-2018,11:27:01
14341,real,32,1,1601,2,2,?,141355,06-01-2018,11:27:01
14341,real,33,1,1701,8,8,X,142967,06-01-2018,11:27:01
14341,real,34,1,1293,1,1,–,144687,06-01-2018,11:27:01
14341,real,35,1,1667,9,9,=,145993,06-01-2018,11:27:01
14341,real,36,1,1523,5,5,U,147673,06-01-2018,11:27:01
14341,real,37,1,2121,8,8,X,149219,06-01-2018,11:27:01
14341,real,38,1,1525,4,4,L,151351,06-01-2018,11:27:01
14341,real,39,1,1723,7,7,?,152897,06-01-2018,11:27:01
14341,real,40,1,1416,3,3,?,154644,06-01-2018,11:27:01
14341,real,41,1,1561,6,6,0,156083,06-01-2018,11:27:01
14341,real,42,1,1268,2,2,?,157656,06-01-2018,11:27:01
14341,real,43,1,1509,5,5,U,158935,06-01-2018,11:27:01
14341,real,44,1,1109,1,1,–,160455,06-01-2018,11:27:01
14341,real,45,1,1637,9,9,=,161575,06-01-2018,11:27:01
14341,real,46,1,1265,2,2,?,163227,06-01-2018,11:27:01
14341,real,47,1,1601,8,8,X,164507,06-01-2018,11:27:01
14341,real,48,1,1220,3,3,?,166120,06-01-2018,11:27:01
14341,real,49,1,1389,7,7,?,167359,06-01-2018,11:27:01
14341,real,50,1,1221,4,4,L,168759,06-01-2018,11:27:01
14341,real,51,1,1422,6,6,0,169998,06-01-2018,11:27:01
14341,real,52,1,1486,5,5,U,171438,06-01-2018,11:27:01
14341,real,53,1,1532,9,9,=,172944,06-01-2018,11:27:01
14341,real,54,1,1618,4,4,L,174490,06-01-2018,11:27:01
14341,real,55,1,1402,8,8,X,176130,06-01-2018,11:27:01
14341,real,56,1,1253,3,3,?,177543,06-01-2018,11:27:01
14341,real,57,1,1379,7,7,?,178809,06-01-2018,11:27:01
14341,real,58,1,924,2,2,?,180208,06-01-2018,11:27:01
14341,real,59,1,1321,6,6,0,181155,06-01-2018,11:27:01
14341,real,60,1,996,1,1,–,182488,06-01-2018,11:27:01
14341,real,61,1,2191,5,5,U,183501,06-01-2018,11:27:01
14342,practice,1,1,1967,1,1,–,76116,06-20-2010,14:08:12
14342,practice,2,1,4239,3,3,?,78116,06-20-2010,14:08:12
14342,practice,3,1,7046,7,7,?,82381,06-20-2010,14:08:12
14342,practice,4,1,2797,2,2,?,89446,06-20-2010,14:08:12
14342,practice,5,1,1661,4,4,L,92262,06-20-2010,14:08:12
14342,practice,6,1,1786,8,8,X,93945,06-20-2010,14:08:12
14342,practice,7,1,2643,1,1,–,95744,06-20-2010,14:08:12
14342,practice,8,1,2824,5,5,U,98410,06-20-2010,14:08:12
14342,practice,9,1,2726,4,4,L,101260,06-20-2010,14:08:12
14342,real,1,1,4464,2,2,?,113890,06-20-2010,14:08:12
14342,real,2,1,1886,1,1,–,118372,06-20-2010,14:08:12
14342,real,3,1,1666,3,3,?,120272,06-20-2010,14:08:12
14342,real,4,1,2303,2,2,?,121955,06-20-2010,14:08:12
14342,real,5,1,835,1,1,–,124271,06-20-2010,14:08:12
14342,real,6,1,1442,4,4,L,125120,06-20-2010,14:08:12
14342,real,7,1,1735,2,2,?,126587,06-20-2010,14:08:12
14342,real,8,1,1602,3,3,?,128336,06-20-2010,14:08:12
14342,real,9,1,1425,5,5,U,129953,06-20-2010,14:08:12
14342,real,10,0,2328,3,2,?,131402,06-20-2010,14:08:12
14342,real,11,1,2170,3,3,?,133752,06-20-2010,14:08:12
14342,real,12,1,1924,1,1,–,135934,06-20-2010,14:08:12
14342,real,13,1,1670,4,4,L,137884,06-20-2010,14:08:12
14342,real,14,1,1923,6,6,0,139567,06-20-2010,14:08:12
14342,real,15,1,2582,3,3,?,141516,06-20-2010,14:08:12
14342,real,16,1,1342,1,1,–,144116,06-20-2010,14:08:12
14342,real,17,1,1736,5,5,U,145482,06-20-2010,14:08:12
14342,real,18,1,1315,4,4,L,147231,06-20-2010,14:08:12
14342,real,19,1,1566,2,2,?,148564,06-20-2010,14:08:12
14342,real,20,1,1631,7,7,?,150147,06-20-2010,14:08:12
14342,real,21,1,2013,6,6,0,151797,06-20-2010,14:08:12
14342,real,22,1,2140,3,3,?,153830,06-20-2010,14:08:12
14342,real,23,1,1798,5,5,U,155996,06-20-2010,14:08:12
14342,real,24,1,1678,7,7,?,157812,06-20-2010,14:08:12
14342,real,25,1,1562,2,2,?,159512,06-20-2010,14:08:12
14342,real,26,1,1707,8,8,X,161095,06-20-2010,14:08:12
14342,real,27,1,2165,5,5,U,162828,06-20-2010,14:08:12
14342,real,28,1,1695,4,4,L,165010,06-20-2010,14:08:12
14342,real,29,1,1898,6,6,0,166727,06-20-2010,14:08:12
14342,real,30,1,1470,3,3,?,168643,06-20-2010,14:08:12
14342,real,31,1,1587,7,7,?,170126,06-20-2010,14:08:12
14342,real,32,1,1636,2,2,?,171725,06-20-2010,14:08:12
14342,real,33,1,1714,8,8,X,173375,06-20-2010,14:08:12
14342,real,34,1,1885,1,1,–,175108,06-20-2010,14:08:12
14342,real,35,1,1570,9,9,=,177007,06-20-2010,14:08:12
14342,real,36,1,1475,5,5,U,178590,06-20-2010,14:08:12
14342,real,37,1,1863,8,8,X,180090,06-20-2010,14:08:12
14342,real,38,1,1484,4,4,L,181973,06-20-2010,14:08:12
14342,real,39,1,2033,7,7,?,183472,06-20-2010,14:08:12
14342,real,40,1,1183,3,3,?,185522,06-20-2010,14:08:12
14342,real,41,1,3312,6,6,0,186721,06-20-2010,14:08:12
14342,real,42,1,1195,2,2,?,190054,06-20-2010,14:08:12
14342,real,43,1,1963,5,5,U,191270,06-20-2010,14:08:12
14342,real,44,1,1436,1,1,–,193253,06-20-2010,14:08:12
14342,real,45,1,1266,9,9,=,194703,06-20-2010,14:08:12
14342,real,46,1,1727,2,2,?,195986,06-20-2010,14:08:12
14342,real,47,1,1850,8,8,X,197735,06-20-2010,14:08:12
14342,real,48,1,1151,3,3,?,199602,06-20-2010,14:08:12
14342,real,49,1,2097,7,7,?,200768,06-20-2010,14:08:12
14342,real,50,1,1789,4,4,L,202884,06-20-2010,14:08:12
14345,practice,1,1,2188,1,1,–,54094,12-03-2018,10:01:09
14345,practice,2,1,1859,3,3,?,56327,12-03-2018,10:01:09
14345,practice,3,1,1897,7,7,?,58209,12-03-2018,10:01:09
14345,practice,4,1,2155,2,2,?,60126,12-03-2018,10:01:09
14345,practice,5,1,1301,4,4,L,62308,12-03-2018,10:01:09
14345,practice,6,1,1552,8,8,X,63625,12-03-2018,10:01:09
14345,practice,7,1,2449,1,1,–,65208,12-03-2018,10:01:09
14345,practice,8,1,2447,5,5,U,67674,12-03-2018,10:01:09
14345,practice,9,1,1373,4,4,L,70140,12-03-2018,10:01:09
14345,real,1,1,2160,2,2,?,73305,12-03-2018,10:01:09
14345,real,2,1,1337,1,1,–,75488,12-03-2018,10:01:09
14345,real,3,1,1634,3,3,?,76855,12-03-2018,10:01:09
14345,real,4,1,2001,2,2,?,78504,12-03-2018,10:01:09
14345,real,5,1,897,1,1,–,80520,12-03-2018,10:01:09
14345,real,6,1,1436,4,4,L,81437,12-03-2018,10:01:09
14345,real,7,1,1394,2,2,?,82903,12-03-2018,10:01:09
14345,real,8,1,1338,3,3,?,84319,12-03-2018,10:01:09
14345,real,9,1,2083,5,5,U,85686,12-03-2018,10:01:09
14345,real,10,1,1168,2,2,?,87785,12-03-2018,10:01:09
14345,real,11,1,865,3,3,?,88968,12-03-2018,10:01:09
14345,real,12,1,766,1,1,–,89851,12-03-2018,10:01:09
14345,real,13,1,2447,4,4,L,90634,12-03-2018,10:01:09
14345,real,14,1,2509,6,6,0,93100,12-03-2018,10:01:09
14345,real,15,1,1688,3,3,?,95633,12-03-2018,10:01:09
14345,real,16,1,1251,1,1,–,97349,12-03-2018,10:01:09
14345,real,17,1,2081,5,5,U,98615,12-03-2018,10:01:09
14345,real,18,1,1677,4,4,L,100715,12-03-2018,10:01:09
14345,real,19,1,1338,2,2,?,102414,12-03-2018,10:01:09
14345,real,20,1,2003,7,7,?,103781,12-03-2018,10:01:09
14345,real,21,1,1314,6,6,0,105814,12-03-2018,10:01:09
14345,real,22,1,1278,3,3,?,107146,12-03-2018,10:01:09
14345,real,23,1,2234,5,5,U,108446,12-03-2018,10:01:09
14345,real,24,1,1856,7,7,?,110696,12-03-2018,10:01:09
14345,real,25,1,1510,2,2,?,112578,12-03-2018,10:01:09
14345,real,26,1,2089,8,8,X,114111,12-03-2018,10:01:09
14345,real,27,1,1461,5,5,U,116227,12-03-2018,10:01:09
14345,real,28,1,1178,4,4,L,117710,12-03-2018,10:01:09
14345,real,29,1,1770,6,6,0,118910,12-03-2018,10:01:09
14345,real,30,1,1298,3,3,?,120710,12-03-2018,10:01:09
14345,real,31,1,1678,7,7,?,122026,12-03-2018,10:01:09
14345,real,32,1,1659,2,2,?,123725,12-03-2018,10:01:09
14345,real,33,1,1256,8,8,X,125408,12-03-2018,10:01:09
14345,real,34,1,1029,1,1,–,126691,12-03-2018,10:01:09
14345,real,35,1,1515,9,9,=,127741,12-03-2018,10:01:09
14345,real,36,1,2366,5,5,U,129274,12-03-2018,10:01:09
14345,real,37,1,1727,8,8,X,131657,12-03-2018,10:01:09
14345,real,38,1,1210,4,4,L,133406,12-03-2018,10:01:09
14345,real,39,1,1544,7,7,?,134639,12-03-2018,10:01:09
14345,real,40,1,1306,3,3,?,136205,12-03-2018,10:01:09
14345,real,41,1,1621,6,6,0,137538,12-03-2018,10:01:09
14345,real,42,1,1619,2,2,?,139188,12-03-2018,10:01:09
14345,real,43,1,2114,5,5,U,140821,12-03-2018,10:01:09
14345,real,44,1,1133,1,1,–,142954,12-03-2018,10:01:09
14345,real,45,1,1344,9,9,=,144103,12-03-2018,10:01:09
14345,real,46,1,1385,2,2,?,145470,12-03-2018,10:01:09
14345,real,47,1,1490,8,8,X,146869,12-03-2018,10:01:09
14345,real,48,1,1605,3,3,?,148386,12-03-2018,10:01:09
14345,real,49,1,1477,7,7,?,150018,12-03-2018,10:01:09
14345,real,50,1,1961,4,4,L,151518,12-03-2018,10:01:09
14345,real,51,1,1402,6,6,0,153501,12-03-2018,10:01:09
14345,real,52,1,1602,5,5,U,154917,12-03-2018,10:01:09
14345,real,53,1,2370,9,9,=,156533,12-03-2018,10:01:09
14345,real,54,1,2034,4,4,L,158933,12-03-2018,10:01:09
14345,real,55,1,1361,8,8,X,160982,12-03-2018,10:01:09
14345,real,56,1,2138,3,3,?,162365,12-03-2018,10:01:09
14347,practice,1,1,2360,1,1,–,49149,11-02-2014,12:24:24
14347,practice,2,1,2040,3,3,?,51565,11-02-2014,12:24:24
14347,practice,3,1,2342,7,7,?,53631,11-02-2014,12:24:24
14347,practice,4,1,1576,2,2,?,55997,11-02-2014,12:24:24
14347,practice,5,1,1817,4,4,L,57596,11-02-2014,12:24:24
14347,practice,6,1,1904,8,8,X,59429,11-02-2014,12:24:24
14347,practice,7,1,2115,1,1,–,61362,11-02-2014,12:24:24
14347,practice,8,1,1758,5,5,U,63495,11-02-2014,12:24:24
14347,practice,9,1,1351,4,4,L,65278,11-02-2014,12:24:24
14347,real,1,1,1847,2,2,?,70910,11-02-2014,12:24:24
14347,real,2,1,1117,1,1,–,72776,11-02-2014,12:24:24
14347,real,3,1,2224,3,3,?,73909,11-02-2014,12:24:24
14347,real,4,1,1399,2,2,?,76158,11-02-2014,12:24:24
14347,real,5,1,1263,1,1,–,77574,11-02-2014,12:24:24
14347,real,6,1,2044,4,4,L,78857,11-02-2014,12:24:24
14347,real,7,1,2249,2,2,?,80924,11-02-2014,12:24:24
14347,real,8,1,1775,3,3,?,83190,11-02-2014,12:24:24
14347,real,9,1,1704,5,5,U,84989,11-02-2014,12:24:24
14347,real,10,1,1555,2,2,?,86722,11-02-2014,12:24:24
14347,real,11,1,1475,3,3,?,88305,11-02-2014,12:24:24
14347,real,12,1,1143,1,1,–,89805,11-02-2014,12:24:24
14347,real,13,1,2009,4,4,L,90971,11-02-2014,12:24:24
14347,real,14,1,3192,6,6,0,93004,11-02-2014,12:24:24
14347,real,15,1,2024,3,3,?,96220,11-02-2014,12:24:24
14347,real,16,1,1191,1,1,–,98269,11-02-2014,12:24:24
14347,real,17,1,1703,5,5,U,99485,11-02-2014,12:24:24
14347,real,18,1,1490,4,4,L,101218,11-02-2014,12:24:24
14347,real,19,1,1461,2,2,?,102735,11-02-2014,12:24:24
14347,real,20,1,1707,7,7,?,104217,11-02-2014,12:24:24
14347,real,21,1,2454,6,6,0,105950,11-02-2014,12:24:24
14347,real,22,1,2499,3,3,?,108433,11-02-2014,12:24:24
14347,real,23,1,1871,5,5,U,110949,11-02-2014,12:24:24
14347,real,24,1,1587,7,7,?,112849,11-02-2014,12:24:24
14347,real,25,1,2451,2,2,?,114465,11-02-2014,12:24:24
14347,real,26,1,2305,8,8,X,116931,11-02-2014,12:24:24
14347,real,27,1,1732,5,5,U,119264,11-02-2014,12:24:24
14347,real,28,1,1567,4,4,L,121013,11-02-2014,12:24:24
14347,real,29,1,2752,6,6,0,122596,11-02-2014,12:24:24
14347,real,30,1,1458,3,3,?,125362,11-02-2014,12:24:24
14347,real,31,1,1799,7,7,?,126845,11-02-2014,12:24:24
14347,real,32,1,2175,2,2,?,128661,11-02-2014,12:24:24
14347,real,33,1,1735,8,8,X,130860,11-02-2014,12:24:24
14347,real,34,1,1505,1,1,–,132610,11-02-2014,12:24:24
14347,real,35,1,1412,9,9,=,134143,11-02-2014,12:24:24
14347,real,36,1,1899,5,5,U,135576,11-02-2014,12:24:24
14347,real,37,1,1775,8,8,X,137492,11-02-2014,12:24:24
14347,real,38,1,1431,4,4,L,139292,11-02-2014,12:24:24
14347,real,39,1,1726,7,7,?,140741,11-02-2014,12:24:24
14347,real,40,1,1944,3,3,?,142491,11-02-2014,12:24:24
14347,real,41,1,1962,6,6,0,144457,11-02-2014,12:24:24
14347,real,42,1,2299,2,2,?,146440,11-02-2014,12:24:24
14347,real,43,1,1775,5,5,U,148756,11-02-2014,12:24:24
14347,real,44,1,1256,1,1,–,150555,11-02-2014,12:24:24
14347,real,45,1,1221,9,9,=,151838,11-02-2014,12:24:24
14347,real,46,1,1411,2,2,?,153088,11-02-2014,12:24:24
14347,real,47,1,1530,8,8,X,154521,11-02-2014,12:24:24
14347,real,48,1,2300,3,3,?,156071,11-02-2014,12:24:24
14347,real,49,1,2512,7,7,?,158387,11-02-2014,12:24:24
14348,practice,1,1,4185,1,1,–,65055,05-24-2018,09:59:02
14348,practice,2,1,2056,3,3,?,69280,05-24-2018,09:59:02
14348,practice,3,1,1433,7,7,?,71359,05-24-2018,09:59:02
14348,practice,4,1,1772,2,2,?,72812,05-24-2018,09:59:02
14348,practice,5,1,1762,4,4,L,74598,05-24-2018,09:59:02
14348,practice,6,1,1192,8,8,X,76384,05-24-2018,09:59:02
14348,practice,7,1,1435,1,1,–,77597,05-24-2018,09:59:02
14348,practice,8,1,1438,5,5,U,79050,05-24-2018,09:59:02
14348,practice,9,1,1889,4,4,L,80503,05-24-2018,09:59:02
14348,real,1,1,1505,2,2,?,88887,05-24-2018,09:59:02
14348,real,2,1,834,1,1,–,90406,05-24-2018,09:59:02
14348,real,3,1,764,3,3,?,91260,05-24-2018,09:59:02
14348,real,4,1,2378,2,2,?,92046,05-24-2018,09:59:02
14348,real,5,1,795,1,1,–,94445,05-24-2018,09:59:02
14348,real,6,1,1790,4,4,L,95258,05-24-2018,09:59:02
14348,real,7,1,1609,2,2,?,97071,05-24-2018,09:59:02
14348,real,8,1,831,3,3,?,98697,05-24-2018,09:59:02
14348,real,9,1,842,5,5,U,99550,05-24-2018,09:59:02
14348,real,10,1,965,2,2,?,100403,05-24-2018,09:59:02
14348,real,11,1,763,3,3,?,101389,05-24-2018,09:59:02
14348,real,12,1,821,1,1,–,102163,05-24-2018,09:59:02
14348,real,13,1,1454,4,4,L,103002,05-24-2018,09:59:02
14348,real,14,1,1332,6,6,0,104468,05-24-2018,09:59:02
14348,real,15,1,833,3,3,?,105815,05-24-2018,09:59:02
14348,real,16,1,715,1,1,–,106668,05-24-2018,09:59:02
14348,real,17,1,1153,5,5,U,107414,05-24-2018,09:59:02
14348,real,18,1,1197,4,4,L,108587,05-24-2018,09:59:02
14348,real,19,1,815,2,2,?,109800,05-24-2018,09:59:02
14348,real,20,1,1158,7,7,?,110626,05-24-2018,09:59:02
14348,real,21,1,1744,6,6,0,111799,05-24-2018,09:59:02
14348,real,22,1,784,3,3,?,113559,05-24-2018,09:59:02
14348,real,23,1,880,5,5,U,114359,05-24-2018,09:59:02
14348,real,24,1,1203,7,7,?,115252,05-24-2018,09:59:02
14348,real,25,1,1081,2,2,?,116478,05-24-2018,09:59:02
14348,real,26,1,948,8,8,X,117571,05-24-2018,09:59:02
14348,real,27,1,1573,5,5,U,118530,05-24-2018,09:59:02
14348,real,28,1,1394,4,4,L,120117,05-24-2018,09:59:02
14348,real,29,1,1088,6,6,0,121543,05-24-2018,09:59:02
14348,real,30,1,846,3,3,?,122649,05-24-2018,09:59:02
14348,real,31,1,1004,7,7,?,123515,05-24-2018,09:59:02
14348,real,32,1,889,2,2,?,124542,05-24-2018,09:59:02
14348,real,33,1,847,8,8,X,125448,05-24-2018,09:59:02
14348,real,34,1,684,1,1,–,126315,05-24-2018,09:59:02
14348,real,35,1,1578,9,9,=,127021,05-24-2018,09:59:02
14348,real,36,1,1115,5,5,U,128620,05-24-2018,09:59:02
14348,real,37,1,2158,8,8,X,129753,05-24-2018,09:59:02
14348,real,38,1,1105,4,4,L,131926,05-24-2018,09:59:02
14348,real,39,1,1201,7,7,?,133046,05-24-2018,09:59:02
14348,real,40,1,788,3,3,?,134259,05-24-2018,09:59:02
14348,real,41,1,1317,6,6,0,135058,05-24-2018,09:59:02
14348,real,42,1,1344,2,2,?,136391,05-24-2018,09:59:02
14348,real,43,1,976,5,5,U,137751,05-24-2018,09:59:02
14348,real,44,1,761,1,1,–,138750,05-24-2018,09:59:02
14348,real,45,1,932,9,9,=,139523,05-24-2018,09:59:02
14348,real,46,1,1105,2,2,?,140470,05-24-2018,09:59:02
14348,real,47,1,1298,8,8,X,141589,05-24-2018,09:59:02
14348,real,48,1,746,3,3,?,142909,05-24-2018,09:59:02
14348,real,49,1,1730,7,7,?,143669,05-24-2018,09:59:02
14348,real,50,1,1248,4,4,L,145415,05-24-2018,09:59:02
14348,real,51,1,1214,6,6,0,146681,05-24-2018,09:59:02
14348,real,52,1,1012,5,5,U,147907,05-24-2018,09:59:02
14348,real,53,0,833,3,9,=,148934,05-24-2018,09:59:02
14348,real,54,1,2412,4,4,L,149787,05-24-2018,09:59:02
14348,real,55,1,914,8,8,X,152213,05-24-2018,09:59:02
14348,real,56,1,813,3,3,?,153146,05-24-2018,09:59:02
14348,real,57,1,1251,7,7,?,153972,05-24-2018,09:59:02
14348,real,58,1,929,2,2,?,155238,05-24-2018,09:59:02
14348,real,59,1,1166,6,6,0,156185,05-24-2018,09:59:02
14348,real,60,1,940,1,1,–,157371,05-24-2018,09:59:02
14348,real,61,1,1308,5,5,U,158331,05-24-2018,09:59:02
14348,real,62,1,1253,4,4,L,159650,05-24-2018,09:59:02
14348,real,63,1,1011,6,6,0,160916,05-24-2018,09:59:02
14348,real,64,1,832,3,3,?,161943,05-24-2018,09:59:02
14348,real,65,1,843,7,7,?,162796,05-24-2018,09:59:02
14348,real,66,1,985,9,9,=,163662,05-24-2018,09:59:02
14348,real,67,1,865,2,2,?,164662,05-24-2018,09:59:02
14348,real,68,1,1409,8,8,X,165542,05-24-2018,09:59:02
14348,real,69,1,751,1,1,–,166968,05-24-2018,09:59:02
14348,real,70,1,3066,7,7,?,167741,05-24-2018,09:59:02
14348,real,71,1,947,9,9,=,170820,05-24-2018,09:59:02
14348,real,72,1,1108,4,4,L,171779,05-24-2018,09:59:02
14348,real,73,1,1236,6,6,0,172899,05-24-2018,09:59:02
14348,real,74,1,1343,8,8,X,174152,05-24-2018,09:59:02
14348,real,75,1,1375,5,5,U,175512,05-24-2018,09:59:02
14348,real,76,1,949,9,9,=,176898,05-24-2018,09:59:02
14348,real,77,1,1494,7,7,?,177857,05-24-2018,09:59:02
14349,practice,1,1,2343,1,1,–,51955,06-29-2010,10:07:24
14349,practice,2,1,2103,3,3,?,54371,06-29-2010,10:07:24
14349,practice,3,1,1922,7,7,?,56520,06-29-2010,10:07:24
14349,practice,4,1,2164,2,2,?,58470,06-29-2010,10:07:24
14349,practice,5,0,1774,5,4,L,60652,06-29-2010,10:07:24
14349,practice,6,1,1990,8,8,X,62452,06-29-2010,10:07:24
14349,practice,7,1,3334,1,1,–,64468,06-29-2010,10:07:24
14349,practice,8,1,2945,5,5,U,67817,06-29-2010,10:07:24
14349,practice,9,1,3131,4,4,L,70783,06-29-2010,10:07:24
14349,practice,10,1,1997,1,1,–,88445,06-29-2010,10:07:24
14349,practice,11,1,1485,3,3,?,90461,06-29-2010,10:07:24
14349,practice,12,1,1856,7,7,?,91961,06-29-2010,10:07:24
14349,practice,13,1,2597,2,2,?,93844,06-29-2010,10:07:24
14349,practice,14,1,1613,4,4,L,96460,06-29-2010,10:07:24
14349,practice,15,1,1660,8,8,X,98093,06-29-2010,10:07:24
14349,practice,16,1,1385,1,1,–,99776,06-29-2010,10:07:24
14349,practice,17,1,1202,5,5,U,101175,06-29-2010,10:07:24
14349,practice,18,1,1489,4,4,L,102392,06-29-2010,10:07:24
14349,real,1,1,1496,2,2,?,107441,06-29-2010,10:07:24
14349,real,2,1,892,1,1,–,108957,06-29-2010,10:07:24
14349,real,3,1,1832,3,3,?,109873,06-29-2010,10:07:24
14349,real,4,1,1102,2,2,?,111723,06-29-2010,10:07:24
14349,real,5,1,802,1,1,–,112839,06-29-2010,10:07:24
14349,real,6,1,1201,4,4,L,113656,06-29-2010,10:07:24
14349,real,7,1,1137,2,2,?,114872,06-29-2010,10:07:24
14349,real,8,1,1027,3,3,?,116038,06-29-2010,10:07:24
14349,real,9,1,1529,5,5,U,117088,06-29-2010,10:07:24
14349,real,10,1,1067,2,2,?,118638,06-29-2010,10:07:24
14349,real,11,1,1200,3,3,?,119721,06-29-2010,10:07:24
14349,real,12,1,1280,1,1,–,120937,06-29-2010,10:07:24
14349,real,13,1,1260,4,4,L,122237,06-29-2010,10:07:24
14349,real,14,1,1529,6,6,0,123520,06-29-2010,10:07:24
14349,real,15,1,1356,3,3,?,125069,06-29-2010,10:07:24
14349,real,16,1,917,1,1,–,126452,06-29-2010,10:07:24
14349,real,17,1,1472,5,5,U,127385,06-29-2010,10:07:24
14349,real,18,1,1220,4,4,L,128885,06-29-2010,10:07:24
14349,real,19,1,898,2,2,?,130135,06-29-2010,10:07:24
14349,real,20,1,1870,7,7,?,131051,06-29-2010,10:07:24
14349,real,21,1,1618,6,6,0,132951,06-29-2010,10:07:24
14349,real,22,1,1169,3,3,?,134584,06-29-2010,10:07:24
14349,real,23,1,1090,5,5,U,135767,06-29-2010,10:07:24
14349,real,24,1,1206,7,7,?,136883,06-29-2010,10:07:24
14349,real,25,1,1237,2,2,?,138116,06-29-2010,10:07:24
14349,real,26,1,1395,8,8,X,139382,06-29-2010,10:07:24
14349,real,27,1,1530,5,5,U,140799,06-29-2010,10:07:24
14349,real,28,1,1261,4,4,L,142348,06-29-2010,10:07:24
14349,real,29,1,2250,6,6,0,143631,06-29-2010,10:07:24
14349,real,30,1,1248,3,3,?,145897,06-29-2010,10:07:24
14349,real,31,1,1277,7,7,?,147164,06-29-2010,10:07:24
14349,real,32,1,1114,2,2,?,148463,06-29-2010,10:07:24
14349,real,33,1,1420,8,8,X,149597,06-29-2010,10:07:24
14349,real,34,1,979,1,1,–,151046,06-29-2010,10:07:24
14349,real,35,1,1035,9,9,=,152046,06-29-2010,10:07:24
14349,real,36,1,1441,5,5,U,153096,06-29-2010,10:07:24
14349,real,37,1,1479,8,8,X,154562,06-29-2010,10:07:24
14349,real,38,1,1354,4,4,L,156062,06-29-2010,10:07:24
14349,real,39,1,1427,7,7,?,157445,06-29-2010,10:07:24
14349,real,40,1,1178,3,3,?,158894,06-29-2010,10:07:24
14349,real,41,1,1162,6,6,0,160094,06-29-2010,10:07:24
14349,real,42,1,1115,2,2,?,161277,06-29-2010,10:07:24
14349,real,43,1,1054,5,5,U,162410,06-29-2010,10:07:24
14349,real,44,1,947,1,1,–,163493,06-29-2010,10:07:24
14349,real,45,1,1197,9,9,=,164459,06-29-2010,10:07:24
