Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,DurationThreshold.last,SessionDate,SessionTime
14461,31,290,320,30,second,0,1,1,9,90,09-14-2018,13:58:27
14461,32,250,190,60,first,1,0,1,10,90,09-14-2018,13:58:27
14461,33,280,330,50,second,1,1,0,NA,90,09-14-2018,13:58:27
14461,34,210,250,40,second,1,1,0,NA,90,09-14-2018,13:58:27
14461,35,350,320,30,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,36,260,280,20,second,0,1,1,11,90,09-14-2018,13:58:27
14461,37,270,320,50,second,1,0,1,12,90,09-14-2018,13:58:27
14461,38,280,320,40,second,0,1,1,13,90,09-14-2018,13:58:27
14461,39,390,320,70,first,1,0,1,14,90,09-14-2018,13:58:27
14461,40,310,250,60,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,41,320,270,50,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,42,320,360,40,second,0,1,1,15,90,09-14-2018,13:58:27
14461,43,250,320,70,second,1,0,1,16,90,09-14-2018,13:58:27
14461,44,250,190,60,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,45,250,200,50,first,0,1,1,17,90,09-14-2018,13:58:27
14461,46,250,330,80,second,1,0,1,18,90,09-14-2018,13:58:27
14461,47,320,390,70,second,0,1,1,19,90,09-14-2018,13:58:27
14461,48,350,250,100,first,1,0,1,20,90,09-14-2018,13:58:27
14461,49,190,280,90,second,1,1,0,NA,90,09-14-2018,13:58:27
14461,50,360,280,80,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,51,320,250,70,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,52,410,350,60,first,0,1,1,21,90,09-14-2018,13:58:27
14461,53,410,320,90,first,1,0,1,22,90,09-14-2018,13:58:27
14461,54,430,350,80,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,55,180,250,70,second,1,1,0,NA,90,09-14-2018,13:58:27
14461,56,410,350,60,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,57,350,300,50,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,58,310,350,40,second,0,1,1,23,90,09-14-2018,13:58:27
14461,59,350,420,70,second,0,0,0,NA,90,09-14-2018,13:58:27
14461,60,350,250,100,first,1,0,1,24,90,09-14-2018,13:58:27
14461,61,280,190,90,first,1,1,0,NA,90,09-14-2018,13:58:27
14461,62,240,320,80,second,1,1,0,NA,90,09-14-2018,13:58:27
14461,63,320,390,70,second,1,1,0,NA,90,09-14-2018,13:58:27
14461,64,350,410,60,second,0,1,1,25,90,09-14-2018,13:58:27
14467,1,350,250,100,first,1,NA,NA,NA,140,09-27-2018,14:26:46
14467,2,170,250,80,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,3,320,260,60,first,0,1,1,1,140,09-27-2018,14:26:46
14467,4,280,160,120,first,0,0,0,NA,140,09-27-2018,14:26:46
14467,5,250,100,150,first,1,0,1,2,140,09-27-2018,14:26:46
14467,6,480,350,130,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,7,320,210,110,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,8,250,350,100,second,0,1,1,3,140,09-27-2018,14:26:46
14467,9,250,380,130,second,0,0,0,NA,140,09-27-2018,14:26:46
14467,10,280,430,150,second,1,0,1,4,140,09-27-2018,14:26:46
14467,11,110,250,140,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,12,450,320,130,first,0,1,1,5,140,09-27-2018,14:26:46
14467,13,350,500,150,second,0,0,0,NA,140,09-27-2018,14:26:46
14467,14,320,170,150,first,0,0,0,NA,140,09-27-2018,14:26:46
14467,15,470,320,150,first,1,0,1,6,140,09-27-2018,14:26:46
14467,16,280,140,140,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,17,280,150,130,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,18,320,200,120,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,19,460,350,110,first,0,1,1,7,140,09-27-2018,14:26:46
14467,20,420,280,140,first,0,0,0,NA,140,09-27-2018,14:26:46
14467,21,100,250,150,second,1,0,1,8,140,09-27-2018,14:26:46
14467,22,460,320,140,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,23,220,350,130,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,24,350,470,120,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,25,280,390,110,second,0,1,1,9,140,09-27-2018,14:26:46
14467,26,210,350,140,second,0,0,0,NA,140,09-27-2018,14:26:46
14467,27,350,500,150,second,1,0,1,10,140,09-27-2018,14:26:46
14467,28,250,390,140,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,29,350,220,130,first,0,1,1,11,140,09-27-2018,14:26:46
14467,30,130,280,150,second,1,0,1,12,140,09-27-2018,14:26:46
14467,31,140,280,140,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,32,250,120,130,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,33,400,280,120,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,34,250,360,110,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,35,280,180,100,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,36,230,320,90,second,0,1,1,13,140,09-27-2018,14:26:46
14467,37,400,280,120,first,1,0,1,14,140,09-27-2018,14:26:46
14467,38,460,350,110,first,0,1,1,15,140,09-27-2018,14:26:46
14467,39,320,460,140,second,1,0,1,16,140,09-27-2018,14:26:46
14467,40,150,280,130,second,0,1,1,17,140,09-27-2018,14:26:46
14467,41,250,400,150,second,1,0,1,18,140,09-27-2018,14:26:46
14467,42,390,250,140,first,0,1,1,19,140,09-27-2018,14:26:46
14467,43,350,200,150,first,1,0,1,20,140,09-27-2018,14:26:46
14467,44,390,250,140,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,45,480,350,130,first,1,1,0,NA,140,09-27-2018,14:26:46
14467,46,350,470,120,second,0,1,1,21,140,09-27-2018,14:26:46
14467,47,320,470,150,second,0,0,0,NA,140,09-27-2018,14:26:46
14467,48,470,320,150,first,0,0,0,NA,140,09-27-2018,14:26:46
14467,49,250,100,150,first,0,0,0,NA,140,09-27-2018,14:26:46
14467,50,200,350,150,second,0,0,0,NA,140,09-27-2018,14:26:46
14467,51,100,250,150,second,1,0,1,22,140,09-27-2018,14:26:46
14467,52,140,280,140,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,53,190,320,130,second,0,1,1,23,140,09-27-2018,14:26:46
14467,54,320,470,150,second,0,0,0,NA,140,09-27-2018,14:26:46
14467,55,250,100,150,first,0,0,0,NA,140,09-27-2018,14:26:46
14467,56,170,320,150,second,0,0,0,NA,140,09-27-2018,14:26:46
14467,57,400,250,150,first,1,0,1,24,140,09-27-2018,14:26:46
14467,58,320,460,140,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,59,280,410,130,second,0,1,1,25,140,09-27-2018,14:26:46
14467,60,350,200,150,first,1,0,1,26,140,09-27-2018,14:26:46
14467,61,280,420,140,second,1,1,0,NA,140,09-27-2018,14:26:46
14467,62,410,280,130,first,0,1,1,27,140,09-27-2018,14:26:46
14467,63,170,320,150,second,0,0,0,NA,140,09-27-2018,14:26:46
14467,64,400,250,150,first,1,0,1,28,140,09-27-2018,14:26:46
14469,1,380,280,100,first,1,NA,NA,NA,70,12-04-2018,15:47:26
14469,2,350,430,80,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,3,410,350,60,first,0,1,1,1,70,12-04-2018,15:47:26
14469,4,250,130,120,first,1,0,1,2,70,12-04-2018,15:47:26
14469,5,320,220,100,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,6,270,350,80,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,7,310,250,60,first,0,1,1,3,70,12-04-2018,15:47:26
14469,8,410,320,90,first,0,0,0,NA,70,12-04-2018,15:47:26
14469,9,350,230,120,first,1,0,1,4,70,12-04-2018,15:47:26
14469,10,210,320,110,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,11,280,380,100,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,12,410,320,90,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,13,240,320,80,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,14,250,180,70,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,15,220,280,60,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,16,350,400,50,second,0,1,1,5,70,12-04-2018,15:47:26
14469,17,200,280,80,second,1,0,1,6,70,12-04-2018,15:47:26
14469,18,280,210,70,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,19,280,220,60,first,0,1,1,7,70,12-04-2018,15:47:26
14469,20,350,260,90,first,1,0,1,8,70,12-04-2018,15:47:26
14469,21,360,280,80,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,22,280,350,70,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,23,320,260,60,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,24,250,300,50,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,25,240,280,40,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,26,280,310,30,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,27,250,270,20,second,0,1,1,9,70,12-04-2018,15:47:26
14469,28,300,250,50,first,1,0,1,10,70,12-04-2018,15:47:26
14469,29,280,240,40,first,0,1,1,11,70,12-04-2018,15:47:26
14469,30,420,350,70,first,1,0,1,12,70,12-04-2018,15:47:26
14469,31,340,280,60,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,32,270,320,50,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,33,210,250,40,second,0,1,1,13,70,12-04-2018,15:47:26
14469,34,250,320,70,second,1,0,1,14,70,12-04-2018,15:47:26
14469,35,310,250,60,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,36,350,400,50,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,37,390,350,40,first,0,1,1,15,70,12-04-2018,15:47:26
14469,38,390,320,70,first,1,0,1,16,70,12-04-2018,15:47:26
14469,39,310,250,60,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,40,400,350,50,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,41,280,240,40,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,42,320,350,30,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,43,330,350,20,second,0,1,1,17,70,12-04-2018,15:47:26
14469,44,330,280,50,first,1,0,1,18,70,12-04-2018,15:47:26
14469,45,320,280,40,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,46,350,320,30,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,47,230,250,20,second,0,1,1,19,70,12-04-2018,15:47:26
14469,48,320,370,50,second,1,0,1,20,70,12-04-2018,15:47:26
14469,49,250,210,40,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,50,280,310,30,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,51,250,230,20,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,52,240,250,10,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,53,330,320,10,first,1,1,0,NA,70,12-04-2018,15:47:26
14469,54,340,350,10,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,55,250,260,10,second,0,1,1,21,70,12-04-2018,15:47:26
14469,56,240,280,40,second,1,0,1,22,70,12-04-2018,15:47:26
14469,57,320,350,30,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,58,320,300,20,first,0,1,1,23,70,12-04-2018,15:47:26
14469,59,200,250,50,second,0,0,0,NA,70,12-04-2018,15:47:26
14469,60,280,360,80,second,1,0,1,24,70,12-04-2018,15:47:26
14469,61,350,280,70,first,0,1,1,25,70,12-04-2018,15:47:26
14469,62,320,420,100,second,1,0,1,26,70,12-04-2018,15:47:26
14469,63,350,440,90,second,1,1,0,NA,70,12-04-2018,15:47:26
14469,64,250,330,80,second,1,1,0,NA,70,12-04-2018,15:47:26
14473,1,250,350,100,second,1,NA,NA,NA,150,11-19-2018,16:09:11
14473,2,320,400,80,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,3,340,280,60,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,4,290,250,40,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,5,330,350,20,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,6,350,360,10,second,0,1,1,1,150,11-19-2018,16:09:11
14473,7,350,280,70,first,0,0,0,NA,150,11-19-2018,16:09:11
14473,8,220,320,100,second,1,0,1,2,150,11-19-2018,16:09:11
14473,9,340,250,90,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,10,270,350,80,second,0,1,1,3,150,11-19-2018,16:09:11
14473,11,280,170,110,first,1,0,1,4,150,11-19-2018,16:09:11
14473,12,150,250,100,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,13,250,340,90,second,0,1,1,5,150,11-19-2018,16:09:11
14473,14,440,320,120,first,1,0,1,6,150,11-19-2018,16:09:11
14473,15,210,320,110,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,16,250,150,100,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,17,160,250,90,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,18,280,200,80,first,0,1,1,7,150,11-19-2018,16:09:11
14473,19,170,280,110,second,0,0,0,NA,150,11-19-2018,16:09:11
14473,20,350,490,140,second,1,0,1,8,150,11-19-2018,16:09:11
14473,21,280,410,130,second,0,1,1,9,150,11-19-2018,16:09:11
14473,22,500,350,150,first,1,0,1,10,150,11-19-2018,16:09:11
14473,23,460,320,140,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,24,320,450,130,second,0,1,1,11,150,11-19-2018,16:09:11
14473,25,250,400,150,second,1,0,1,12,150,11-19-2018,16:09:11
14473,26,280,140,140,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,27,190,320,130,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,28,160,280,120,second,0,1,1,13,150,11-19-2018,16:09:11
14473,29,470,320,150,first,0,0,0,NA,150,11-19-2018,16:09:11
14473,30,280,430,150,second,0,0,0,NA,150,11-19-2018,16:09:11
14473,31,100,250,150,second,1,0,1,14,150,11-19-2018,16:09:11
14473,32,140,280,140,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,33,150,280,130,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,34,320,200,120,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,35,350,460,110,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,36,280,380,100,second,0,1,1,15,150,11-19-2018,16:09:11
14473,37,350,220,130,first,0,0,0,NA,150,11-19-2018,16:09:11
14473,38,500,350,150,first,1,0,1,16,150,11-19-2018,16:09:11
14473,39,320,460,140,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,40,380,250,130,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,41,370,250,120,first,0,1,1,17,150,11-19-2018,16:09:11
14473,42,500,350,150,first,0,0,0,NA,150,11-19-2018,16:09:11
14473,43,320,170,150,first,1,0,1,18,150,11-19-2018,16:09:11
14473,44,350,490,140,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,45,120,250,130,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,46,350,230,120,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,47,350,240,110,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,48,420,320,100,first,0,1,1,19,150,11-19-2018,16:09:11
14473,49,250,120,130,first,1,0,1,20,150,11-19-2018,16:09:11
14473,50,320,200,120,first,0,1,1,21,150,11-19-2018,16:09:11
14473,51,500,350,150,first,1,0,1,22,150,11-19-2018,16:09:11
14473,52,210,350,140,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,53,410,280,130,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,54,320,200,120,first,0,1,1,23,150,11-19-2018,16:09:11
14473,55,250,100,150,first,1,0,1,24,150,11-19-2018,16:09:11
14473,56,320,460,140,second,1,1,0,NA,150,11-19-2018,16:09:11
14473,57,250,380,130,second,0,1,1,25,150,11-19-2018,16:09:11
14473,58,280,130,150,first,1,0,1,26,150,11-19-2018,16:09:11
14473,59,350,210,140,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,60,250,120,130,first,0,1,1,27,150,11-19-2018,16:09:11
14473,61,170,320,150,second,1,0,1,28,150,11-19-2018,16:09:11
14473,62,420,280,140,first,1,1,0,NA,150,11-19-2018,16:09:11
14473,63,250,380,130,second,0,1,1,29,150,11-19-2018,16:09:11
14473,64,280,430,150,second,0,0,0,NA,150,11-19-2018,16:09:11
14475,1,280,380,100,second,1,NA,NA,NA,40,11-01-2018,10:08:30
14475,2,430,350,80,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,3,320,380,60,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,4,240,280,40,second,0,1,1,1,40,11-01-2018,10:08:30
14475,5,420,320,100,first,0,0,0,NA,40,11-01-2018,10:08:30
14475,6,250,100,150,first,1,0,1,2,40,11-01-2018,10:08:30
14475,7,380,250,130,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,8,470,350,120,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,9,170,280,110,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,10,320,420,100,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,11,320,410,90,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,12,400,320,80,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,13,350,420,70,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,14,250,190,60,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,15,300,350,50,second,0,1,1,3,40,11-01-2018,10:08:30
14475,16,280,200,80,first,1,0,1,4,40,11-01-2018,10:08:30
14475,17,350,280,70,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,18,260,320,60,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,19,200,250,50,second,0,1,1,5,40,11-01-2018,10:08:30
14475,20,320,240,80,first,1,0,1,6,40,11-01-2018,10:08:30
14475,21,250,180,70,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,22,320,260,60,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,23,350,400,50,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,24,320,280,40,first,0,1,1,7,40,11-01-2018,10:08:30
14475,25,390,320,70,first,1,0,1,8,40,11-01-2018,10:08:30
14475,26,340,280,60,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,27,400,350,50,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,28,310,350,40,second,0,1,1,9,40,11-01-2018,10:08:30
14475,29,280,210,70,first,1,0,1,10,40,11-01-2018,10:08:30
14475,30,350,410,60,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,31,280,230,50,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,32,240,280,40,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,33,380,350,30,first,0,1,1,11,40,11-01-2018,10:08:30
14475,34,190,250,60,second,1,0,1,12,40,11-01-2018,10:08:30
14475,35,300,350,50,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,36,210,250,40,second,0,1,1,13,40,11-01-2018,10:08:30
14475,37,250,320,70,second,1,0,1,14,40,11-01-2018,10:08:30
14475,38,250,310,60,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,39,280,330,50,second,0,1,1,15,40,11-01-2018,10:08:30
14475,40,250,330,80,second,0,0,0,NA,40,11-01-2018,10:08:30
14475,41,320,430,110,second,1,0,1,16,40,11-01-2018,10:08:30
14475,42,350,250,100,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,43,340,250,90,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,44,350,270,80,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,45,350,420,70,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,46,350,290,60,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,47,320,270,50,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,48,350,310,40,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,49,280,250,30,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,50,250,270,20,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,51,330,320,10,first,0,1,1,17,40,11-01-2018,10:08:30
14475,52,280,320,40,second,1,0,1,18,40,11-01-2018,10:08:30
14475,53,250,280,30,second,1,1,0,NA,40,11-01-2018,10:08:30
14475,54,300,280,20,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,55,250,240,10,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,56,310,320,10,second,0,1,1,19,40,11-01-2018,10:08:30
14475,57,210,250,40,second,1,0,1,20,40,11-01-2018,10:08:30
14475,58,290,320,30,second,0,1,1,21,40,11-01-2018,10:08:30
14475,59,340,280,60,first,1,0,1,22,40,11-01-2018,10:08:30
14475,60,280,330,50,second,0,1,1,23,40,11-01-2018,10:08:30
14475,61,270,350,80,second,1,0,1,24,40,11-01-2018,10:08:30
14475,62,320,250,70,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,63,350,290,60,first,1,1,0,NA,40,11-01-2018,10:08:30
14475,64,250,300,50,second,1,1,0,NA,40,11-01-2018,10:08:30
14477,1,350,250,100,first,1,NA,NA,NA,20,10-23-2018,14:01:46
14477,2,170,250,80,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,3,350,410,60,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,4,320,280,40,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,5,250,270,20,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,6,270,280,10,second,0,1,1,1,20,10-23-2018,14:01:46
14477,7,250,180,70,first,1,0,1,2,20,10-23-2018,14:01:46
14477,8,350,290,60,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,9,270,320,50,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,10,320,360,40,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,11,280,250,30,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,12,230,250,20,second,0,1,1,3,20,10-23-2018,14:01:46
14477,13,320,270,50,first,1,0,1,4,20,10-23-2018,14:01:46
14477,14,310,350,40,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,15,280,250,30,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,16,370,350,20,first,0,1,1,5,20,10-23-2018,14:01:46
14477,17,300,350,50,second,0,0,0,NA,20,10-23-2018,14:01:46
14477,18,320,400,80,second,1,0,1,6,20,10-23-2018,14:01:46
14477,19,350,420,70,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,20,250,310,60,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,21,320,370,50,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,22,350,310,40,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,23,310,280,30,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,24,320,340,20,second,0,1,1,7,20,10-23-2018,14:01:46
14477,25,370,320,50,first,1,0,1,8,20,10-23-2018,14:01:46
14477,26,280,320,40,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,27,280,250,30,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,28,260,280,20,second,0,1,1,9,20,10-23-2018,14:01:46
14477,29,270,320,50,second,1,0,1,10,20,10-23-2018,14:01:46
14477,30,390,350,40,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,31,320,290,30,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,32,350,330,20,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,33,340,350,10,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,34,280,290,10,second,0,1,1,11,20,10-23-2018,14:01:46
14477,35,280,240,40,first,1,0,1,12,20,10-23-2018,14:01:46
14477,36,250,280,30,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,37,300,280,20,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,38,240,250,10,second,0,1,1,13,20,10-23-2018,14:01:46
14477,39,250,290,40,second,1,0,1,14,20,10-23-2018,14:01:46
14477,40,280,310,30,second,0,1,1,15,20,10-23-2018,14:01:46
14477,41,380,320,60,first,1,0,1,16,20,10-23-2018,14:01:46
14477,42,250,200,50,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,43,240,280,40,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,44,350,380,30,second,0,1,1,17,20,10-23-2018,14:01:46
14477,45,350,290,60,first,1,0,1,18,20,10-23-2018,14:01:46
14477,46,350,400,50,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,47,250,210,40,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,48,320,290,30,first,0,1,1,19,20,10-23-2018,14:01:46
14477,49,380,320,60,first,1,0,1,20,20,10-23-2018,14:01:46
14477,50,330,280,50,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,51,250,210,40,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,52,380,350,30,first,0,1,1,21,20,10-23-2018,14:01:46
14477,53,260,320,60,second,1,0,1,22,20,10-23-2018,14:01:46
14477,54,330,280,50,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,55,280,320,40,second,0,1,1,23,20,10-23-2018,14:01:46
14477,56,320,250,70,first,1,0,1,24,20,10-23-2018,14:01:46
14477,57,410,350,60,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,58,270,320,50,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,59,360,320,40,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,60,280,250,30,first,1,1,0,NA,20,10-23-2018,14:01:46
14477,61,330,350,20,second,0,1,1,25,20,10-23-2018,14:01:46
14477,62,300,250,50,first,1,0,1,26,20,10-23-2018,14:01:46
14477,63,240,280,40,second,1,1,0,NA,20,10-23-2018,14:01:46
14477,64,220,250,30,second,1,1,0,NA,20,10-23-2018,14:01:46
14479,1,320,220,100,first,1,NA,NA,NA,60,10-30-2018,15:25:44
14479,2,350,270,80,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,3,280,220,60,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,4,350,310,40,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,5,320,300,20,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,6,330,320,10,first,0,1,1,1,60,10-30-2018,15:25:44
14479,7,280,350,70,second,1,0,1,2,60,10-30-2018,15:25:44
14479,8,260,320,60,second,1,1,0,NA,60,10-30-2018,15:25:44
14479,9,250,200,50,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,10,310,350,40,second,1,1,0,NA,60,10-30-2018,15:25:44
14479,11,320,290,30,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,12,270,250,20,first,0,1,1,3,60,10-30-2018,15:25:44
14479,13,270,320,50,second,1,0,1,4,60,10-30-2018,15:25:44
14479,14,360,320,40,first,0,1,1,5,60,10-30-2018,15:25:44
14479,15,180,250,70,second,1,0,1,6,60,10-30-2018,15:25:44
14479,16,280,340,60,second,1,1,0,NA,60,10-30-2018,15:25:44
14479,17,300,250,50,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,18,320,280,40,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,19,250,280,30,second,0,1,1,7,60,10-30-2018,15:25:44
14479,20,320,380,60,second,1,0,1,8,60,10-30-2018,15:25:44
14479,21,280,230,50,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,22,320,280,40,first,0,1,1,9,60,10-30-2018,15:25:44
14479,23,350,280,70,first,1,0,1,10,60,10-30-2018,15:25:44
14479,24,350,410,60,second,1,1,0,NA,60,10-30-2018,15:25:44
14479,25,400,350,50,first,1,1,0,NA,60,10-30-2018,15:25:44
14479,26,240,280,40,second,1,1,0,NA,60,10-30-2018,15:25:44
