Subject,Task,TrialProc,Block,Trial,Accuracy,RT,Response,CorrectResponse,Stimulus_1,Stimulus_2,TargetLength,Distractor_Location,LetterComp.Total,NumberComp.Total,LetterComp_1.Total,LetterComp_2.Total,NumberComp_1.Total,NumberComp_2.Total,SessionDate,SessionTime
14253,NumberComparison,real,2,5,1,3083,different,different,365749210,365789210,9,5,17,27,9,8,13,14,05-31-2018,12:15:42
14253,NumberComparison,real,2,6,1,2047,different,different,579861,579361,6,4,17,27,9,8,13,14,05-31-2018,12:15:42
14253,NumberComparison,real,2,7,1,4855,same,same,587240136,587240136,9,0,17,27,9,8,13,14,05-31-2018,12:15:42
14253,NumberComparison,real,2,8,1,2422,same,same,693845,693845,6,0,17,27,9,8,13,14,05-31-2018,12:15:42
14253,NumberComparison,real,2,9,1,879,same,same,841,841,3,0,17,27,9,8,13,14,05-31-2018,12:15:42
14253,NumberComparison,real,2,10,1,1106,different,different,780,720,3,2,17,27,9,8,13,14,05-31-2018,12:15:42
14253,NumberComparison,real,2,11,1,1131,same,same,430,430,3,0,17,27,9,8,13,14,05-31-2018,12:15:42
14253,NumberComparison,real,2,12,1,1056,same,same,914,914,3,0,17,27,9,8,13,14,05-31-2018,12:15:42
14253,NumberComparison,real,2,13,1,2918,same,same,586347,586347,6,0,17,27,9,8,13,14,05-31-2018,12:15:42
14253,NumberComparison,real,2,14,1,1266,different,different,412,416,3,3,17,27,9,8,13,14,05-31-2018,12:15:42
14255,LetterComparison,practice,NA,1,1,1502,same,same,YZG,YZG,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,2,0,1460,same,different,TRYQZN,TRFQZN,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,3,0,3359,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,4,1,2857,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,5,1,1764,different,different,SVX,SVK,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,6,1,1976,same,same,DRKSGM,DRKSGM,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,7,1,2176,different,different,TRYQZN,TRFQZN,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,8,1,5451,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,9,1,1392,same,same,YZG,YZG,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,10,0,4865,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,11,1,1688,same,same,DRKSGM,DRKSGM,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,practice,NA,12,1,1446,different,different,SVX,SVK,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,1,1,2038,same,same,BGJWQS,BGJWQS,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,2,1,1737,same,same,RKTDCM,RKTDCM,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,3,1,4055,same,same,FKGZMSWPX,FKGZMSWPX,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,4,1,2710,same,same,SJZHDC,SJZHDC,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,5,1,3815,same,same,MYSRGTHBV,MYSRGTHBV,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,6,1,1333,different,different,SKY,SCY,3,2,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,7,1,1211,same,same,FJM,FJM,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,8,1,3945,same,same,JZMCBVNPT,JZMCBVNPT,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,9,1,3290,different,different,HQTZRYSVB,HQTZRYDVB,9,7,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,10,1,1164,different,different,KFT,KFP,3,3,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,11,1,1999,different,different,MLPCJQ,MLPCXQ,6,5,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,12,1,2554,different,different,QDPVKTGHF,QDPVKTGHY,9,9,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,1,13,1,1352,different,different,DNT,DPT,3,2,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,1,1,2601,same,same,THKBYZ,THKBYZ,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,2,1,1677,same,same,GCFPNX,GCFPNX,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,3,1,896,same,same,QDK,QDK,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,4,1,1774,same,same,YJZTHQ,YJZTHQ,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,5,1,2115,different,different,JHPZQXNDY,JHPZQLNDY,9,6,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,6,1,4590,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,7,0,2522,same,different,SZRVPMTJH,SZYVPMTJH,9,3,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,8,1,1056,different,different,MXK,GXK,3,1,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,9,1,1574,different,different,CTBWGZNRL,CTBDGZNRL,9,4,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,10,1,1559,same,same,KSDPVF,KSDPVF,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,11,1,1282,different,different,FVN,FVY,3,3,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,12,0,3293,same,different,CGJXKS,CGJXHS,6,5,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,13,0,3348,same,different,ZDRQKMPZH,ZJRQKMPZH,9,2,24,39,13,11,21,18,05-23-2018,14:50:28
14255,LetterComparison,real,2,14,1,4429,same,same,BKMSYDHCL,BKMSYDHCL,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,practice,NA,1,1,1910,same,same,905731,905731,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,practice,NA,2,1,1548,different,different,529760843,521760843,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,practice,NA,3,1,2162,same,same,650198437,650198437,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,practice,NA,4,1,971,same,same,468,468,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,practice,NA,5,1,1263,different,different,490371,490378,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,practice,NA,6,1,1237,different,different,361,261,NA,NA,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,1,1,1292,same,same,780,780,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,2,1,893,same,same,678,678,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,3,1,1394,different,different,825031764,895031764,9,2,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,4,1,1510,different,different,708,208,3,1,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,5,1,1862,same,same,984760213,984760213,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,6,1,1687,same,same,562937,562937,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,7,1,1695,different,different,451076,451079,6,6,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,8,1,1197,different,different,653782,153782,6,1,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,9,1,1027,different,different,109,139,3,2,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,10,1,1438,same,same,739,739,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,11,1,1708,same,same,324719605,324719605,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,12,1,1133,different,different,405,402,3,3,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,13,1,939,same,same,836,836,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,14,1,1043,different,different,897,397,3,1,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,15,1,998,same,same,724,724,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,16,1,993,different,different,198,196,3,3,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,17,1,1983,different,different,203817546,203819546,9,6,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,18,1,1455,different,different,457328019,456328019,9,3,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,19,1,1005,same,same,301,301,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,20,1,1531,different,different,287564,237564,6,2,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,1,21,1,1457,same,same,831529047,831529047,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,1,1,1919,different,different,132845970,632845970,9,1,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,2,1,1458,different,different,680257491,683257491,9,3,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,3,1,2002,different,different,821953760,821954760,9,6,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,4,1,1246,different,different,539601,538601,6,3,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,5,1,2398,different,different,365749210,365789210,9,5,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,6,1,1714,different,different,579861,579361,6,4,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,7,1,1952,same,same,587240136,587240136,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,8,1,2286,same,same,693845,693845,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,9,1,809,same,same,841,841,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,10,1,1047,different,different,780,720,3,2,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,11,1,999,same,same,430,430,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,12,1,1394,same,same,914,914,3,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,13,1,1550,same,same,586347,586347,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,14,1,1113,different,different,412,416,3,3,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,15,1,1815,same,same,972083,972083,6,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,16,1,1749,different,different,763520,783520,6,2,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,17,1,2021,same,same,592034861,592034861,9,0,24,39,13,11,21,18,05-23-2018,14:50:28
14255,NumberComparison,real,2,18,1,974,different,different,619,618,3,3,24,39,13,11,21,18,05-23-2018,14:50:28
14256,LetterComparison,practice,NA,1,1,2612,same,same,DRKSGM,DRKSGM,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,practice,NA,2,1,4656,different,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,practice,NA,3,1,2148,same,same,YZG,YZG,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,practice,NA,4,1,3426,different,different,TRYQZN,TRFQZN,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,practice,NA,5,1,1817,different,different,SVX,SVK,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,practice,NA,6,1,4989,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,1,1,3118,same,same,BGJWQS,BGJWQS,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,2,1,3066,same,same,RKTDCM,RKTDCM,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,3,1,4907,same,same,FKGZMSWPX,FKGZMSWPX,9,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,4,1,2684,same,same,SJZHDC,SJZHDC,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,5,1,5114,same,same,MYSRGTHBV,MYSRGTHBV,9,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,6,1,1342,different,different,SKY,SCY,3,2,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,7,1,2023,same,same,FJM,FJM,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,8,1,4168,same,same,JZMCBVNPT,JZMCBVNPT,9,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,9,1,4830,different,different,HQTZRYSVB,HQTZRYDVB,9,7,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,1,10,1,1403,different,different,KFT,KFP,3,3,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,1,1,2734,same,same,THKBYZ,THKBYZ,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,2,1,3636,same,same,GCFPNX,GCFPNX,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,3,1,1704,same,same,QDK,QDK,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,4,1,2672,same,same,YJZTHQ,YJZTHQ,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,5,1,3399,different,different,JHPZQXNDY,JHPZQLNDY,9,6,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,6,1,6195,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,7,1,2287,different,different,SZRVPMTJH,SZYVPMTJH,9,3,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,8,1,1288,different,different,MXK,GXK,3,1,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,9,1,2537,different,different,CTBWGZNRL,CTBDGZNRL,9,4,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,10,1,3383,same,same,KSDPVF,KSDPVF,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,LetterComparison,real,2,11,1,1552,different,different,FVN,FVY,3,3,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,practice,NA,1,1,1692,different,different,361,261,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,practice,NA,2,1,2256,same,same,905731,905731,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,practice,NA,3,1,1259,same,same,468,468,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,practice,NA,4,1,3841,same,same,650198437,650198437,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,practice,NA,5,1,1651,different,different,529760843,521760843,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,practice,NA,6,1,1934,different,different,490371,490378,NA,NA,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,1,1,1278,same,same,780,780,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,2,1,1265,same,same,678,678,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,3,1,1626,different,different,825031764,895031764,9,2,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,4,1,1123,different,different,708,208,3,1,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,5,1,3638,same,same,984760213,984760213,9,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,6,1,3130,same,same,562937,562937,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,7,1,2120,different,different,451076,451079,6,6,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,8,1,1763,different,different,653782,153782,6,1,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,9,1,1145,different,different,109,139,3,2,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,10,1,1122,same,same,739,739,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,11,1,3365,same,same,324719605,324719605,9,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,12,1,1123,different,different,405,402,3,3,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,13,1,1295,same,same,836,836,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,14,1,1076,different,different,897,397,3,1,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,15,1,1080,same,same,724,724,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,16,1,1091,different,different,198,196,3,3,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,1,17,1,3504,different,different,203817546,203819546,9,6,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,1,1,1937,different,different,132845970,632845970,9,1,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,2,1,1711,different,different,680257491,683257491,9,3,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,3,1,3463,different,different,821953760,821954760,9,6,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,4,1,1947,different,different,539601,538601,6,3,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,5,1,2972,different,different,365749210,365789210,9,5,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,6,1,2720,different,different,579861,579361,6,4,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,7,1,3545,same,same,587240136,587240136,9,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,8,1,2511,same,same,693845,693845,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,9,1,1064,same,same,841,841,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,10,1,1243,different,different,780,720,3,2,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,11,1,1377,same,same,430,430,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,12,1,1223,same,same,914,914,3,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,13,1,2357,same,same,586347,586347,6,0,21,31,10,11,17,14,05-22-2018,10:59:57
14256,NumberComparison,real,2,14,1,1123,different,different,412,416,3,3,21,31,10,11,17,14,05-22-2018,10:59:57
14257,LetterComparison,practice,NA,1,1,3129,same,same,YZG,YZG,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,2,1,1797,different,different,SVX,SVK,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,3,1,3549,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,4,0,1516,same,different,TRYQZN,TRFQZN,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,5,0,3725,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,6,1,2529,same,same,DRKSGM,DRKSGM,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,7,0,2342,same,different,SVX,SVK,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,8,1,3988,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,9,1,2091,same,same,DRKSGM,DRKSGM,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,10,0,3615,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,11,1,2299,same,same,YZG,YZG,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,12,1,2057,different,different,TRYQZN,TRFQZN,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,13,1,2069,different,different,TRYQZN,TRFQZN,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,14,1,1510,same,same,YZG,YZG,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,15,1,2052,same,same,DRKSGM,DRKSGM,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,16,1,1839,different,different,SVX,SVK,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,17,0,3816,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,practice,NA,18,1,4364,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,1,1,1,3606,same,same,BGJWQS,BGJWQS,6,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,1,2,1,2460,same,same,RKTDCM,RKTDCM,6,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,1,3,1,7183,same,same,FKGZMSWPX,FKGZMSWPX,9,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,1,4,1,3043,same,same,SJZHDC,SJZHDC,6,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,1,5,1,4534,same,same,MYSRGTHBV,MYSRGTHBV,9,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,1,6,1,1335,different,different,SKY,SCY,3,2,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,1,7,1,1461,same,same,FJM,FJM,3,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,1,8,1,5309,same,same,JZMCBVNPT,JZMCBVNPT,9,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,1,9,1,3311,different,different,HQTZRYSVB,HQTZRYDVB,9,7,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,1,1,2647,same,same,THKBYZ,THKBYZ,6,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,2,1,2088,same,same,GCFPNX,GCFPNX,6,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,3,1,2865,same,same,QDK,QDK,3,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,4,1,2306,same,same,YJZTHQ,YJZTHQ,6,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,5,1,3730,different,different,JHPZQXNDY,JHPZQLNDY,9,6,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,6,1,5201,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,7,1,2877,different,different,SZRVPMTJH,SZYVPMTJH,9,3,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,8,1,1345,different,different,MXK,GXK,3,1,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,9,1,2466,different,different,CTBWGZNRL,CTBDGZNRL,9,4,20,34,9,11,17,17,05-25-2018,13:20:33
14257,LetterComparison,real,2,10,1,2155,same,same,KSDPVF,KSDPVF,6,0,20,34,9,11,17,17,05-25-2018,13:20:33
