Subject,TrialProc,Trial,Accuracy,RT,Target,FixationDuration,AdminTime,SessionDate,SessionTime
14420,real,66,0,719,Q,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,67,0,742,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,68,0,517,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,69,1,516,Q,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,70,1,947,O,2000,9.485033333333334,07-03-2010,10:26:40
14420,real,71,0,601,O,3000,9.485033333333334,07-03-2010,10:26:40
14420,real,72,1,836,O,2000,9.485033333333334,07-03-2010,10:26:40
14421,practice,1,1,367,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,practice,2,1,419,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,practice,3,1,493,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,practice,4,1,429,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,practice,5,1,392,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,practice,6,1,426,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,practice,7,1,330,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,practice,8,1,359,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,practice,9,1,539,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,practice,10,0,736,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,practice,11,1,326,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,practice,12,1,380,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,practice,13,1,519,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,practice,14,1,366,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,practice,15,1,443,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,practice,16,1,430,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,1,0,263,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,2,1,400,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,3,1,348,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,4,1,506,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,5,1,330,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,6,1,473,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,7,1,418,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,8,1,309,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,9,1,300,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,10,1,387,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,11,1,271,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,12,1,720,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,13,1,344,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,14,1,326,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,15,1,710,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,16,1,325,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,17,0,468,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,18,1,357,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,19,1,411,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,20,0,494,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,21,1,325,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,22,1,395,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,23,1,384,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,24,1,372,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,25,1,281,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,26,1,274,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,27,1,379,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,28,1,328,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,29,1,327,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,30,1,318,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,31,1,332,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,32,1,434,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,33,1,414,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,34,1,329,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,35,1,480,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,36,1,553,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,37,1,420,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,38,1,367,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,39,0,716,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,40,1,307,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,41,1,411,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,42,0,727,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,43,1,621,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,44,1,408,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,45,1,436,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,46,1,310,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,47,1,694,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,48,1,423,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,49,1,392,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,50,1,365,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,51,1,353,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,52,1,374,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,53,1,355,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,54,1,369,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,55,1,557,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,56,1,378,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,57,1,439,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,58,1,441,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,59,1,660,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,60,1,380,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,61,1,353,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,62,1,398,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,63,1,386,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,64,1,533,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,65,1,348,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,66,1,363,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,67,1,368,Q,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,68,1,397,Q,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,69,1,425,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,70,1,411,O,2000,7.866483333333333,07-09-2010,12:10:30
14421,real,71,1,374,O,3000,7.866483333333333,07-09-2010,12:10:30
14421,real,72,1,403,Q,3000,7.866483333333333,07-09-2010,12:10:30
14422,practice,1,1,1592,O,2000,8.2033,07-09-2010,10:00:47
14422,practice,2,1,805,Q,3000,8.2033,07-09-2010,10:00:47
14422,practice,3,1,466,Q,3000,8.2033,07-09-2010,10:00:47
14422,practice,4,1,467,Q,2000,8.2033,07-09-2010,10:00:47
14422,practice,5,1,501,O,2000,8.2033,07-09-2010,10:00:47
14422,practice,6,1,2075,O,3000,8.2033,07-09-2010,10:00:47
14422,practice,7,1,772,O,3000,8.2033,07-09-2010,10:00:47
14422,practice,8,1,576,O,3000,8.2033,07-09-2010,10:00:47
14422,practice,9,1,588,Q,2000,8.2033,07-09-2010,10:00:47
14422,practice,10,1,449,Q,3000,8.2033,07-09-2010,10:00:47
14422,practice,11,1,338,O,2000,8.2033,07-09-2010,10:00:47
14422,practice,12,1,438,Q,2000,8.2033,07-09-2010,10:00:47
14422,practice,13,1,359,O,2000,8.2033,07-09-2010,10:00:47
14422,practice,14,1,403,Q,3000,8.2033,07-09-2010,10:00:47
14422,practice,15,1,437,Q,2000,8.2033,07-09-2010,10:00:47
14422,practice,16,0,752,O,3000,8.2033,07-09-2010,10:00:47
14422,real,1,1,455,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,2,1,512,O,3000,8.2033,07-09-2010,10:00:47
14422,real,3,1,1390,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,4,1,379,O,2000,8.2033,07-09-2010,10:00:47
14422,real,5,1,520,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,6,1,487,O,2000,8.2033,07-09-2010,10:00:47
14422,real,7,1,407,O,2000,8.2033,07-09-2010,10:00:47
14422,real,8,1,905,O,2000,8.2033,07-09-2010,10:00:47
14422,real,9,1,385,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,10,1,445,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,11,1,1016,O,3000,8.2033,07-09-2010,10:00:47
14422,real,12,0,1515,O,3000,8.2033,07-09-2010,10:00:47
14422,real,13,0,803,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,14,0,918,O,2000,8.2033,07-09-2010,10:00:47
14422,real,15,1,614,O,2000,8.2033,07-09-2010,10:00:47
14422,real,16,1,458,O,3000,8.2033,07-09-2010,10:00:47
14422,real,17,1,419,O,3000,8.2033,07-09-2010,10:00:47
14422,real,18,1,790,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,19,1,795,O,2000,8.2033,07-09-2010,10:00:47
14422,real,20,1,695,O,3000,8.2033,07-09-2010,10:00:47
14422,real,21,1,488,O,3000,8.2033,07-09-2010,10:00:47
14422,real,22,1,1271,O,2000,8.2033,07-09-2010,10:00:47
14422,real,23,1,439,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,24,1,841,O,2000,8.2033,07-09-2010,10:00:47
14422,real,25,1,452,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,26,1,687,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,27,1,663,O,2000,8.2033,07-09-2010,10:00:47
14422,real,28,0,465,O,2000,8.2033,07-09-2010,10:00:47
14422,real,29,1,802,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,30,1,806,O,2000,8.2033,07-09-2010,10:00:47
14422,real,31,1,377,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,32,1,791,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,33,1,595,O,3000,8.2033,07-09-2010,10:00:47
14422,real,34,1,535,O,3000,8.2033,07-09-2010,10:00:47
14422,real,35,1,694,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,36,1,510,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,37,1,736,O,3000,8.2033,07-09-2010,10:00:47
14422,real,38,1,430,O,3000,8.2033,07-09-2010,10:00:47
14422,real,39,1,457,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,40,1,547,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,41,0,976,O,2000,8.2033,07-09-2010,10:00:47
14422,real,42,0,1270,O,3000,8.2033,07-09-2010,10:00:47
14422,real,43,1,1047,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,44,0,1066,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,45,1,404,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,46,1,351,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,47,1,397,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,48,1,521,O,3000,8.2033,07-09-2010,10:00:47
14422,real,49,1,417,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,50,1,451,O,2000,8.2033,07-09-2010,10:00:47
14422,real,51,1,452,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,52,1,527,O,3000,8.2033,07-09-2010,10:00:47
14422,real,53,0,526,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,54,0,629,O,3000,8.2033,07-09-2010,10:00:47
14422,real,55,1,392,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,56,1,540,O,2000,8.2033,07-09-2010,10:00:47
14422,real,57,1,714,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,58,1,426,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,59,1,501,O,3000,8.2033,07-09-2010,10:00:47
14422,real,60,1,452,O,2000,8.2033,07-09-2010,10:00:47
14422,real,61,1,430,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,62,1,369,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,63,1,782,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,64,1,690,O,2000,8.2033,07-09-2010,10:00:47
14422,real,65,1,411,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,66,1,917,Q,3000,8.2033,07-09-2010,10:00:47
14422,real,67,1,709,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,68,1,628,O,3000,8.2033,07-09-2010,10:00:47
14422,real,69,0,702,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,70,1,534,O,2000,8.2033,07-09-2010,10:00:47
14422,real,71,1,356,Q,2000,8.2033,07-09-2010,10:00:47
14422,real,72,1,402,O,3000,8.2033,07-09-2010,10:00:47
14425,practice,1,0,1347,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,practice,2,1,545,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,practice,3,0,1112,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,practice,4,0,1039,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,practice,5,1,434,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,practice,6,1,277,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,practice,7,1,414,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,practice,8,1,689,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,practice,9,1,306,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,practice,10,1,858,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,practice,11,1,532,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,practice,12,1,395,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,practice,13,1,551,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,practice,14,1,286,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,practice,15,1,315,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,practice,16,1,402,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,1,1,282,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,2,1,279,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,3,1,214,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,4,1,278,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,5,1,588,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,6,1,336,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,7,0,509,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,8,1,285,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,9,1,317,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,10,1,308,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,11,1,292,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,12,1,723,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,13,1,387,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,14,0,454,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,15,1,367,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,16,1,436,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,17,1,325,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,18,1,372,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,19,1,329,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,20,1,312,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,21,0,639,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,22,1,1009,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,23,1,412,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,24,0,1792,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,25,1,485,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,26,0,0,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,27,1,419,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,28,1,727,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,29,0,749,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,30,1,844,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,31,1,1966,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,32,1,477,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,33,1,829,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,34,1,856,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,35,1,377,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,36,1,533,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,37,1,389,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,38,1,602,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,39,1,998,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,40,1,482,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,41,1,386,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,42,1,358,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,43,0,1908,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,44,1,402,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,45,1,1191,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,46,1,372,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,47,1,1041,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,48,0,411,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,49,1,583,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,50,1,884,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,51,0,421,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,52,1,688,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,53,1,377,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,54,0,749,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,55,0,572,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,56,1,233,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,57,1,467,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,58,0,715,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,59,1,378,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,60,1,622,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,61,1,392,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,62,0,668,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,63,1,829,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,64,1,289,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,65,1,449,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,66,1,531,Q,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,67,1,379,Q,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,68,1,648,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,69,0,491,O,3000,8.113666666666667,07-10-2010,10:37:03
14425,real,70,1,299,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,71,0,947,O,2000,8.113666666666667,07-10-2010,10:37:03
14425,real,72,1,570,Q,3000,8.113666666666667,07-10-2010,10:37:03
14426,practice,1,1,219,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,practice,2,1,182,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,practice,3,1,475,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,practice,4,1,508,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,practice,5,0,364,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,practice,6,1,521,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,practice,7,0,520,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,practice,8,0,327,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,practice,9,1,262,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,practice,10,1,328,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,practice,11,1,344,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,practice,12,1,269,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,practice,13,1,263,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,practice,14,1,457,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,practice,15,0,410,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,practice,16,1,373,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,1,1,255,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,2,1,328,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,3,1,349,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,4,1,321,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,5,0,502,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,6,1,387,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,7,1,581,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,8,1,320,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,9,1,301,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,10,0,393,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,11,0,325,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,12,1,329,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,13,1,384,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,14,1,357,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,15,1,362,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,16,1,367,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,17,1,460,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,18,1,350,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,19,1,443,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,20,1,741,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,21,0,435,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,22,1,517,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,23,1,269,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,24,1,318,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,25,1,534,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,26,1,460,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,27,1,373,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,28,1,498,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,29,1,322,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,30,0,745,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,31,1,334,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,32,1,781,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,33,1,337,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,34,1,415,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,35,1,305,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,36,1,720,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,37,0,364,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,38,0,480,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,39,1,320,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,40,1,440,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,41,1,514,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,42,1,329,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,43,1,440,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,44,1,329,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,45,1,393,O,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,46,1,629,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,47,1,350,O,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,48,0,444,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,49,1,567,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,50,1,308,Q,2000,8.014666666666667,07-17-2010,14:14:33
14426,real,51,1,596,Q,3000,8.014666666666667,07-17-2010,14:14:33
14426,real,52,1,312,O,3000,8.014666666666667,07-17-2010,14:14:33
