Subject,TrialProc,Trial,Accuracy,RT,Target,FixationDuration,SessionDate,SessionTime
12237,real,15,1,477,Q,2000,04-28-2015,12:04:57
12237,real,16,1,468,O,1000,04-28-2015,12:04:57
12237,real,17,1,1186,Q,1000,04-28-2015,12:04:57
12237,real,18,1,564,Q,1000,04-28-2015,12:04:57
12237,real,19,1,487,O,1000,04-28-2015,12:04:57
12237,real,20,1,1197,Q,1000,04-28-2015,12:04:57
12237,real,21,1,630,Q,1000,04-28-2015,12:04:57
12237,real,22,1,494,Q,2000,04-28-2015,12:04:57
12237,real,23,1,940,Q,1000,04-28-2015,12:04:57
12237,real,24,1,544,O,2000,04-28-2015,12:04:57
12237,real,25,1,467,Q,2000,04-28-2015,12:04:57
12237,real,26,1,625,O,1000,04-28-2015,12:04:57
12237,real,27,1,457,Q,2000,04-28-2015,12:04:57
12237,real,28,1,631,O,2000,04-28-2015,12:04:57
12237,real,29,1,551,Q,2000,04-28-2015,12:04:57
12237,real,30,1,441,O,1000,04-28-2015,12:04:57
12237,real,31,1,481,O,1000,04-28-2015,12:04:57
12237,real,32,1,462,Q,2000,04-28-2015,12:04:57
12237,real,33,0,1406,Q,2000,04-28-2015,12:04:57
12237,real,34,0,630,O,1000,04-28-2015,12:04:57
12237,real,35,1,463,Q,2000,04-28-2015,12:04:57
12237,real,36,1,1174,Q,1000,04-28-2015,12:04:57
12237,real,37,1,543,O,2000,04-28-2015,12:04:57
12237,real,38,1,603,O,2000,04-28-2015,12:04:57
12237,real,39,1,452,Q,2000,04-28-2015,12:04:57
12237,real,40,1,491,Q,1000,04-28-2015,12:04:57
12237,real,41,1,533,Q,1000,04-28-2015,12:04:57
12237,real,42,1,520,Q,1000,04-28-2015,12:04:57
12237,real,43,1,444,Q,2000,04-28-2015,12:04:57
12237,real,44,1,1652,O,2000,04-28-2015,12:04:57
12237,real,45,0,1010,O,1000,04-28-2015,12:04:57
12237,real,46,1,418,O,2000,04-28-2015,12:04:57
12237,real,47,1,1002,O,1000,04-28-2015,12:04:57
12237,real,48,1,475,Q,2000,04-28-2015,12:04:57
12238,practice,1,1,2197,O,1000,04-28-2015,14:31:07
12238,practice,2,1,1367,Q,2000,04-28-2015,14:31:07
12238,practice,3,0,1521,O,1000,04-28-2015,14:31:07
12238,practice,4,1,637,Q,2000,04-28-2015,14:31:07
12238,practice,5,1,477,O,2000,04-28-2015,14:31:07
12238,practice,6,1,779,O,2000,04-28-2015,14:31:07
12238,practice,7,1,476,O,2000,04-28-2015,14:31:07
12238,practice,8,1,505,Q,2000,04-28-2015,14:31:07
12238,practice,9,1,454,O,1000,04-28-2015,14:31:07
12238,practice,10,1,485,O,1000,04-28-2015,14:31:07
12238,practice,11,0,363,Q,1000,04-28-2015,14:31:07
12238,practice,12,1,158,Q,1000,04-28-2015,14:31:07
12238,practice,13,0,399,Q,2000,04-28-2015,14:31:07
12238,practice,14,0,1064,Q,1000,04-28-2015,14:31:07
12238,practice,15,1,1134,O,2000,04-28-2015,14:31:07
12238,practice,16,1,323,Q,1000,04-28-2015,14:31:07
12238,real,1,1,1330,Q,1000,04-28-2015,14:31:07
12238,real,2,1,447,O,2000,04-28-2015,14:31:07
12238,real,3,0,1277,Q,2000,04-28-2015,14:31:07
12238,real,4,1,461,O,2000,04-28-2015,14:31:07
12238,real,5,1,420,Q,2000,04-28-2015,14:31:07
12238,real,6,1,739,Q,1000,04-28-2015,14:31:07
12238,real,7,0,624,O,1000,04-28-2015,14:31:07
12238,real,8,1,318,O,1000,04-28-2015,14:31:07
12238,real,9,0,587,O,2000,04-28-2015,14:31:07
12238,real,10,0,997,Q,1000,04-28-2015,14:31:07
12238,real,11,1,709,O,2000,04-28-2015,14:31:07
12238,real,12,0,466,O,1000,04-28-2015,14:31:07
12238,real,13,1,976,O,2000,04-28-2015,14:31:07
12238,real,14,0,802,O,1000,04-28-2015,14:31:07
12238,real,15,1,451,O,1000,04-28-2015,14:31:07
12238,real,16,1,554,Q,1000,04-28-2015,14:31:07
12238,real,17,1,677,O,1000,04-28-2015,14:31:07
12238,real,18,1,370,Q,1000,04-28-2015,14:31:07
12238,real,19,0,795,Q,2000,04-28-2015,14:31:07
12238,real,20,0,621,O,1000,04-28-2015,14:31:07
12238,real,21,1,474,O,2000,04-28-2015,14:31:07
12238,real,22,1,544,O,2000,04-28-2015,14:31:07
12238,real,23,1,539,O,2000,04-28-2015,14:31:07
12238,real,24,1,446,O,1000,04-28-2015,14:31:07
12238,real,25,1,429,O,1000,04-28-2015,14:31:07
12238,real,26,1,526,Q,2000,04-28-2015,14:31:07
12238,real,27,1,329,O,2000,04-28-2015,14:31:07
12238,real,28,1,445,Q,1000,04-28-2015,14:31:07
12238,real,29,1,604,Q,2000,04-28-2015,14:31:07
12238,real,30,1,436,Q,2000,04-28-2015,14:31:07
12238,real,31,1,516,Q,1000,04-28-2015,14:31:07
12238,real,32,1,495,O,1000,04-28-2015,14:31:07
12238,real,33,1,542,Q,1000,04-28-2015,14:31:07
12238,real,34,1,872,O,2000,04-28-2015,14:31:07
12238,real,35,1,486,Q,2000,04-28-2015,14:31:07
12238,real,36,0,1060,Q,1000,04-28-2015,14:31:07
12238,real,37,1,418,Q,2000,04-28-2015,14:31:07
12238,real,38,1,667,Q,2000,04-28-2015,14:31:07
12238,real,39,1,545,Q,2000,04-28-2015,14:31:07
12238,real,40,1,748,O,2000,04-28-2015,14:31:07
12238,real,41,0,902,O,2000,04-28-2015,14:31:07
12238,real,42,1,499,Q,1000,04-28-2015,14:31:07
12238,real,43,1,479,Q,2000,04-28-2015,14:31:07
12238,real,44,1,373,Q,1000,04-28-2015,14:31:07
12238,real,45,1,815,O,1000,04-28-2015,14:31:07
12238,real,46,0,1934,Q,1000,04-28-2015,14:31:07
12238,real,47,1,714,Q,2000,04-28-2015,14:31:07
12238,real,48,1,2422,O,1000,04-28-2015,14:31:07
12239,practice,1,1,2169,Q,2000,04-29-2015,10:48:38
12239,practice,2,1,2115,Q,2000,04-29-2015,10:48:38
12239,practice,3,0,0,O,1000,04-29-2015,10:48:38
12239,practice,4,1,2184,O,2000,04-29-2015,10:48:38
12239,practice,5,1,1730,Q,1000,04-29-2015,10:48:38
12239,practice,6,0,3159,Q,1000,04-29-2015,10:48:38
12239,practice,7,1,1841,O,1000,04-29-2015,10:48:38
12239,practice,8,0,1729,Q,1000,04-29-2015,10:48:38
12239,practice,9,1,1717,O,2000,04-29-2015,10:48:38
12239,practice,10,1,2257,Q,1000,04-29-2015,10:48:38
12239,practice,11,1,1368,O,2000,04-29-2015,10:48:38
12239,practice,12,1,1515,O,1000,04-29-2015,10:48:38
12239,practice,13,1,1663,Q,2000,04-29-2015,10:48:38
12239,practice,14,1,1703,O,2000,04-29-2015,10:48:38
12239,practice,15,0,1707,O,1000,04-29-2015,10:48:38
12239,practice,16,1,3465,Q,2000,04-29-2015,10:48:38
12239,real,1,1,1995,Q,1000,04-29-2015,10:48:38
12239,real,2,0,2380,O,1000,04-29-2015,10:48:38
12239,real,3,1,3734,Q,1000,04-29-2015,10:48:38
12239,real,4,1,1634,O,2000,04-29-2015,10:48:38
12239,real,5,1,1697,Q,2000,04-29-2015,10:48:38
12239,real,6,1,2030,O,2000,04-29-2015,10:48:38
12239,real,7,1,3039,O,2000,04-29-2015,10:48:38
12239,real,8,0,2942,O,1000,04-29-2015,10:48:38
12239,real,9,1,1658,O,2000,04-29-2015,10:48:38
12239,real,10,1,1720,Q,1000,04-29-2015,10:48:38
12239,real,11,1,1269,O,1000,04-29-2015,10:48:38
12239,real,12,1,1276,O,2000,04-29-2015,10:48:38
12239,real,13,0,1675,Q,2000,04-29-2015,10:48:38
12239,real,14,1,1464,O,1000,04-29-2015,10:48:38
12239,real,15,1,2127,Q,1000,04-29-2015,10:48:38
12239,real,16,1,1491,Q,2000,04-29-2015,10:48:38
12239,real,17,0,1744,O,2000,04-29-2015,10:48:38
12239,real,18,0,2012,O,1000,04-29-2015,10:48:38
12239,real,19,1,1796,Q,1000,04-29-2015,10:48:38
12239,real,20,1,1887,Q,1000,04-29-2015,10:48:38
12239,real,21,1,2182,Q,1000,04-29-2015,10:48:38
12239,real,22,1,1625,O,1000,04-29-2015,10:48:38
12239,real,23,1,2240,Q,1000,04-29-2015,10:48:38
12239,real,24,1,1681,O,1000,04-29-2015,10:48:38
12239,real,25,0,3239,O,2000,04-29-2015,10:48:38
12239,real,26,0,1895,Q,1000,04-29-2015,10:48:38
12239,real,27,1,2396,Q,1000,04-29-2015,10:48:38
12239,real,28,1,1486,O,1000,04-29-2015,10:48:38
12239,real,29,1,1163,Q,2000,04-29-2015,10:48:38
12239,real,30,1,1166,Q,2000,04-29-2015,10:48:38
12239,real,31,1,1695,O,2000,04-29-2015,10:48:38
12239,real,32,1,1142,Q,2000,04-29-2015,10:48:38
12239,real,33,1,1994,O,1000,04-29-2015,10:48:38
12239,real,34,1,1203,O,2000,04-29-2015,10:48:38
12239,real,35,1,2140,Q,2000,04-29-2015,10:48:38
12239,real,36,1,1472,Q,1000,04-29-2015,10:48:38
12239,real,37,0,2030,Q,2000,04-29-2015,10:48:38
12239,real,38,1,1327,O,1000,04-29-2015,10:48:38
12239,real,39,1,1924,Q,1000,04-29-2015,10:48:38
12239,real,40,1,1088,Q,2000,04-29-2015,10:48:38
12239,real,41,1,1297,Q,2000,04-29-2015,10:48:38
12239,real,42,1,1407,O,1000,04-29-2015,10:48:38
12239,real,43,1,2064,Q,2000,04-29-2015,10:48:38
12239,real,44,1,1679,O,2000,04-29-2015,10:48:38
12239,real,45,1,1206,O,1000,04-29-2015,10:48:38
12239,real,46,1,1247,Q,2000,04-29-2015,10:48:38
12239,real,47,1,1527,O,2000,04-29-2015,10:48:38
12239,real,48,0,0,O,2000,04-29-2015,10:48:38
12240,practice,1,1,2369,O,2000,04-29-2015,15:00:46
12240,practice,2,1,506,O,1000,04-29-2015,15:00:46
12240,practice,3,0,855,Q,2000,04-29-2015,15:00:46
12240,practice,4,0,789,O,1000,04-29-2015,15:00:46
12240,practice,5,1,735,O,1000,04-29-2015,15:00:46
12240,practice,6,0,851,Q,1000,04-29-2015,15:00:46
12240,practice,7,0,689,Q,1000,04-29-2015,15:00:46
12240,practice,8,1,647,Q,1000,04-29-2015,15:00:46
12240,practice,9,0,2693,Q,1000,04-29-2015,15:00:46
12240,practice,10,0,803,O,1000,04-29-2015,15:00:46
12240,practice,11,0,829,Q,2000,04-29-2015,15:00:46
12240,practice,12,0,1028,O,2000,04-29-2015,15:00:46
12240,practice,13,1,836,O,2000,04-29-2015,15:00:46
12240,practice,14,0,812,Q,2000,04-29-2015,15:00:46
12240,practice,15,1,773,O,2000,04-29-2015,15:00:46
12240,practice,16,1,855,Q,2000,04-29-2015,15:00:46
12240,real,1,1,740,O,1000,04-29-2015,15:00:46
12240,real,2,1,1375,Q,1000,04-29-2015,15:00:46
12240,real,3,0,1305,Q,2000,04-29-2015,15:00:46
12240,real,4,1,1030,Q,2000,04-29-2015,15:00:46
12240,real,5,0,1198,Q,1000,04-29-2015,15:00:46
12240,real,6,0,1063,O,2000,04-29-2015,15:00:46
12240,real,7,1,846,Q,2000,04-29-2015,15:00:46
12240,real,8,0,2062,O,1000,04-29-2015,15:00:46
12240,real,9,1,932,Q,2000,04-29-2015,15:00:46
12240,real,10,1,816,O,2000,04-29-2015,15:00:46
12240,real,11,1,1320,O,1000,04-29-2015,15:00:46
12240,real,12,1,973,Q,1000,04-29-2015,15:00:46
12240,real,13,1,1111,Q,1000,04-29-2015,15:00:46
12240,real,14,0,1100,Q,1000,04-29-2015,15:00:46
12240,real,15,0,1649,O,1000,04-29-2015,15:00:46
12240,real,16,0,1535,Q,1000,04-29-2015,15:00:46
12240,real,17,1,908,Q,2000,04-29-2015,15:00:46
12240,real,18,0,2160,O,2000,04-29-2015,15:00:46
12240,real,19,1,1068,O,1000,04-29-2015,15:00:46
12240,real,20,0,3865,Q,2000,04-29-2015,15:00:46
12240,real,21,0,3697,Q,1000,04-29-2015,15:00:46
12240,real,22,0,2208,Q,2000,04-29-2015,15:00:46
12240,real,23,1,872,Q,2000,04-29-2015,15:00:46
12240,real,24,1,1430,Q,1000,04-29-2015,15:00:46
12240,real,25,1,1239,O,2000,04-29-2015,15:00:46
12240,real,26,1,623,O,1000,04-29-2015,15:00:46
12240,real,27,1,1071,Q,2000,04-29-2015,15:00:46
12240,real,28,1,837,Q,2000,04-29-2015,15:00:46
12240,real,29,1,1356,O,2000,04-29-2015,15:00:46
12240,real,30,1,1880,Q,2000,04-29-2015,15:00:46
12240,real,31,1,1069,O,2000,04-29-2015,15:00:46
12240,real,32,1,1700,O,2000,04-29-2015,15:00:46
12240,real,33,0,912,O,2000,04-29-2015,15:00:46
12240,real,34,1,1517,Q,2000,04-29-2015,15:00:46
12240,real,35,0,3680,O,1000,04-29-2015,15:00:46
12240,real,36,1,1328,O,1000,04-29-2015,15:00:46
12240,real,37,1,844,O,1000,04-29-2015,15:00:46
12240,real,38,0,1515,Q,1000,04-29-2015,15:00:46
12240,real,39,0,3496,O,2000,04-29-2015,15:00:46
12240,real,40,0,1046,Q,1000,04-29-2015,15:00:46
12240,real,41,1,876,O,1000,04-29-2015,15:00:46
12240,real,42,1,2683,O,2000,04-29-2015,15:00:46
12240,real,43,1,697,Q,1000,04-29-2015,15:00:46
12240,real,44,1,726,O,2000,04-29-2015,15:00:46
12240,real,45,1,1082,O,1000,04-29-2015,15:00:46
12240,real,46,0,1632,O,1000,04-29-2015,15:00:46
12240,real,47,1,696,O,2000,04-29-2015,15:00:46
12240,real,48,1,846,Q,1000,04-29-2015,15:00:46
12241,practice,1,1,1707,Q,1000,04-29-2015,16:08:09
12241,practice,2,1,1240,O,1000,04-29-2015,16:08:09
12241,practice,3,0,1903,O,2000,04-29-2015,16:08:09
12241,practice,4,0,716,Q,2000,04-29-2015,16:08:09
12241,practice,5,0,816,O,1000,04-29-2015,16:08:09
12241,practice,6,0,728,O,2000,04-29-2015,16:08:09
12241,practice,7,1,1140,Q,2000,04-29-2015,16:08:09
12241,practice,8,1,1039,O,2000,04-29-2015,16:08:09
12241,practice,9,0,1222,O,1000,04-29-2015,16:08:09
12241,practice,10,0,952,Q,1000,04-29-2015,16:08:09
12241,practice,11,1,666,Q,2000,04-29-2015,16:08:09
12241,practice,12,0,689,Q,1000,04-29-2015,16:08:09
12241,practice,13,1,805,O,1000,04-29-2015,16:08:09
12241,practice,14,1,783,Q,2000,04-29-2015,16:08:09
12241,practice,15,0,720,Q,1000,04-29-2015,16:08:09
12241,practice,16,1,572,O,2000,04-29-2015,16:08:09
12241,real,1,1,584,O,2000,04-29-2015,16:08:09
12241,real,2,1,569,O,2000,04-29-2015,16:08:09
12241,real,3,1,628,Q,1000,04-29-2015,16:08:09
12241,real,4,1,588,O,1000,04-29-2015,16:08:09
12241,real,5,1,669,O,2000,04-29-2015,16:08:09
12241,real,6,1,586,Q,2000,04-29-2015,16:08:09
12241,real,7,1,492,O,2000,04-29-2015,16:08:09
12241,real,8,1,690,Q,2000,04-29-2015,16:08:09
12241,real,9,1,536,O,1000,04-29-2015,16:08:09
12241,real,10,1,468,Q,1000,04-29-2015,16:08:09
12241,real,11,1,522,Q,2000,04-29-2015,16:08:09
12241,real,12,0,647,Q,1000,04-29-2015,16:08:09
12241,real,13,1,421,Q,2000,04-29-2015,16:08:09
12241,real,14,1,502,Q,1000,04-29-2015,16:08:09
12241,real,15,1,1284,O,1000,04-29-2015,16:08:09
12241,real,16,1,473,Q,2000,04-29-2015,16:08:09
12241,real,17,1,423,Q,1000,04-29-2015,16:08:09
12241,real,18,1,448,Q,2000,04-29-2015,16:08:09
12241,real,19,1,391,O,2000,04-29-2015,16:08:09
12241,real,20,0,649,O,1000,04-29-2015,16:08:09
12241,real,21,0,805,O,1000,04-29-2015,16:08:09
12241,real,22,1,495,O,2000,04-29-2015,16:08:09
12241,real,23,1,612,O,2000,04-29-2015,16:08:09
12241,real,24,1,461,Q,1000,04-29-2015,16:08:09
12241,real,25,1,1052,Q,1000,04-29-2015,16:08:09
12241,real,26,1,435,O,1000,04-29-2015,16:08:09
12241,real,27,1,898,O,1000,04-29-2015,16:08:09
12241,real,28,0,1055,O,1000,04-29-2015,16:08:09
12241,real,29,0,1134,Q,2000,04-29-2015,16:08:09
12241,real,30,1,483,Q,1000,04-29-2015,16:08:09
12241,real,31,1,401,Q,1000,04-29-2015,16:08:09
12241,real,32,0,674,O,1000,04-29-2015,16:08:09
12241,real,33,1,433,O,2000,04-29-2015,16:08:09
12241,real,34,0,681,O,2000,04-29-2015,16:08:09
12241,real,35,1,526,O,1000,04-29-2015,16:08:09
12241,real,36,1,547,O,2000,04-29-2015,16:08:09
12241,real,37,1,512,Q,1000,04-29-2015,16:08:09
12241,real,38,1,524,Q,1000,04-29-2015,16:08:09
12241,real,39,1,464,O,2000,04-29-2015,16:08:09
12241,real,40,1,512,O,1000,04-29-2015,16:08:09
12241,real,41,1,695,Q,1000,04-29-2015,16:08:09
12241,real,42,1,389,O,2000,04-29-2015,16:08:09
12241,real,43,1,445,Q,2000,04-29-2015,16:08:09
12241,real,44,1,437,Q,2000,04-29-2015,16:08:09
12241,real,45,1,421,O,1000,04-29-2015,16:08:09
12241,real,46,1,413,Q,2000,04-29-2015,16:08:09
12241,real,47,1,438,Q,2000,04-29-2015,16:08:09
12241,real,48,0,861,Q,2000,04-29-2015,16:08:09
12242,practice,1,0,417,Q,2000,04-29-2015,16:09:01
12242,practice,2,1,904,Q,2000,04-29-2015,16:09:01
12242,practice,3,0,852,O,1000,04-29-2015,16:09:01
12242,practice,4,1,971,O,2000,04-29-2015,16:09:01
12242,practice,5,1,862,O,2000,04-29-2015,16:09:01
12242,practice,6,1,1181,Q,1000,04-29-2015,16:09:01
12242,practice,7,0,959,O,1000,04-29-2015,16:09:01
12242,practice,8,1,954,O,1000,04-29-2015,16:09:01
12242,practice,9,1,421,Q,1000,04-29-2015,16:09:01
12242,practice,10,1,749,O,2000,04-29-2015,16:09:01
12242,practice,11,1,392,O,2000,04-29-2015,16:09:01
12242,practice,12,1,409,Q,1000,04-29-2015,16:09:01
12242,practice,13,1,514,Q,2000,04-29-2015,16:09:01
12242,practice,14,0,607,O,1000,04-29-2015,16:09:01
12242,practice,15,1,1063,Q,1000,04-29-2015,16:09:01
12242,practice,16,1,518,Q,2000,04-29-2015,16:09:01
12242,real,1,1,930,Q,1000,04-29-2015,16:09:01
12242,real,2,1,718,Q,1000,04-29-2015,16:09:01
12242,real,3,1,1034,O,2000,04-29-2015,16:09:01
12242,real,4,0,746,Q,2000,04-29-2015,16:09:01
12242,real,5,1,790,O,2000,04-29-2015,16:09:01
12242,real,6,1,919,Q,1000,04-29-2015,16:09:01
12242,real,7,1,828,O,2000,04-29-2015,16:09:01
12242,real,8,0,635,Q,1000,04-29-2015,16:09:01
12242,real,9,1,788,O,1000,04-29-2015,16:09:01
12242,real,10,1,557,Q,2000,04-29-2015,16:09:01
12242,real,11,0,952,O,1000,04-29-2015,16:09:01
12242,real,12,0,1026,O,1000,04-29-2015,16:09:01
12242,real,13,1,1066,Q,1000,04-29-2015,16:09:01
12242,real,14,1,778,O,2000,04-29-2015,16:09:01
12242,real,15,1,541,Q,1000,04-29-2015,16:09:01
12242,real,16,1,744,Q,1000,04-29-2015,16:09:01
12242,real,17,1,884,Q,2000,04-29-2015,16:09:01
12242,real,18,1,706,O,1000,04-29-2015,16:09:01
12242,real,19,1,742,O,1000,04-29-2015,16:09:01
12242,real,20,1,666,Q,1000,04-29-2015,16:09:01
12242,real,21,1,968,Q,2000,04-29-2015,16:09:01
12242,real,22,1,763,O,2000,04-29-2015,16:09:01
12242,real,23,1,702,O,1000,04-29-2015,16:09:01
12242,real,24,1,603,O,2000,04-29-2015,16:09:01
12242,real,25,1,876,O,2000,04-29-2015,16:09:01
12242,real,26,1,994,Q,2000,04-29-2015,16:09:01
12242,real,27,0,732,Q,1000,04-29-2015,16:09:01
12242,real,28,1,504,Q,2000,04-29-2015,16:09:01
12242,real,29,1,781,Q,2000,04-29-2015,16:09:01
12242,real,30,1,1191,Q,2000,04-29-2015,16:09:01
12242,real,31,1,673,Q,2000,04-29-2015,16:09:01
12242,real,32,1,1015,O,1000,04-29-2015,16:09:01
12242,real,33,1,720,O,1000,04-29-2015,16:09:01
12242,real,34,1,635,O,2000,04-29-2015,16:09:01
12242,real,35,1,803,O,1000,04-29-2015,16:09:01
12242,real,36,1,699,O,2000,04-29-2015,16:09:01
12242,real,37,1,409,Q,2000,04-29-2015,16:09:01
12242,real,38,1,553,Q,1000,04-29-2015,16:09:01
12242,real,39,1,732,O,2000,04-29-2015,16:09:01
12242,real,40,0,767,O,1000,04-29-2015,16:09:01
12242,real,41,0,990,Q,2000,04-29-2015,16:09:01
12242,real,42,1,695,O,1000,04-29-2015,16:09:01
12242,real,43,1,884,O,2000,04-29-2015,16:09:01
12242,real,44,1,490,O,2000,04-29-2015,16:09:01
12242,real,45,1,616,O,1000,04-29-2015,16:09:01
12242,real,46,1,520,Q,2000,04-29-2015,16:09:01
12242,real,47,1,532,Q,1000,04-29-2015,16:09:01
12242,real,48,1,448,Q,1000,04-29-2015,16:09:01
12243,practice,1,0,0,Q,1000,04-30-2015,14:58:02
12243,practice,2,0,1594,O,2000,04-30-2015,14:58:02
12243,practice,3,1,1172,Q,2000,04-30-2015,14:58:02
12243,practice,4,1,895,O,2000,04-30-2015,14:58:02
12243,practice,5,1,715,Q,1000,04-30-2015,14:58:02
12243,practice,6,0,841,Q,2000,04-30-2015,14:58:02
12243,practice,7,1,960,Q,2000,04-30-2015,14:58:02
12243,practice,8,1,843,O,1000,04-30-2015,14:58:02
12243,practice,9,1,1003,O,1000,04-30-2015,14:58:02
12243,practice,10,1,620,O,2000,04-30-2015,14:58:02
12243,practice,11,1,588,O,2000,04-30-2015,14:58:02
12243,practice,12,0,2326,O,1000,04-30-2015,14:58:02
12243,practice,13,1,1115,Q,1000,04-30-2015,14:58:02
12243,practice,14,1,592,Q,1000,04-30-2015,14:58:02
12243,practice,15,1,1569,Q,2000,04-30-2015,14:58:02
12243,practice,16,1,659,O,1000,04-30-2015,14:58:02
12243,real,1,0,802,Q,2000,04-30-2015,14:58:02
12243,real,2,0,731,O,2000,04-30-2015,14:58:02
12243,real,3,1,632,Q,2000,04-30-2015,14:58:02
12243,real,4,1,512,O,1000,04-30-2015,14:58:02
12243,real,5,1,462,Q,1000,04-30-2015,14:58:02
12243,real,6,1,452,O,2000,04-30-2015,14:58:02
12243,real,7,1,435,O,1000,04-30-2015,14:58:02
12243,real,8,1,339,O,1000,04-30-2015,14:58:02
12243,real,9,0,574,O,2000,04-30-2015,14:58:02
12243,real,10,1,441,Q,1000,04-30-2015,14:58:02
12243,real,11,1,393,O,1000,04-30-2015,14:58:02
12243,real,12,1,363,O,1000,04-30-2015,14:58:02
12243,real,13,1,357,Q,2000,04-30-2015,14:58:02
12243,real,14,1,320,O,2000,04-30-2015,14:58:02
12243,real,15,1,340,O,1000,04-30-2015,14:58:02
12243,real,16,0,271,Q,2000,04-30-2015,14:58:02
12243,real,17,1,366,Q,2000,04-30-2015,14:58:02
12243,real,18,0,592,O,1000,04-30-2015,14:58:02
12243,real,19,1,442,Q,1000,04-30-2015,14:58:02
12243,real,20,1,346,Q,1000,04-30-2015,14:58:02
12243,real,21,1,825,O,1000,04-30-2015,14:58:02
12243,real,22,1,504,O,1000,04-30-2015,14:58:02
12243,real,23,1,421,Q,1000,04-30-2015,14:58:02
12243,real,24,1,493,O,2000,04-30-2015,14:58:02
12243,real,25,0,1635,O,2000,04-30-2015,14:58:02
12243,real,26,1,579,Q,1000,04-30-2015,14:58:02
12243,real,27,1,486,Q,2000,04-30-2015,14:58:02
12243,real,28,1,1059,O,1000,04-30-2015,14:58:02
12243,real,29,1,538,Q,1000,04-30-2015,14:58:02
12243,real,30,1,429,Q,2000,04-30-2015,14:58:02
12243,real,31,1,398,Q,1000,04-30-2015,14:58:02
12243,real,32,1,407,O,2000,04-30-2015,14:58:02
12243,real,33,1,376,O,1000,04-30-2015,14:58:02
12243,real,34,1,442,Q,1000,04-30-2015,14:58:02
12243,real,35,1,498,Q,2000,04-30-2015,14:58:02
12243,real,36,1,439,O,2000,04-30-2015,14:58:02
12243,real,37,1,431,Q,2000,04-30-2015,14:58:02
12243,real,38,0,2662,Q,2000,04-30-2015,14:58:02
12243,real,39,1,661,O,2000,04-30-2015,14:58:02
12243,real,40,1,453,O,2000,04-30-2015,14:58:02
12243,real,41,0,1977,Q,1000,04-30-2015,14:58:02
12243,real,42,1,964,O,2000,04-30-2015,14:58:02
12243,real,43,1,518,Q,2000,04-30-2015,14:58:02
12243,real,44,1,619,O,2000,04-30-2015,14:58:02
12243,real,45,1,370,Q,1000,04-30-2015,14:58:02
12243,real,46,1,373,Q,1000,04-30-2015,14:58:02
12243,real,47,1,519,O,1000,04-30-2015,14:58:02
12243,real,48,1,683,Q,2000,04-30-2015,14:58:02
12244,practice,1,0,0,Q,2000,04-30-2015,15:43:24
12244,practice,2,0,0,O,1000,04-30-2015,15:43:24
12244,practice,3,0,0,Q,2000,04-30-2015,15:43:24
12244,practice,4,0,0,O,2000,04-30-2015,15:43:24
12244,practice,5,0,0,Q,1000,04-30-2015,15:43:24
12244,practice,6,0,0,Q,1000,04-30-2015,15:43:24
12244,practice,7,0,0,Q,2000,04-30-2015,15:43:24
12244,practice,8,0,0,O,2000,04-30-2015,15:43:24
12244,practice,9,0,0,Q,1000,04-30-2015,15:43:24
12244,practice,10,0,0,O,2000,04-30-2015,15:43:24
12244,practice,11,0,0,O,1000,04-30-2015,15:43:24
12244,practice,12,0,0,O,2000,04-30-2015,15:43:24
12244,practice,13,0,0,Q,2000,04-30-2015,15:43:24
12244,practice,14,0,0,Q,1000,04-30-2015,15:43:24
12244,practice,15,0,0,O,1000,04-30-2015,15:43:24
12244,practice,16,0,0,O,1000,04-30-2015,15:43:24
12244,real,1,0,0,O,1000,04-30-2015,15:43:24
12244,real,2,0,0,Q,2000,04-30-2015,15:43:24
12244,real,3,0,0,O,1000,04-30-2015,15:43:24
12244,real,4,0,0,Q,1000,04-30-2015,15:43:24
12244,real,5,0,0,O,2000,04-30-2015,15:43:24
12244,real,6,0,0,O,2000,04-30-2015,15:43:24
12244,real,7,0,0,Q,1000,04-30-2015,15:43:24
12244,real,8,0,0,O,1000,04-30-2015,15:43:24
12244,real,9,0,0,O,1000,04-30-2015,15:43:24
12244,real,10,0,0,O,1000,04-30-2015,15:43:24
12244,real,11,0,0,Q,1000,04-30-2015,15:43:24
12244,real,12,0,0,Q,1000,04-30-2015,15:43:24
12244,real,13,0,0,O,1000,04-30-2015,15:43:24
12244,real,14,0,0,O,1000,04-30-2015,15:43:24
12244,real,15,0,0,O,1000,04-30-2015,15:43:24
12244,real,16,0,0,Q,1000,04-30-2015,15:43:24
12244,real,17,0,0,Q,2000,04-30-2015,15:43:24
12244,real,18,0,0,Q,2000,04-30-2015,15:43:24
12244,real,19,0,0,O,2000,04-30-2015,15:43:24
12244,real,20,0,0,Q,1000,04-30-2015,15:43:24
12244,real,21,0,0,O,2000,04-30-2015,15:43:24
12244,real,22,0,0,Q,2000,04-30-2015,15:43:24
12244,real,23,0,0,Q,2000,04-30-2015,15:43:24
12244,real,24,0,0,O,1000,04-30-2015,15:43:24
12244,real,25,0,0,Q,1000,04-30-2015,15:43:24
12244,real,26,0,0,Q,1000,04-30-2015,15:43:24
12244,real,27,0,0,O,2000,04-30-2015,15:43:24
12244,real,28,0,0,O,1000,04-30-2015,15:43:24
12244,real,29,0,0,Q,1000,04-30-2015,15:43:24
12244,real,30,0,0,O,2000,04-30-2015,15:43:24
