Subject,Trial,Circle1,Circle2,Difference,CorrectResponse,Accuracy,CircleThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12021,50,50,51,1,right,1,1,1,0,
12021,51,50,49,1,left,1,1,1,0,
12021,52,40,39,1,left,0,1,1,1,15
12021,53,60,56,4,left,1,1,0,1,16
12021,54,70,67,3,left,0,1,1,1,17
12021,55,60,66,6,right,1,1,0,1,18
12021,56,65,60,5,left,1,1,1,0,
12021,57,40,44,4,right,1,1,1,0,
12021,58,60,63,3,right,1,1,1,0,
12021,59,60,62,2,right,1,1,1,0,
12021,60,60,61,1,right,1,1,1,0,
12021,61,49,50,1,right,1,1,1,0,
12021,62,50,49,1,left,1,1,1,0,
12021,63,59,60,1,right,1,1,1,0,
12021,64,39,40,1,right,1,1,1,0,
12022,1,30,40,10,right,1,3,,,
12022,2,50,58,8,right,1,3,1,0,
12022,3,76,70,6,left,1,3,1,0,
12022,4,74,70,4,left,1,3,1,0,
12022,5,70,72,2,right,1,3,1,0,
12022,6,40,41,1,right,1,3,1,0,
12022,7,69,70,1,right,0,3,1,1,1
12022,8,70,74,4,right,1,3,0,1,2
12022,9,60,57,3,left,1,3,1,0,
12022,10,58,60,2,right,1,3,1,0,
12022,11,60,61,1,right,1,3,1,0,
12022,12,61,60,1,left,0,3,1,1,3
12022,13,44,40,4,left,1,3,0,1,4
12022,14,43,40,3,left,1,3,1,0,
12022,15,38,40,2,right,1,3,1,0,
12022,16,40,39,1,left,0,3,1,1,5
12022,17,60,64,4,right,1,3,0,1,6
12022,18,53,50,3,left,1,3,1,0,
12022,19,60,58,2,left,1,3,1,0,
12022,20,49,50,1,right,1,3,1,0,
12022,21,40,39,1,left,1,3,1,0,
12022,22,41,40,1,left,0,3,1,1,7
12022,23,66,70,4,right,0,3,0,0,
12022,24,50,57,7,right,1,3,0,1,8
12022,25,50,56,6,right,1,3,1,0,
12022,26,45,50,5,right,1,3,1,0,
12022,27,60,64,4,right,1,3,1,0,
12022,28,70,67,3,left,1,3,1,0,
12022,29,58,60,2,right,1,3,1,0,
12022,30,51,50,1,left,0,3,1,1,9
12022,31,50,46,4,left,1,3,0,1,10
12022,32,37,40,3,right,0,3,1,1,11
12022,33,60,54,6,left,1,3,0,1,12
12022,34,70,65,5,left,1,3,1,0,
12022,35,56,60,4,right,0,3,1,1,13
12022,36,57,50,7,left,1,3,0,1,14
12022,37,56,50,6,left,1,3,1,0,
12022,38,45,40,5,left,1,3,1,0,
12022,39,40,36,4,left,1,3,1,0,
12022,40,63,60,3,left,1,3,1,0,
12022,41,70,72,2,right,1,3,1,0,
12022,42,60,61,1,right,0,3,1,1,15
12022,43,50,46,4,left,1,3,0,1,16
12022,44,40,43,3,right,1,3,1,0,
12022,45,38,40,2,right,1,3,1,0,
12022,46,40,41,1,right,1,3,1,0,
12022,47,71,70,1,left,1,3,1,0,
12022,48,60,59,1,left,0,3,1,1,17
12022,49,50,46,4,left,1,3,0,1,18
12022,50,50,47,3,left,1,3,1,0,
12022,51,50,52,2,right,1,3,1,0,
12022,52,70,69,1,left,1,3,1,0,
12022,53,70,69,1,left,1,3,1,0,
12022,54,61,60,1,left,0,3,1,1,19
12022,55,66,70,4,right,1,3,0,1,20
12022,56,47,50,3,right,1,3,1,0,
12022,57,62,60,2,left,0,3,1,1,21
12022,58,70,75,5,right,1,3,0,1,22
12022,59,66,70,4,right,1,3,1,0,
12022,60,40,37,3,left,1,3,1,0,
12022,61,40,42,2,right,1,3,1,0,
12022,62,59,60,1,right,1,3,1,0,
12022,63,71,70,1,left,0,3,1,1,23
12022,64,46,50,4,right,1,3,0,1,24
12023,1,60,70,10,right,1,5,,,
12023,2,50,42,8,left,1,5,1,0,
12023,3,40,46,6,right,1,5,1,0,
12023,4,56,60,4,right,1,5,1,0,
12023,5,38,40,2,right,1,5,1,0,
12023,6,50,51,1,right,0,5,1,1,1
12023,7,60,53,7,left,1,5,0,1,2
12023,8,34,40,6,right,1,5,1,0,
12023,9,35,40,5,right,1,5,1,0,
12023,10,46,50,4,right,1,5,1,0,
12023,11,53,50,3,left,1,5,1,0,
12023,12,42,40,2,left,1,5,1,0,
12023,13,41,40,1,left,1,5,1,0,
12023,14,40,39,1,left,1,5,1,0,
12023,15,70,69,1,left,1,5,1,0,
12023,16,41,40,1,left,1,5,1,0,
12023,17,70,71,1,right,0,5,1,1,3
12023,18,64,60,4,left,1,5,0,1,4
12023,19,40,43,3,right,1,5,1,0,
12023,20,70,68,2,left,1,5,1,0,
12023,21,50,49,1,left,1,5,1,0,
12023,22,40,41,1,right,1,5,1,0,
12023,23,60,59,1,left,1,5,1,0,
12023,24,51,50,1,left,1,5,1,0,
12023,25,50,51,1,right,1,5,1,0,
12023,26,40,39,1,left,1,5,1,0,
12023,27,49,50,1,right,0,5,1,1,5
12023,28,74,70,4,left,1,5,0,1,6
12023,29,60,63,3,right,1,5,1,0,
12023,30,48,50,2,right,0,5,1,1,7
12023,31,70,65,5,left,1,5,0,1,8
12023,32,50,54,4,right,1,5,1,0,
12023,33,40,37,3,left,1,5,1,0,
12023,34,38,40,2,right,1,5,1,0,
12023,35,60,61,1,right,0,5,1,1,9
12023,36,70,66,4,left,1,5,0,1,10
12023,37,60,57,3,left,1,5,1,0,
12023,38,60,58,2,left,1,5,1,0,
12023,39,69,70,1,right,0,5,1,1,11
12023,40,70,74,4,right,0,5,0,0,
12023,41,40,33,7,left,1,5,0,1,12
12023,42,76,70,6,left,1,5,1,0,
12023,43,40,45,5,right,1,5,1,0,
12023,44,46,50,4,right,1,5,1,0,
12023,45,50,53,3,right,1,5,1,0,
12023,46,62,60,2,left,1,5,1,0,
12023,47,70,71,1,right,0,5,1,1,13
12023,48,74,70,4,left,1,5,0,1,14
12023,49,57,60,3,right,1,5,1,0,
12023,50,72,70,2,left,1,5,1,0,
12023,51,69,70,1,right,0,5,1,1,15
12023,52,44,40,4,left,1,5,0,1,16
12023,53,57,60,3,right,1,5,1,0,
12023,54,68,70,2,right,1,5,1,0,
12023,55,61,60,1,left,1,5,1,0,
12023,56,59,60,1,right,0,5,1,1,17
12023,57,54,50,4,left,1,5,0,1,18
12023,58,53,50,3,left,1,5,1,0,
12023,59,50,48,2,left,1,5,1,0,
12023,60,61,60,1,left,1,5,1,0,
12023,61,50,49,1,left,0,5,1,1,19
12023,62,70,74,4,right,1,5,0,1,20
12023,63,60,63,3,right,0,5,1,1,21
12023,64,60,66,6,right,1,5,0,1,22
12024,1,50,60,10,right,1,4,,,
12024,2,52,60,8,right,1,4,1,0,
12024,3,60,54,6,left,1,4,1,0,
12024,4,40,36,4,left,1,4,1,0,
12024,5,70,72,2,right,1,4,1,0,
12024,6,69,70,1,right,1,4,1,0,
12024,7,70,69,1,left,0,4,1,1,1
12024,8,36,40,4,right,1,4,0,1,2
12024,9,60,63,3,right,1,4,1,0,
12024,10,40,42,2,right,1,4,1,0,
12024,11,41,40,1,left,1,4,1,0,
12024,12,69,70,1,right,1,4,1,0,
12024,13,49,50,1,right,1,4,1,0,
12024,14,40,41,1,right,1,4,1,0,
12024,15,71,70,1,left,1,4,1,0,
12024,16,39,40,1,right,0,4,1,1,3
12024,17,50,54,4,right,1,4,0,1,4
12024,18,40,43,3,right,1,4,1,0,
12024,19,60,62,2,right,1,4,1,0,
12024,20,50,51,1,right,1,4,1,0,
12024,21,70,69,1,left,0,4,1,1,5
12024,22,46,50,4,right,1,4,0,1,6
12024,23,37,40,3,right,1,4,1,0,
12024,24,60,62,2,right,1,4,1,0,
12024,25,41,40,1,left,1,4,1,0,
12024,26,59,60,1,right,1,4,1,0,
12024,27,59,60,1,right,1,4,1,0,
12024,28,51,50,1,left,0,4,1,1,7
12024,29,60,64,4,right,1,4,0,1,8
12024,30,70,73,3,right,1,4,1,0,
12024,31,72,70,2,left,1,4,1,0,
12024,32,61,60,1,left,0,4,1,1,9
12024,33,64,60,4,left,1,4,0,1,10
12024,34,70,73,3,right,1,4,1,0,
12024,35,72,70,2,left,0,4,1,1,11
12024,36,45,40,5,left,1,4,0,1,12
12024,37,50,54,4,right,1,4,1,0,
12024,38,40,37,3,left,1,4,1,0,
12024,39,52,50,2,left,0,4,1,1,13
12024,40,40,35,5,left,1,4,0,1,14
12024,41,40,44,4,right,1,4,1,0,
12024,42,50,47,3,left,1,4,1,0,
12024,43,70,68,2,left,1,4,1,0,
12024,44,61,60,1,left,0,4,1,1,15
12024,45,46,50,4,right,1,4,0,1,16
12024,46,63,60,3,left,1,4,1,0,
12024,47,68,70,2,right,1,4,1,0,
12024,48,39,40,1,right,0,4,1,1,17
12024,49,54,50,4,left,1,4,0,1,18
12024,50,47,50,3,right,1,4,1,0,
12024,51,60,58,2,left,1,4,1,0,
12024,52,70,71,1,right,1,4,1,0,
12024,53,50,49,1,left,1,4,1,0,
12024,54,41,40,1,left,0,4,1,1,19
12024,55,50,46,4,left,1,4,0,1,20
12024,56,57,60,3,right,1,4,1,0,
12024,57,72,70,2,left,1,4,1,0,
12024,58,60,59,1,left,0,4,1,1,21
12024,59,70,66,4,left,1,4,0,1,22
12024,60,50,47,3,left,1,4,1,0,
12024,61,40,38,2,left,1,4,1,0,
12024,62,69,70,1,right,1,4,1,0,
12024,63,51,50,1,left,1,4,1,0,
12024,64,60,59,1,left,0,4,1,1,23
12025,1,50,40,10,left,1,1,,,
12025,2,50,58,8,right,1,1,1,0,
12025,3,46,40,6,left,1,1,1,0,
12025,4,36,40,4,right,1,1,1,0,
12025,5,40,42,2,right,0,1,1,1,1
12025,6,52,60,8,right,1,1,0,1,2
12025,7,64,70,6,right,1,1,1,0,
12025,8,70,65,5,left,1,1,1,0,
12025,9,54,50,4,left,1,1,1,0,
12025,10,40,37,3,left,1,1,1,0,
12025,11,72,70,2,left,1,1,1,0,
12025,12,50,51,1,right,0,1,1,1,3
12025,13,64,60,4,left,1,1,0,1,4
12025,14,60,57,3,left,1,1,1,0,
12025,15,70,72,2,right,0,1,1,1,5
12025,16,60,55,5,left,1,1,0,1,6
12025,17,44,40,4,left,1,1,1,0,
12025,18,60,63,3,right,1,1,1,0,
12025,19,68,70,2,right,1,1,1,0,
12025,20,41,40,1,left,1,1,1,0,
12025,21,70,71,1,right,0,1,1,1,7
12025,22,40,36,4,left,1,1,0,1,8
12025,23,70,73,3,right,1,1,1,0,
12025,24,40,42,2,right,1,1,1,0,
12025,25,59,60,1,right,0,1,1,1,9
12025,26,66,70,4,right,1,1,0,1,10
12025,27,47,50,3,right,1,1,1,0,
12025,28,60,62,2,right,0,1,1,1,11
12025,29,65,60,5,left,1,1,0,1,12
12025,30,46,50,4,right,1,1,1,0,
12025,31,70,73,3,right,1,1,1,0,
12025,32,60,58,2,left,1,1,1,0,
12025,33,50,49,1,left,1,1,1,0,
12025,34,50,49,1,left,1,1,1,0,
12025,35,49,50,1,right,0,1,1,1,13
12025,36,36,40,4,right,1,1,0,1,14
12025,37,70,67,3,left,1,1,1,0,
12025,38,60,58,2,left,1,1,1,0,
12025,39,60,61,1,right,1,1,1,0,
12025,40,50,51,1,right,1,1,1,0,
12025,41,61,60,1,left,0,1,1,1,15
12025,42,36,40,4,right,1,1,0,1,16
12025,43,40,37,3,left,1,1,1,0,
12025,44,40,42,2,right,1,1,1,0,
12025,45,70,69,1,left,1,1,1,0,
12025,46,59,60,1,right,0,1,1,1,17
12025,47,74,70,4,left,1,1,0,1,18
12025,48,53,50,3,left,1,1,1,0,
12025,49,60,62,2,right,0,1,1,1,19
12025,50,45,50,5,right,1,1,0,1,20
12025,51,40,36,4,left,1,1,1,0,
12025,52,50,47,3,left,1,1,1,0,
12025,53,42,40,2,left,1,1,1,0,
12025,54,71,70,1,left,1,1,1,0,
12025,55,71,70,1,left,1,1,1,0,
12025,56,70,69,1,left,1,1,1,0,
12025,57,69,70,1,right,0,1,1,1,21
12025,58,50,54,4,right,1,1,0,1,22
12025,59,53,50,3,left,1,1,1,0,
12025,60,40,42,2,right,0,1,1,1,23
12025,61,35,40,5,right,1,1,0,1,24
12025,62,54,50,4,left,1,1,1,0,
12025,63,63,60,3,left,1,1,1,0,
12025,64,58,60,2,right,1,1,1,0,
12027,1,60,70,10,right,1,3,,,
12027,2,48,40,8,left,1,3,1,0,
12027,3,60,54,6,left,1,3,1,0,
12027,4,54,50,4,left,1,3,1,0,
12027,5,50,52,2,right,1,3,1,0,
12027,6,69,70,1,right,1,3,1,0,
12027,7,50,49,1,left,1,3,1,0,
12027,8,59,60,1,right,1,3,1,0,
12027,9,40,39,1,left,0,3,1,1,1
12027,10,40,44,4,right,1,3,0,1,2
12027,11,57,60,3,right,1,3,1,0,
12027,12,40,38,2,left,1,3,1,0,
12027,13,70,71,1,right,1,3,1,0,
12027,14,51,50,1,left,1,3,1,0,
12027,15,70,69,1,left,1,3,1,0,
12027,16,49,50,1,right,1,3,1,0,
12027,17,71,70,1,left,1,3,1,0,
12027,18,39,40,1,right,1,3,1,0,
12027,19,61,60,1,left,0,3,1,1,3
12027,20,66,70,4,right,1,3,0,1,4
12027,21,70,73,3,right,1,3,1,0,
12027,22,42,40,2,left,1,3,1,0,
12027,23,60,59,1,left,1,3,1,0,
12027,24,39,40,1,right,1,3,1,0,
12027,25,49,50,1,right,0,3,1,1,5
12027,26,74,70,4,left,1,3,0,1,6
12027,27,70,67,3,left,1,3,1,0,
12027,28,58,60,2,right,0,3,1,1,7
12027,29,50,45,5,left,1,3,0,1,8
12027,30,36,40,4,right,1,3,1,0,
12027,31,50,53,3,right,1,3,1,0,
12027,32,62,60,2,left,1,3,1,0,
12027,33,40,39,1,left,0,3,1,1,9
12027,34,40,44,4,right,1,3,0,1,10
12027,35,70,67,3,left,1,3,1,0,
12027,36,62,60,2,left,1,3,1,0,
12027,37,60,61,1,right,0,3,1,1,11
12027,38,50,54,4,right,1,3,0,1,12
12027,39,47,50,3,right,1,3,1,0,
12027,40,48,50,2,right,1,3,1,0,
12027,41,41,40,1,left,1,3,1,0,
12027,42,50,49,1,left,1,3,1,0,
12027,43,60,61,1,right,0,3,1,1,13
12027,44,50,54,4,right,1,3,0,1,14
12027,45,37,40,3,right,1,3,1,0,
12027,46,72,70,2,left,1,3,1,0,
12027,47,60,61,1,right,1,3,1,0,
12027,48,51,50,1,left,1,3,1,0,
12027,49,70,69,1,left,1,3,1,0,
12027,50,60,61,1,right,1,3,1,0,
12027,51,51,50,1,left,1,3,1,0,
12027,52,60,59,1,left,1,3,1,0,
12027,53,59,60,1,right,0,3,1,1,15
12027,54,60,56,4,left,1,3,0,1,16
12027,55,67,70,3,right,1,3,1,0,
12027,56,70,72,2,right,1,3,1,0,
12027,57,70,71,1,right,1,3,1,0,
12027,58,40,41,1,right,1,3,1,0,
12027,59,40,39,1,left,0,3,1,1,17
12027,60,50,46,4,left,1,3,0,1,18
12027,61,73,70,3,left,1,3,1,0,
12027,62,42,40,2,left,0,3,1,1,19
12027,63,65,60,5,left,1,3,0,1,20
12027,64,40,44,4,right,1,3,1,0,
12029,1,60,70,10,right,1,2,,,
12029,2,70,78,8,right,1,2,1,0,
12029,3,70,76,6,right,1,2,1,0,
12029,4,36,40,4,right,1,2,1,0,
12029,5,40,38,2,left,0,2,1,1,1
12029,6,52,60,8,right,1,2,0,1,2
12029,7,70,64,6,left,1,2,1,0,
12029,8,75,70,5,left,1,2,1,0,
12029,9,66,70,4,right,1,2,1,0,
12029,10,50,47,3,left,1,2,1,0,
12029,11,68,70,2,right,1,2,1,0,
12029,12,40,41,1,right,0,2,1,1,3
12029,13,50,46,4,left,1,2,0,1,4
12029,14,43,40,3,left,1,2,1,0,
12029,15,50,52,2,right,1,2,1,0,
12029,16,60,59,1,left,1,2,1,0,
12029,17,69,70,1,right,1,2,1,0,
12029,18,59,60,1,right,1,2,1,0,
12029,19,39,40,1,right,1,2,1,0,
12029,20,50,51,1,right,1,2,1,0,
12029,21,50,51,1,right,1,2,1,0,
12029,22,70,69,1,left,1,2,1,0,
12029,23,40,41,1,right,0,2,1,1,5
12029,24,54,50,4,left,1,2,0,1,6
12029,25,53,50,3,left,1,2,1,0,
12029,26,62,60,2,left,1,2,1,0,
12029,27,49,50,1,right,1,2,1,0,
12029,28,70,71,1,right,1,2,1,0,
12029,29,50,51,1,right,1,2,1,0,
12029,30,60,61,1,right,1,2,1,0,
12029,31,50,49,1,left,1,2,1,0,
12029,32,40,41,1,right,0,2,1,1,7
12029,33,46,50,4,right,1,2,0,1,8
12029,34,43,40,3,left,1,2,1,0,
12029,35,72,70,2,left,0,2,1,1,9
12029,36,75,70,5,left,1,2,0,1,10
12029,37,60,56,4,left,1,2,1,0,
12029,38,63,60,3,left,1,2,1,0,
12029,39,58,60,2,right,0,2,1,1,11
12029,40,40,35,5,left,1,2,0,1,12
12029,41,40,36,4,left,1,2,1,0,
12029,42,50,47,3,left,1,2,1,0,
12029,43,48,50,2,right,0,2,1,1,13
12029,44,45,50,5,right,1,2,0,1,14
12029,45,44,40,4,left,1,2,1,0,
12029,46,40,43,3,right,1,2,1,0,
12029,47,38,40,2,right,1,2,1,0,
12029,48,60,59,1,left,1,2,1,0,
12029,49,69,70,1,right,1,2,1,0,
12029,50,61,60,1,left,1,2,1,0,
12029,51,41,40,1,left,1,2,1,0,
12029,52,60,61,1,right,1,2,1,0,
12029,53,51,50,1,left,1,2,1,0,
12029,54,70,69,1,left,1,2,1,0,
12029,55,51,50,1,left,1,2,1,0,
12029,56,40,39,1,left,1,2,1,0,
12029,57,59,60,1,right,0,2,1,1,15
12029,58,74,70,4,left,1,2,0,1,16
12029,59,60,63,3,right,1,2,1,0,
12029,60,62,60,2,left,1,2,1,0,
12029,61,70,71,1,right,1,2,1,0,
12029,62,70,69,1,left,0,2,1,1,17
12029,63,60,56,4,left,1,2,0,1,18
12029,64,37,40,3,right,1,2,1,0,
12030,1,60,50,10,left,1,1,,,
12030,2,60,52,8,left,1,1,1,0,
12030,3,70,64,6,left,1,1,1,0,
12030,4,64,60,4,left,1,1,1,0,
12030,5,40,38,2,left,1,1,1,0,
12030,6,49,50,1,right,1,1,1,0,
12030,7,70,69,1,left,1,1,1,0,
12030,8,50,49,1,left,1,1,1,0,
12030,9,50,49,1,left,1,1,1,0,
12030,10,50,51,1,right,1,1,1,0,
12030,11,70,71,1,right,0,1,1,1,1
12030,12,40,44,4,right,1,1,0,1,2
12030,13,43,40,3,left,1,1,1,0,
12030,14,38,40,2,right,1,1,1,0,
12030,15,41,40,1,left,1,1,1,0,
12030,16,71,70,1,left,1,1,1,0,
12030,17,71,70,1,left,0,1,1,1,3
12030,18,50,54,4,right,1,1,0,1,4
12030,19,40,37,3,left,1,1,1,0,
12030,20,60,62,2,right,1,1,1,0,
12030,21,60,59,1,left,1,1,1,0,
12030,22,49,50,1,right,1,1,1,0,
12030,23,59,60,1,right,1,1,1,0,
12030,24,39,40,1,right,1,1,1,0,
12030,25,40,39,1,left,1,1,1,0,
12030,26,49,50,1,right,1,1,1,0,
12030,27,39,40,1,right,1,1,1,0,
12030,28,50,51,1,right,1,1,1,0,
12030,29,69,70,1,right,0,1,1,1,5
12030,30,60,64,4,right,1,1,0,1,6
12030,31,60,57,3,left,1,1,1,0,
12030,32,70,72,2,right,1,1,1,0,
12030,33,50,49,1,left,1,1,1,0,
12030,34,61,60,1,left,1,1,1,0,
12030,35,40,39,1,left,0,1,1,1,7
12030,36,46,50,4,right,1,1,0,1,8
12030,37,70,73,3,right,1,1,1,0,
12030,38,40,42,2,right,0,1,1,1,9
12030,39,55,50,5,left,1,1,0,1,10
12030,40,40,44,4,right,1,1,1,0,
12030,41,67,70,3,right,1,1,1,0,
12030,42,42,40,2,left,1,1,1,0,
12030,43,59,60,1,right,0,1,1,1,11
12030,44,66,70,4,right,1,1,0,1,12
12030,45,63,60,3,left,1,1,1,0,
12030,46,40,42,2,right,1,1,1,0,
12030,47,50,51,1,right,1,1,1,0,
12030,48,60,61,1,right,1,1,1,0,
12030,49,50,49,1,left,1,1,1,0,
12030,50,59,60,1,right,1,1,1,0,
12030,51,60,61,1,right,1,1,1,0,
12030,52,41,40,1,left,1,1,1,0,
12030,53,71,70,1,left,1,1,1,0,
12030,54,61,60,1,left,1,1,1,0,
12030,55,70,69,1,left,1,1,1,0,
12030,56,70,69,1,left,1,1,1,0,
12030,57,70,71,1,right,1,1,1,0,
12030,58,69,70,1,right,0,1,1,1,13
12030,59,54,50,4,left,1,1,0,1,14
12030,60,57,60,3,right,1,1,1,0,
12030,61,52,50,2,left,1,1,1,0,
12030,62,39,40,1,right,1,1,1,0,
12030,63,71,70,1,left,1,1,1,0,
12030,64,51,50,1,left,1,1,1,0,
12033,1,50,60,10,right,1,2,,,
12033,2,70,62,8,left,1,2,1,0,
12033,3,34,40,6,right,1,2,1,0,
12033,4,66,70,4,right,1,2,1,0,
12033,5,68,70,2,right,1,2,1,0,
12033,6,39,40,1,right,1,2,1,0,
12033,7,40,39,1,left,0,2,1,1,1
12033,8,60,56,4,left,0,2,0,0,
12033,9,43,50,7,right,1,2,0,1,2
12033,10,66,60,6,left,1,2,1,0,
12033,11,40,35,5,left,1,2,1,0,
12033,12,54,50,4,left,1,2,1,0,
12033,13,60,57,3,left,1,2,1,0,
12033,14,42,40,2,left,1,2,1,0,
12033,15,50,49,1,left,1,2,1,0,
12033,16,40,41,1,right,1,2,1,0,
12033,17,70,71,1,right,1,2,1,0,
12033,18,40,39,1,left,0,2,1,1,3
12033,19,50,54,4,right,1,2,0,1,4
12033,20,50,53,3,right,1,2,1,0,
12033,21,58,60,2,right,1,2,1,0,
12033,22,70,71,1,right,1,2,1,0,
12033,23,50,49,1,left,0,2,1,1,5
12033,24,44,40,4,left,0,2,0,0,
12033,25,40,47,7,right,1,2,0,1,6
12033,26,60,66,6,right,1,2,1,0,
12033,27,45,50,5,right,1,2,1,0,
12033,28,54,50,4,left,1,2,1,0,
12033,29,70,67,3,left,1,2,1,0,
12033,30,60,62,2,right,0,2,1,1,7
12033,31,60,65,5,right,1,2,0,1,8
12033,32,64,60,4,left,1,2,1,0,
12033,33,53,50,3,left,1,2,1,0,
12033,34,62,60,2,left,1,2,1,0,
12033,35,50,49,1,left,1,2,1,0,
12033,36,60,61,1,right,0,2,1,1,9
12033,37,70,66,4,left,1,2,0,1,10
12033,38,47,50,3,right,0,2,1,1,11
12033,39,50,44,6,left,1,2,0,1,12
12033,40,55,50,5,left,1,2,1,0,
12033,41,36,40,4,right,1,2,1,0,
12033,42,70,67,3,left,1,2,1,0,
12033,43,60,58,2,left,1,2,1,0,
12033,44,59,60,1,right,0,2,1,1,13
12033,45,74,70,4,left,1,2,0,1,14
12033,46,37,40,3,right,1,2,1,0,
12033,47,68,70,2,right,1,2,1,0,
12033,48,69,70,1,right,1,2,1,0,
12033,49,40,41,1,right,1,2,1,0,
12033,50,41,40,1,left,0,2,1,1,15
12033,51,44,40,4,left,0,2,0,0,
12033,52,53,60,7,right,1,2,0,1,16
12033,53,70,76,6,right,1,2,1,0,
12033,54,65,60,5,left,1,2,1,0,
12033,55,70,74,4,right,0,2,1,1,17
12033,56,40,47,7,right,1,2,0,1,18
12033,57,76,70,6,left,1,2,1,0,
12033,58,60,55,5,left,1,2,1,0,
12033,59,74,70,4,left,1,2,1,0,
12033,60,47,50,3,right,0,2,1,1,19
12033,61,40,34,6,left,1,2,0,1,20
12033,62,50,55,5,right,1,2,1,0,
12033,63,74,70,4,left,1,2,1,0,
12033,64,57,60,3,right,1,2,1,0,
12034,1,50,60,10,right,1,2,,,
12034,2,40,32,8,left,1,2,1,0,
12034,3,40,34,6,left,1,2,1,0,
12034,4,46,50,4,right,1,2,1,0,
12034,5,58,60,2,right,0,2,1,1,1
12034,6,40,48,8,right,1,2,0,1,2
12034,7,70,64,6,left,1,2,1,0,
12034,8,45,50,5,right,1,2,1,0,
12034,9,40,36,4,left,1,2,1,0,
12034,10,70,73,3,right,0,2,1,1,3
12034,11,76,70,6,left,1,2,0,1,4
12034,12,50,55,5,right,1,2,1,0,
12034,13,56,60,4,right,1,2,1,0,
12034,14,67,70,3,right,1,2,1,0,
12034,15,60,58,2,left,1,2,1,0,
12034,16,60,61,1,right,0,2,1,1,5
12034,17,70,74,4,right,0,2,0,0,
12034,18,63,70,7,right,1,2,0,1,6
12034,19,60,66,6,right,1,2,1,0,
12034,20,35,40,5,right,1,2,1,0,
12034,21,74,70,4,left,1,2,1,0,
12034,22,50,53,3,right,1,2,1,0,
12034,23,62,60,2,left,1,2,1,0,
12034,24,40,41,1,right,0,2,1,1,7
12034,25,46,50,4,right,1,2,0,1,8
12034,26,63,60,3,left,1,2,1,0,
12034,27,50,48,2,left,0,2,1,1,9
12034,28,45,50,5,right,1,2,0,1,10
12034,29,50,46,4,left,1,2,1,0,
12034,30,37,40,3,right,1,2,1,0,
12034,31,60,62,2,right,0,2,1,1,11
12034,32,70,75,5,right,0,2,0,0,
12034,33,70,62,8,left,1,2,0,1,12
12034,34,60,53,7,left,1,2,1,0,
12034,35,56,50,6,left,1,2,1,0,
12034,36,55,50,5,left,1,2,1,0,
12034,37,36,40,4,right,1,2,1,0,
12034,38,57,60,3,right,1,2,1,0,
12034,39,58,60,2,right,1,2,1,0,
12034,40,41,40,1,left,1,2,1,0,
12034,41,61,60,1,left,1,2,1,0,
12034,42,39,40,1,right,1,2,1,0,
12034,43,50,49,1,left,1,2,1,0,
12034,44,41,40,1,left,1,2,1,0,
12034,45,50,51,1,right,0,2,1,1,13
12034,46,50,46,4,left,1,2,0,1,14
12034,47,67,70,3,right,1,2,1,0,
12034,48,52,50,2,left,1,2,1,0,
12034,49,40,41,1,right,1,2,1,0,
12034,50,71,70,1,left,1,2,1,0,
12034,51,71,70,1,left,1,2,1,0,
12034,52,70,69,1,left,0,2,1,1,15
12034,53,54,50,4,left,1,2,0,1,16
12034,54,60,57,3,left,1,2,1,0,
12034,55,42,40,2,left,1,2,1,0,
12034,56,41,40,1,left,1,2,1,0,
12034,57,40,39,1,left,1,2,1,0,
12034,58,69,70,1,right,0,2,1,1,17
12034,59,70,66,4,left,1,2,0,1,18
12034,60,60,63,3,right,1,2,1,0,
12034,61,62,60,2,left,1,2,1,0,
12034,62,60,59,1,left,0,2,1,1,19
12034,63,70,74,4,right,1,2,0,1,20
12034,64,40,43,3,right,1,2,1,0,
12035,1,50,60,10,right,1,2,,,
12035,2,32,40,8,right,1,2,1,0,
12035,3,46,40,6,left,1,2,1,0,
12035,4,70,66,4,left,1,2,1,0,
12035,5,52,50,2,left,1,2,1,0,
12035,6,49,50,1,right,1,2,1,0,
12035,7,51,50,1,left,1,2,1,0,
12035,8,40,39,1,left,0,2,1,1,1
12035,9,60,56,4,left,1,2,0,1,2
12035,10,67,70,3,right,1,2,1,0,
12035,11,70,68,2,left,1,2,1,0,
12035,12,69,70,1,right,0,2,1,1,3
12035,13,70,66,4,left,1,2,0,1,4
12035,14,60,57,3,left,1,2,1,0,
12035,15,62,60,2,left,1,2,1,0,
12035,16,70,71,1,right,0,2,1,1,5
12035,17,50,54,4,right,1,2,0,1,6
12035,18,53,50,3,left,1,2,1,0,
12035,19,40,38,2,left,1,2,1,0,
12035,20,71,70,1,left,1,2,1,0,
12035,21,71,70,1,left,1,2,1,0,
12035,22,40,41,1,right,0,2,1,1,7
12035,23,46,50,4,right,1,2,0,1,8
12035,24,50,47,3,left,1,2,1,0,
12035,25,70,72,2,right,1,2,1,0,
12035,26,61,60,1,left,1,2,1,0,
12035,27,71,70,1,left,1,2,1,0,
12035,28,51,50,1,left,1,2,1,0,
12035,29,60,61,1,right,0,2,1,1,9
12035,30,60,56,4,left,1,2,0,1,10
12035,31,50,53,3,right,0,2,1,1,11
12035,32,54,60,6,right,1,2,0,1,12
12035,33,45,50,5,right,1,2,1,0,
12035,34,40,44,4,right,1,2,1,0,
