Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,PitchThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12084,63,825,830,5,second,0,7,1,1,23
12084,64,820,812,8,first,1,7,0,1,24
12086,1,820,835,15,second,1,6,,,
12086,2,830,843,13,second,1,6,1,0,
12086,3,819,830,11,second,1,6,1,0,
12086,4,830,821,9,first,1,6,1,0,
12086,5,810,803,7,first,1,6,1,0,
12086,6,810,815,5,second,1,6,1,0,
12086,7,833,830,3,first,1,6,1,0,
12086,8,812,810,2,first,1,6,1,0,
12086,9,821,820,1,first,1,6,1,0,
12086,10,799,800,1,second,0,6,1,1,1
12086,11,830,826,4,first,1,6,0,1,2
12086,12,820,817,3,first,1,6,1,0,
12086,13,820,818,2,first,1,6,1,0,
12086,14,820,821,1,second,0,6,1,1,3
12086,15,820,816,4,first,1,6,0,1,4
12086,16,800,797,3,first,1,6,1,0,
12086,17,800,802,2,second,0,6,1,1,5
12086,18,810,815,5,second,1,6,0,1,6
12086,19,816,820,4,second,1,6,1,0,
12086,20,817,820,3,second,0,6,1,1,7
12086,21,810,804,6,first,1,6,0,1,8
12086,22,815,820,5,second,1,6,1,0,
12086,23,816,820,4,second,1,6,1,0,
12086,24,797,800,3,second,0,6,1,1,9
12086,25,816,810,6,first,1,6,0,1,10
12086,26,835,830,5,first,1,6,1,0,
12086,27,816,820,4,second,0,6,1,1,11
12086,28,793,800,7,second,0,6,0,0,
12086,29,810,800,10,first,1,6,0,1,12
12086,30,820,829,9,second,1,6,1,0,
12086,31,830,838,8,second,1,6,1,0,
12086,32,830,823,7,first,1,6,1,0,
12086,33,806,800,6,first,1,6,1,0,
12086,34,800,795,5,first,1,6,1,0,
12086,35,804,800,4,first,1,6,1,0,
12086,36,833,830,3,first,0,6,1,1,13
12086,37,800,794,6,first,1,6,0,1,14
12086,38,830,835,5,second,0,6,1,1,15
12086,39,792,800,8,second,0,6,0,0,
12086,40,810,821,11,second,1,6,0,1,16
12086,41,800,810,10,second,0,6,1,1,17
12086,42,830,843,13,second,1,6,0,1,18
12086,43,812,800,12,first,1,6,1,0,
12086,44,819,830,11,second,0,6,1,1,19
12086,45,806,820,14,second,1,6,0,1,20
12086,46,830,817,13,first,1,6,1,0,
12086,47,820,808,12,first,1,6,1,0,
12086,48,819,830,11,second,1,6,1,0,
12086,49,830,820,10,first,1,6,1,0,
12086,50,810,819,9,second,1,6,1,0,
12086,51,812,820,8,second,1,6,1,0,
12086,52,823,830,7,second,1,6,1,0,
12086,53,816,810,6,first,1,6,1,0,
12086,54,835,830,5,first,0,6,1,1,21
12086,55,828,820,8,first,1,6,0,1,22
12086,56,800,793,7,first,1,6,1,0,
12086,57,816,810,6,first,1,6,1,0,
12086,58,815,820,5,second,1,6,1,0,
12086,59,800,804,4,second,0,6,1,1,23
12086,60,807,800,7,first,1,6,0,1,24
12086,61,826,820,6,first,1,6,1,0,
12086,62,810,805,5,first,1,6,1,0,
12086,63,820,824,4,second,1,6,1,0,
12086,64,800,803,3,second,0,6,1,1,25
12087,1,830,845,15,second,1,24,,,
12087,2,830,843,13,second,1,24,1,0,
12087,3,800,811,11,second,0,24,1,1,1
12087,4,800,783,17,first,1,24,0,1,2
12087,5,825,810,15,first,1,24,1,0,
12087,6,820,807,13,first,1,24,1,0,
12087,7,831,820,11,first,1,24,1,0,
12087,8,830,820,10,first,0,24,1,1,3
12087,9,800,813,13,second,1,24,0,1,4
12087,10,830,818,12,first,1,24,1,0,
12087,11,820,831,11,second,1,24,1,0,
12087,12,820,810,10,first,1,24,1,0,
12087,13,800,791,9,first,1,24,1,0,
12087,14,812,820,8,second,0,24,1,1,5
12087,15,809,820,11,second,1,24,0,1,6
12087,16,820,830,10,second,1,24,1,0,
12087,17,820,811,9,first,1,24,1,0,
12087,18,822,830,8,second,0,24,1,1,7
12087,19,811,800,11,first,1,24,0,1,8
12087,20,820,830,10,second,1,24,1,0,
12087,21,820,829,9,second,1,24,1,0,
12087,22,800,808,8,second,0,24,1,1,9
12087,23,809,820,11,second,1,24,0,1,10
12087,24,840,830,10,first,1,24,1,0,
12087,25,810,801,9,first,1,24,1,0,
12087,26,810,818,8,second,0,24,1,1,11
12087,27,841,830,11,first,1,24,0,1,12
12087,28,800,810,10,second,0,24,1,1,13
12087,29,830,817,13,first,0,24,0,0,
12087,30,820,836,16,second,0,24,0,0,
12087,31,830,849,19,second,1,24,0,1,14
12087,32,800,782,18,first,1,24,1,0,
12087,33,803,820,17,second,0,24,1,1,15
12087,34,780,800,20,second,1,24,0,1,16
12087,35,829,810,19,first,1,24,1,0,
12087,36,802,820,18,second,1,24,1,0,
12087,37,800,783,17,first,1,24,1,0,
12087,38,804,820,16,second,0,24,1,1,17
12087,39,849,830,19,first,0,24,0,0,
12087,40,820,798,22,first,1,24,0,1,18
12087,41,799,820,21,second,0,24,1,1,19
12087,42,820,796,24,first,1,24,0,1,20
12087,43,810,833,23,second,0,24,1,1,21
12087,44,810,786,24,first,1,24,0,1,22
12087,45,823,800,23,first,0,24,1,1,23
12087,46,810,786,24,first,1,24,0,1,24
12087,47,853,830,23,first,1,24,1,0,
12087,48,810,832,22,second,1,24,1,0,
12087,49,841,820,21,first,1,24,1,0,
12087,50,800,820,20,second,1,24,1,0,
12087,51,819,800,19,first,1,24,1,0,
12087,52,782,800,18,second,1,24,1,0,
12087,53,820,837,17,second,1,24,1,0,
12087,54,784,800,16,second,0,24,1,1,25
12087,55,811,830,19,second,0,24,0,0,
12087,56,810,832,22,second,1,24,0,1,26
12087,57,830,851,21,second,0,24,1,1,27
12087,58,776,800,24,second,1,24,0,1,28
12087,59,833,810,23,first,1,24,1,0,
12087,60,830,808,22,first,0,24,1,1,29
12087,61,830,806,24,first,1,24,0,1,30
12087,62,810,787,23,first,0,24,1,1,31
12087,63,824,800,24,first,0,24,0,0,
12087,64,844,820,24,first,0,24,0,0,
12089,1,815,800,15,first,1,1,,,
12089,2,817,830,13,second,1,1,1,0,
12089,3,810,821,11,second,1,1,1,0,
12089,4,839,830,9,first,1,1,1,0,
12089,5,813,820,7,second,0,1,1,1,1
12089,6,810,797,13,first,1,1,0,1,2
12089,7,810,799,11,first,1,1,1,0,
12089,8,810,800,10,first,1,1,1,0,
12089,9,819,810,9,first,1,1,1,0,
12089,10,812,820,8,second,0,1,1,1,3
12089,11,800,789,11,first,1,1,0,1,4
12089,12,790,800,10,second,0,1,1,1,5
12089,13,817,830,13,second,1,1,0,1,6
12089,14,820,808,12,first,1,1,1,0,
12089,15,800,811,11,second,0,1,1,1,7
12089,16,810,824,14,second,1,1,0,1,8
12089,17,787,800,13,second,0,1,1,1,9
12089,18,804,820,16,second,1,1,0,1,10
12089,19,805,820,15,second,1,1,1,0,
12089,20,830,816,14,first,1,1,1,0,
12089,21,843,830,13,first,0,1,1,1,11
12089,22,820,836,16,second,1,1,0,1,12
12089,23,835,820,15,first,1,1,1,0,
12089,24,806,820,14,second,0,1,1,1,13
12089,25,827,810,17,first,1,1,0,1,14
12089,26,800,816,16,second,1,1,1,0,
12089,27,825,810,15,first,1,1,1,0,
12089,28,814,800,14,first,1,1,1,0,
12089,29,833,820,13,first,1,1,1,0,
12089,30,842,830,12,first,1,1,1,0,
12089,31,831,820,11,first,1,1,1,0,
12089,32,830,820,10,first,1,1,1,0,
12089,33,800,791,9,first,0,1,1,1,15
12089,34,812,800,12,first,1,1,0,1,16
12089,35,841,830,11,first,0,1,1,1,17
12089,36,830,844,14,second,1,1,0,1,18
12089,37,800,813,13,second,0,1,1,1,19
12089,38,820,804,16,first,1,1,0,1,20
12089,39,805,820,15,second,1,1,1,0,
12089,40,800,814,14,second,1,1,1,0,
12089,41,823,810,13,first,1,1,1,0,
12089,42,810,822,12,second,1,1,1,0,
12089,43,789,800,11,second,0,1,1,1,21
12089,44,830,816,14,first,0,1,0,0,
12089,45,820,837,17,second,1,1,0,1,22
12089,46,814,830,16,second,1,1,1,0,
12089,47,805,820,15,second,1,1,1,0,
12089,48,800,786,14,first,1,1,1,0,
12089,49,830,843,13,second,1,1,1,0,
12089,50,830,842,12,second,1,1,1,0,
12089,51,820,831,11,second,1,1,1,0,
12089,52,830,820,10,first,1,1,1,0,
12089,53,820,811,9,first,1,1,1,0,
12089,54,800,792,8,first,1,1,1,0,
12089,55,793,800,7,second,0,1,1,1,23
12089,56,810,800,10,first,1,1,0,1,24
12089,57,821,830,9,second,1,1,1,0,
12089,58,830,822,8,first,1,1,1,0,
12089,59,820,827,7,second,1,1,1,0,
12089,60,806,800,6,first,1,1,1,0,
12089,61,820,815,5,first,1,1,1,0,
12089,62,816,820,4,second,1,1,1,0,
12089,63,810,813,3,second,1,1,1,0,
12089,64,830,832,2,second,1,1,1,0,
12092,1,825,810,15,first,1,20,,,
12092,2,807,820,13,second,0,20,1,1,1
12092,3,801,820,19,second,1,20,0,1,2
12092,4,810,793,17,first,1,20,1,0,
12092,5,785,800,15,second,0,20,1,1,3
12092,6,800,779,21,first,1,20,0,1,4
12092,7,800,781,19,first,1,20,1,0,
12092,8,810,828,18,second,1,20,1,0,
12092,9,803,820,17,second,1,20,1,0,
12092,10,830,846,16,second,1,20,1,0,
12092,11,845,830,15,first,0,20,1,1,5
12092,12,828,810,18,first,1,20,0,1,6
12092,13,800,783,17,first,1,20,1,0,
12092,14,816,800,16,first,0,20,1,1,7
12092,15,829,810,19,first,0,20,0,0,
12092,16,800,822,22,second,0,20,0,0,
12092,17,810,786,24,first,1,20,0,1,8
12092,18,820,797,23,first,1,20,1,0,
12092,19,822,800,22,first,1,20,1,0,
12092,20,820,841,21,second,1,20,1,0,
12092,21,820,800,20,first,1,20,1,0,
12092,22,849,830,19,first,0,20,1,1,9
12092,23,852,830,22,first,1,20,0,1,10
12092,24,809,830,21,second,0,20,1,1,11
12092,25,796,820,24,second,1,20,0,1,12
12092,26,830,807,23,first,1,20,1,0,
12092,27,798,820,22,second,1,20,1,0,
12092,28,820,799,21,first,1,20,1,0,
12092,29,820,840,20,second,1,20,1,0,
12092,30,830,811,19,first,1,20,1,0,
12092,31,818,800,18,first,1,20,1,0,
12092,32,800,817,17,second,1,20,1,0,
12092,33,846,830,16,first,0,20,1,1,13
12092,34,811,830,19,second,1,20,0,1,14
12092,35,802,820,18,second,1,20,1,0,
12092,36,830,813,17,first,1,20,1,0,
12092,37,784,800,16,second,0,20,1,1,15
12092,38,801,820,19,second,1,20,0,1,16
12092,39,838,820,18,first,1,20,1,0,
12092,40,830,813,17,first,1,20,1,0,
12092,41,836,820,16,first,1,20,1,0,
12092,42,815,830,15,second,1,20,1,0,
12092,43,810,824,14,second,1,20,1,0,
12092,44,820,833,13,second,1,20,1,0,
12092,45,800,812,12,second,0,20,1,1,17
12092,46,815,830,15,second,1,20,0,1,18
12092,47,800,814,14,second,1,20,1,0,
12092,48,810,823,13,second,0,20,1,1,19
12092,49,784,800,16,second,0,20,0,0,
12092,50,810,829,19,second,1,20,0,1,20
12092,51,830,848,18,second,1,20,1,0,
12092,52,830,847,17,second,1,20,1,0,
12092,53,820,836,16,second,1,20,1,0,
12092,54,835,820,15,first,0,20,1,1,21
12092,55,838,820,18,first,0,20,0,0,
12092,56,799,820,21,second,1,20,0,1,22
12092,57,830,850,20,second,1,20,1,0,
12092,58,820,801,19,first,1,20,1,0,
12092,59,810,792,18,first,1,20,1,0,
12092,60,820,803,17,first,1,20,1,0,
12092,61,810,794,16,first,0,20,1,1,23
12092,62,800,781,19,first,1,20,0,1,24
12092,63,782,800,18,second,0,20,1,1,25
12092,64,831,810,21,first,1,20,0,1,26
12094,1,815,830,15,second,1,10,,,
12094,2,830,843,13,second,0,10,1,1,1
12094,3,830,811,19,first,1,10,0,1,2
12094,4,820,803,17,first,1,10,1,0,
12094,5,845,830,15,first,0,10,1,1,3
12094,6,851,830,21,first,0,10,0,0,
12094,7,854,830,24,first,1,10,0,1,4
12094,8,830,853,23,second,1,10,1,0,
12094,9,800,822,22,second,1,10,1,0,
12094,10,800,821,21,second,1,10,1,0,
12094,11,820,800,20,first,1,10,1,0,
12094,12,811,830,19,second,1,10,1,0,
12094,13,802,820,18,second,1,10,1,0,
12094,14,820,837,17,second,1,10,1,0,
12094,15,814,830,16,second,1,10,1,0,
12094,16,800,815,15,second,0,10,1,1,5
12094,17,820,838,18,second,1,10,0,1,6
12094,18,830,813,17,first,0,10,1,1,7
12094,19,810,790,20,first,1,10,0,1,8
12094,20,839,820,19,first,1,10,1,0,
12094,21,810,792,18,first,1,10,1,0,
12094,22,813,830,17,second,1,10,1,0,
12094,23,810,826,16,second,1,10,1,0,
12094,24,820,835,15,second,1,10,1,0,
12094,25,786,800,14,second,0,10,1,1,9
12094,26,800,817,17,second,1,10,0,1,10
12094,27,826,810,16,first,1,10,1,0,
12094,28,825,810,15,first,1,10,1,0,
12094,29,810,824,14,second,1,10,1,0,
12094,30,807,820,13,second,1,10,1,0,
12094,31,820,832,12,second,1,10,1,0,
12094,32,809,820,11,second,1,10,1,0,
12094,33,810,800,10,first,1,10,1,0,
12094,34,809,800,9,first,1,10,1,0,
12094,35,830,838,8,second,1,10,1,0,
12094,36,810,803,7,first,1,10,1,0,
12094,37,794,800,6,second,0,10,1,1,11
12094,38,830,839,9,second,1,10,0,1,12
12094,39,810,802,8,first,1,10,1,0,
12094,40,800,793,7,first,1,10,1,0,
12094,41,820,814,6,first,0,10,1,1,13
12094,42,810,819,9,second,1,10,0,1,14
12094,43,800,792,8,first,1,10,1,0,
12094,44,807,800,7,first,1,10,1,0,
12094,45,816,810,6,first,1,10,1,0,
12094,46,800,795,5,first,1,10,1,0,
12094,47,834,830,4,first,0,10,1,1,15
12094,48,827,820,7,first,0,10,0,0,
12094,49,810,820,10,second,0,10,0,0,
12094,50,813,800,13,first,1,10,0,1,16
12094,51,822,810,12,first,1,10,1,0,
12094,52,800,789,11,first,1,10,1,0,
12094,53,830,820,10,first,0,10,1,1,17
12094,54,830,817,13,first,0,10,0,0,
12094,55,784,800,16,second,0,10,0,0,
12094,56,801,820,19,second,1,10,0,1,18
12094,57,838,820,18,first,1,10,1,0,
12094,58,803,820,17,second,1,10,1,0,
12094,59,784,800,16,second,1,10,1,0,
12094,60,810,825,15,second,1,10,1,0,
12094,61,806,820,14,second,1,10,1,0,
12094,62,820,807,13,first,1,10,1,0,
12094,63,808,820,12,second,1,10,1,0,
12094,64,830,819,11,first,1,10,1,0,
12095,1,845,830,15,first,1,12,,,
12095,2,810,797,13,first,1,12,1,0,
12095,3,830,841,11,second,1,12,1,0,
12095,4,829,820,9,first,0,12,1,1,1
12095,5,805,820,15,second,1,12,0,1,2
12095,6,820,833,13,second,1,12,1,0,
12095,7,809,820,11,second,0,12,1,1,3
12095,8,830,816,14,first,1,12,0,1,4
12095,9,813,800,13,first,1,12,1,0,
12095,10,800,788,12,first,1,12,1,0,
12095,11,809,820,11,second,1,12,1,0,
12095,12,800,790,10,first,1,12,1,0,
12095,13,821,830,9,second,1,12,1,0,
12095,14,838,830,8,first,0,12,1,1,5
12095,15,800,811,11,second,0,12,0,0,
12095,16,786,800,14,second,0,12,0,0,
12095,17,800,783,17,first,1,12,0,1,6
12095,18,784,800,16,second,0,12,1,1,7
12095,19,830,811,19,first,1,12,0,1,8
12095,20,830,848,18,second,0,12,1,1,9
12095,21,821,800,21,first,1,12,0,1,10
12095,22,820,840,20,second,1,12,1,0,
12095,23,819,800,19,first,1,12,1,0,
12095,24,828,810,18,first,1,12,1,0,
12095,25,820,803,17,first,1,12,1,0,
12095,26,804,820,16,second,1,12,1,0,
12095,27,805,820,15,second,1,12,1,0,
12095,28,824,810,14,first,1,12,1,0,
12095,29,807,820,13,second,0,12,1,1,11
12095,30,800,816,16,second,0,12,0,0,
12095,31,801,820,19,second,0,12,0,0,
12095,32,798,820,22,second,0,12,0,0,
12095,33,824,800,24,first,1,12,0,1,12
12095,34,830,853,23,second,1,12,1,0,
12095,35,830,808,22,first,1,12,1,0,
12095,36,810,789,21,first,1,12,1,0,
12095,37,810,830,20,second,1,12,1,0,
12095,38,800,781,19,first,1,12,1,0,
12095,39,810,792,18,first,1,12,1,0,
12095,40,813,830,17,second,1,12,1,0,
12095,41,820,804,16,first,1,12,1,0,
12095,42,845,830,15,first,0,12,1,1,13
12095,43,782,800,18,second,0,12,0,0,
12095,44,830,809,21,first,1,12,0,1,14
12095,45,830,810,20,first,1,12,1,0,
12095,46,849,830,19,first,1,12,1,0,
12095,47,830,848,18,second,1,12,1,0,
12095,48,820,837,17,second,1,12,1,0,
12095,49,784,800,16,second,0,12,1,1,15
12095,50,839,820,19,first,1,12,0,1,16
12095,51,810,792,18,first,1,12,1,0,
12095,52,810,827,17,second,1,12,1,0,
12095,53,810,826,16,second,1,12,1,0,
12095,54,815,830,15,second,0,12,1,1,17
12095,55,800,818,18,second,1,12,0,1,18
12095,56,820,837,17,second,1,12,1,0,
12095,57,814,830,16,second,1,12,1,0,
12095,58,810,825,15,second,1,12,1,0,
12095,59,820,806,14,first,1,12,1,0,
12095,60,820,807,13,first,1,12,1,0,
12095,61,832,820,12,first,1,12,1,0,
12095,62,821,810,11,first,1,12,1,0,
12095,63,800,810,10,second,1,12,1,0,
12095,64,829,820,9,first,0,12,1,1,19
12096,1,830,845,15,second,1,19,,,
12096,2,820,833,13,second,1,19,1,0,
12096,3,841,830,11,first,0,19,1,1,1
12096,4,800,783,17,first,1,19,0,1,2
12096,5,800,815,15,second,0,19,1,1,3
12096,6,810,831,21,second,1,19,0,1,4
12096,7,801,820,19,second,1,19,1,0,
12096,8,830,812,18,first,0,19,1,1,5
12096,9,821,800,21,first,1,19,0,1,6
12096,10,820,840,20,second,0,19,1,1,7
12096,11,797,820,23,second,0,19,0,0,
12096,12,824,800,24,first,1,19,0,1,8
12096,13,833,810,23,first,1,19,1,0,
12096,14,820,798,22,first,1,19,1,0,
12096,15,831,810,21,first,1,19,1,0,
12096,16,830,810,20,first,1,19,1,0,
12096,17,800,819,19,second,0,19,1,1,9
12096,18,820,842,22,second,1,19,0,1,10
12096,19,809,830,21,second,1,19,1,0,
12096,20,800,820,20,second,1,19,1,0,
12096,21,839,820,19,first,0,19,1,1,11
12096,22,810,832,22,second,1,19,0,1,12
12096,23,779,800,21,second,1,19,1,0,
12096,24,820,800,20,first,0,19,1,1,13
12096,25,830,807,23,first,1,19,0,1,14
12096,26,800,778,22,first,1,19,1,0,
12096,27,809,830,21,second,0,19,1,1,15
12096,28,806,830,24,second,0,19,0,0,
12096,29,854,830,24,first,1,19,0,1,16
12096,30,797,820,23,second,1,19,1,0,
12096,31,842,820,22,first,0,19,1,1,17
12096,32,824,800,24,first,1,19,0,1,18
12096,33,797,820,23,second,1,19,1,0,
12096,34,800,822,22,second,0,19,1,1,19
12096,35,820,844,24,second,0,19,0,0,
12096,36,834,810,24,first,1,19,0,1,20
12096,37,820,797,23,first,1,19,1,0,
12096,38,852,830,22,first,0,19,1,1,21
12096,39,810,786,24,first,1,19,0,1,22
12096,40,797,820,23,second,0,19,1,1,23
12096,41,776,800,24,second,1,19,0,1,24
12096,42,830,853,23,second,1,19,1,0,
12096,43,810,788,22,first,0,19,1,1,25
12096,44,800,776,24,first,1,19,0,1,26
12096,45,853,830,23,first,1,19,1,0,
12096,46,810,832,22,second,1,19,1,0,
12096,47,810,789,21,first,1,19,1,0,
12096,48,830,850,20,second,1,19,1,0,
12096,49,820,801,19,first,1,19,1,0,
12096,50,828,810,18,first,1,19,1,0,
12096,51,783,800,17,second,1,19,1,0,
12096,52,800,816,16,second,0,19,1,1,27
12096,53,810,791,19,first,1,19,0,1,28
12096,54,818,800,18,first,1,19,1,0,
12096,55,813,830,17,second,1,19,1,0,
12096,56,800,784,16,first,1,19,1,0,
12096,57,785,800,15,second,0,19,1,1,29
12096,58,838,820,18,first,0,19,0,0,
12096,59,841,820,21,first,0,19,0,0,
12096,60,796,820,24,second,1,19,0,1,30
12096,61,797,820,23,second,1,19,1,0,
12096,62,830,808,22,first,1,19,1,0,
12096,63,830,851,21,second,1,19,1,0,
12096,64,810,830,20,second,1,19,1,0,
12097,1,830,815,15,first,1,9,,,
12097,2,807,820,13,second,1,9,1,0,
12097,3,820,831,11,second,1,9,1,0,
12097,4,811,820,9,second,1,9,1,0,
12097,5,813,820,7,second,1,9,1,0,
12097,6,825,830,5,second,1,9,1,0,
12097,7,803,800,3,first,1,9,1,0,
12097,8,800,802,2,second,0,9,1,1,1
12097,9,810,815,5,second,1,9,0,1,2
12097,10,796,800,4,second,0,9,1,1,3
12097,11,823,830,7,second,1,9,0,1,4
12097,12,810,804,6,first,1,9,1,0,
12097,13,800,805,5,second,0,9,1,1,5
12097,14,822,830,8,second,1,9,0,1,6
12097,15,817,810,7,first,1,9,1,0,
12097,16,814,820,6,second,1,9,1,0,
12097,17,815,810,5,first,1,9,1,0,
12097,18,830,834,4,second,1,9,1,0,
12097,19,830,833,3,second,1,9,1,0,
12097,20,828,830,2,second,0,9,1,1,7
12097,21,820,815,5,first,0,9,0,0,
12097,22,800,792,8,first,0,9,0,0,
12097,23,789,800,11,second,0,9,0,0,
12097,24,810,824,14,second,1,9,0,1,8
12097,25,820,833,13,second,1,9,1,0,
12097,26,820,832,12,second,1,9,1,0,
12097,27,841,830,11,first,1,9,1,0,
12097,28,830,820,10,first,1,9,1,0,
12097,29,809,800,9,first,0,9,1,1,9
12097,30,830,842,12,second,1,9,0,1,10
12097,31,810,799,11,first,1,9,1,0,
12097,32,810,820,10,second,1,9,1,0,
12097,33,820,829,9,second,1,9,1,0,
12097,34,830,822,8,first,1,9,1,0,
12097,35,827,820,7,first,1,9,1,0,
12097,36,810,804,6,first,1,9,1,0,
12097,37,810,805,5,first,0,9,1,1,11
12097,38,792,800,8,second,1,9,0,1,12
12097,39,827,820,7,first,1,9,1,0,
12097,40,814,820,6,second,1,9,1,0,
12097,41,800,795,5,first,1,9,1,0,
12097,42,804,800,4,first,1,9,1,0,
12097,43,823,820,3,first,1,9,1,0,
12097,44,818,820,2,second,0,9,1,1,13
12097,45,835,830,5,first,0,9,0,0,
12097,46,800,792,8,first,0,9,0,0,
12097,47,800,811,11,second,0,9,0,0,
12097,48,810,824,14,second,1,9,0,1,14
12097,49,823,810,13,first,1,9,1,0,
12097,50,832,820,12,first,1,9,1,0,
12097,51,841,830,11,first,0,9,1,1,15
12097,52,786,800,14,second,0,9,0,0,
12097,53,800,817,17,second,0,9,0,0,
12097,54,830,850,20,second,1,9,0,1,16
12097,55,820,801,19,first,1,9,1,0,
12097,56,848,830,18,first,1,9,1,0,
12097,57,817,800,17,first,1,9,1,0,
12097,58,820,804,16,first,1,9,1,0,
12097,59,825,810,15,first,1,9,1,0,
12097,60,800,786,14,first,1,9,1,0,
12097,61,820,807,13,first,1,9,1,0,
12097,62,830,818,12,first,1,9,1,0,
12097,63,809,820,11,second,1,9,1,0,
12097,64,810,820,10,second,1,9,1,0,
12098,1,815,800,15,first,1,9,,,
12098,2,800,787,13,first,1,9,1,0,
12098,3,800,789,11,first,1,9,1,0,
12098,4,830,839,9,second,1,9,1,0,
12098,5,810,817,7,second,1,9,1,0,
12098,6,835,830,5,first,0,9,1,1,1
12098,7,789,800,11,second,1,9,0,1,2
12098,8,820,810,10,first,1,9,1,0,
12098,9,830,839,9,second,1,9,1,0,
12098,10,792,800,8,second,1,9,1,0,
12098,11,820,827,7,second,1,9,1,0,
12098,12,810,804,6,first,1,9,1,0,
12098,13,815,820,5,second,1,9,1,0,
12098,14,820,816,4,first,0,9,1,1,3
12098,15,800,807,7,second,1,9,0,1,4
12098,16,800,806,6,second,1,9,1,0,
12098,17,815,810,5,first,1,9,1,0,
12098,18,800,796,4,first,1,9,1,0,
12098,19,803,800,3,first,1,9,1,0,
12098,20,818,820,2,second,1,9,1,0,
12098,21,810,811,1,second,0,9,1,1,5
12098,22,804,800,4,first,0,9,0,0,
12098,23,813,820,7,second,1,9,0,1,6
12098,24,816,810,6,first,0,9,1,1,7
12098,25,810,801,9,first,0,9,0,0,
12098,26,810,798,12,first,1,9,0,1,8
12098,27,820,809,11,first,1,9,1,0,
12098,28,820,830,10,second,1,9,1,0,
12098,29,829,820,9,first,1,9,1,0,
12098,30,820,812,8,first,1,9,1,0,
12098,31,813,820,7,second,1,9,1,0,
12098,32,794,800,6,second,0,9,1,1,9
12098,33,800,809,9,second,1,9,0,1,10
12098,34,830,838,8,second,1,9,1,0,
12098,35,807,800,7,first,1,9,1,0,
12098,36,810,816,6,second,1,9,1,0,
12098,37,830,835,5,second,1,9,1,0,
12098,38,824,820,4,first,0,9,1,1,11
12098,39,830,823,7,first,0,9,0,0,
12098,40,840,830,10,first,0,9,0,0,
12098,41,843,830,13,first,1,9,0,1,12
12098,42,822,810,12,first,1,9,1,0,
12098,43,820,809,11,first,1,9,1,0,
12098,44,790,800,10,second,0,9,1,1,13
12098,45,820,833,13,second,1,9,0,1,14
12098,46,830,818,12,first,1,9,1,0,
12098,47,809,820,11,second,1,9,1,0,
12098,48,820,830,10,second,1,9,1,0,
12098,49,839,830,9,first,1,9,1,0,
12098,50,812,820,8,second,1,9,1,0,
12098,51,810,803,7,first,1,9,1,0,
12098,52,824,830,6,second,1,9,1,0,
12098,53,820,825,5,second,1,9,1,0,
12098,54,816,820,4,second,1,9,1,0,
12098,55,827,830,3,second,1,9,1,0,
12098,56,830,828,2,first,0,9,1,1,15
12098,57,800,795,5,first,1,9,0,1,16
12098,58,824,820,4,first,1,9,1,0,
12098,59,800,803,3,second,0,9,1,1,17
12098,60,826,820,6,first,0,9,0,0,
12098,61,830,821,9,first,0,9,0,0,
12098,62,810,822,12,second,1,9,0,1,18
12098,63,809,820,11,second,1,9,1,0,
12098,64,820,830,10,second,1,9,1,0,
12101,1,810,825,15,second,1,23,,,
12101,2,823,810,13,first,0,23,1,1,1
12101,3,830,849,19,second,1,23,0,1,2
12101,4,827,810,17,first,1,23,1,0,
12101,5,785,800,15,second,0,23,1,1,3
12101,6,841,820,21,first,0,23,0,0,
12101,7,820,796,24,first,0,23,0,0,
12101,8,820,844,24,second,1,23,0,1,4
12101,9,820,843,23,second,0,23,1,1,5
12101,10,800,776,24,first,0,23,0,0,
12101,11,830,854,24,second,0,23,0,0,
12101,12,810,786,24,first,1,23,0,1,6
12101,13,853,830,23,first,0,23,1,1,7
12101,14,830,854,24,second,0,23,0,0,
12101,15,830,806,24,first,0,23,0,0,
12101,16,806,830,24,second,1,23,0,1,8
12101,17,823,800,23,first,1,23,1,0,
12101,18,808,830,22,second,1,23,1,0,
12101,19,809,830,21,second,1,23,1,0,
12101,20,800,820,20,second,1,23,1,0,
12101,21,810,829,19,second,0,23,1,1,9
12101,22,798,820,22,second,0,23,0,0,
12101,23,844,820,24,first,1,23,0,1,10
12101,24,797,820,23,second,1,23,1,0,
12101,25,830,852,22,second,1,23,1,0,
12101,26,799,820,21,second,1,23,1,0,
12101,27,850,830,20,first,0,23,1,1,11
12101,28,820,797,23,first,1,23,0,1,12
12101,29,820,798,22,first,1,23,1,0,
12101,30,821,800,21,first,0,23,1,1,13
12101,31,810,786,24,first,1,23,0,1,14
12101,32,800,823,23,second,1,23,1,0,
12101,33,822,800,22,first,1,23,1,0,
12101,34,800,779,21,first,1,23,1,0,
12101,35,800,820,20,second,1,23,1,0,
12101,36,830,811,19,first,1,23,1,0,
12101,37,802,820,18,second,0,23,1,1,15
12101,38,779,800,21,second,1,23,0,1,16
12101,39,850,830,20,first,0,23,1,1,17
12101,40,830,807,23,first,1,23,0,1,18
12101,41,800,822,22,second,0,23,1,1,19
12101,42,796,820,24,second,1,23,0,1,20
12101,43,820,843,23,second,1,23,1,0,
12101,44,798,820,22,second,1,23,1,0,
12101,45,831,810,21,first,0,23,1,1,21
